Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.00173,9.816386,[ 5 20] ; [17 10],[10.57692308 14.42307692] ; [11.42307692 15.57692308],0
p6,1,0.003081,8.759001,[ 4 21] ; [15 12],[ 9.13461538 15.86538462] ; [ 9.86538462 17.13461538],0
p8,1,0.003922,8.319498,[ 2 22] ; [12 15],[ 6.58823529 17.41176471] ; [ 7.41176471 19.58823529],0
p2,1,0.012368,6.257333,[11 14] ; [21  6],[15.38461538  9.61538462] ; [16.61538462 10.38461538],0
p4,1,0.0205,5.368807,[ 6 19] ; [15 12],[10.09615385 14.90384615] ; [10.90384615 16.09615385],0
s6,1,0.044025,4.055606,[15  8] ; [24  3],[17.94  5.06] ; [21.06  5.94],0
p10,1,0.063531,3.442729,[15  9] ; [23  4],[17.88235294  6.11764706] ; [20.11764706  6.88235294],0
s7,1,0.095949,2.771628,[10 12] ; [18  8],[12.83333333  9.16666667] ; [15.16666667 10.83333333],0
n3,1,0.114404,2.492308,[5 4] ; [8 1],[6.5 2.5] ; [6.5 2.5],0
n2,1,0.146924,2.103896,[4 5] ; [7 2],[5.5 3.5] ; [5.5 3.5],0
s8,1,0.218555,1.513833,[ 7 18] ; [12 15],[ 9.13461538 15.86538462] ; [ 9.86538462 17.13461538],0
d5,1,0.243214,1.361868,[19  6] ; [23  3],[20.58823529  4.41176471] ; [21.41176471  4.58823529],0
v3,1,0.265855,1.238011,[ 6 19] ; [10 16],[ 7.84313725 17.15686275] ; [ 8.15686275 17.84313725],0
a2,1,0.266856,1.232837,[ 2 23] ; [ 5 22],[ 3.36538462 21.63461538] ; [ 3.63461538 23.36538462],0
d2,1,0.271175,1.210794,[11 14] ; [16 11],[12.98076923 12.01923077] ; [14.01923077 12.98076923],0
n4,1,0.279709,1.168503,[10 15] ; [ 7 20],[ 8.17307692 16.82692308] ; [ 8.82692308 18.17307692],0
n6,1,0.282287,1.156047,[14 11] ; [19  8],[15.86538462  9.13461538] ; [17.13461538  9.86538462],0
p9,1,0.324198,0.971935,[15  8] ; [21  6],[16.56  6.44] ; [19.44  7.56],0
u2,1,0.342782,0.9,[4 5] ; [6 3],[5. 4.] ; [5. 4.],0
s2,1,0.355125,0.85506,[18  6] ; [17 10],[16.47058824  7.52941176] ; [18.52941176  8.47058824],0
s5,1,0.371341,0.799173,[ 9 13] ; [14 12],[10.54166667 11.45833333] ; [12.45833333 13.54166667],0
p11,1,0.391691,0.733686,[10 15] ; [14 13],[11.53846154 13.46153846] ; [12.46153846 14.53846154],0
d1,1,0.429565,0.624,[14 11] ; [18  9],[15.38461538  9.61538462] ; [16.61538462 10.38461538],0
a5,1,0.432239,0.6168,[15 10] ; [19  8],[16.34615385  8.65384615] ; [17.65384615  9.34615385],0
d3,1,0.438526,0.600135,[19  6] ; [22  4],[20.09803922  4.90196078] ; [20.90196078  5.09803922],0
p1,1,0.442181,0.590617,[ 2 23] ; [ 4 23],[ 2.88461538 22.11538462] ; [ 3.11538462 23.88461538],0
b1,1,0.513121,0.427697,[ 8 17] ; [11 16],[ 9.13461538 15.86538462] ; [ 9.86538462 17.13461538],0
v4,1,0.541566,0.372645,[21  3] ; [25  2],[21.64705882  2.35294118] ; [24.35294118  2.64705882],0
v2,1,0.5713,0.320513,[11 14] ; [13 12],[12. 13.] ; [12. 13.],0
d4,1,0.621438,0.243851,[20  5] ; [23  4],[20.67307692  4.32692308] ; [22.32692308  4.67307692],0
n1,1,0.628745,0.233766,[4 5] ; [3 6],[3.5 5.5] ; [3.5 5.5],0
b5,1,0.702859,0.145514,[17  8] ; [17 10],[16.34615385  8.65384615] ; [17.65384615  9.34615385],0
a4,1,0.725526,0.123259,[ 9 16] ; [11 16],[ 9.61538462 15.38461538] ; [10.38461538 16.61538462],0
b2,1,0.744954,0.10582,[4 8] ; [ 5 13],[3.6 8.4] ; [ 5.4 12.6],0
b3,1,0.744954,0.10582,[4 8] ; [ 5 13],[3.6 8.4] ; [ 5.4 12.6],0
u1,1,0.810445,0.057529,[ 4 21] ; [ 5 22],[ 4.32692308 20.67307692] ; [ 4.67307692 22.32692308],0
a6,1,0.826318,0.048148,[15 10] ; [17 10],[15.38461538  9.61538462] ; [16.61538462 10.38461538],0
s3,1,0.839955,0.040784,[16  9] ; [18  9],[16.34615385  8.65384615] ; [17.65384615  9.34615385],0
a3,1,0.839955,0.040784,[16  9] ; [18  9],[16.34615385  8.65384615] ; [17.65384615  9.34615385],0
b4,1,0.839955,0.040784,[16  9] ; [18  9],[16.34615385  8.65384615] ; [17.65384615  9.34615385],0
a7,1,0.842992,0.039231,[17  8] ; [17  9],[16.66666667  8.33333333] ; [17.33333333  8.66666667],0
r1,1,0.896885,0.016795,[18  7] ; [19  8],[17.78846154  7.21153846] ; [19.21153846  7.78846154],0
r4,1,0.90579,0.014007,[21  4] ; [23  4],[21.15384615  3.84615385] ; [22.84615385  4.15384615],0
v1,1,0.918433,0.010487,[ 8 17] ; [ 9 18],[ 8.17307692 16.82692308] ; [ 8.82692308 18.17307692],0
u3,1,1.0,0.0,[8 1] ; [8 1],[8. 1.] ; [8. 1.],0
