Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.001475,10.109048,[14 38] ; [28 20],[21.84 30.16] ; [20.16 27.84],0
d3,1,0.002515,9.129332,[11 41] ; [24 24],[18.2 33.8] ; [16.8 31.2],0
p6,1,0.002825,8.917279,[ 6 45] ; [18 30],[12.36363636 38.63636364] ; [11.63636364 36.36363636],0
r4,1,0.005821,7.605005,[25 27] ; [36 12],[31.72 20.28] ; [29.28 18.72],0
r1,1,0.007262,7.206896,[23 29] ; [34 14],[29.64 22.36] ; [27.36 20.64],0
p4,1,0.01048,6.551471,[11 40] ; [22 26],[17. 34.] ; [16. 32.],0
r3,1,0.011302,6.417177,[34 18] ; [41  6],[39.39393939 12.60606061] ; [35.60606061 11.39393939],0
p8,1,0.018275,5.569614,[12 40] ; [21 25],[17.51020408 34.48979592] ; [15.48979592 30.51020408],0
p10,1,0.019761,5.432901,[21 30] ; [31 17],[26.78787879 24.21212121] ; [25.21212121 22.78787879],0
p3,1,0.025036,5.021419,[10 42] ; [19 29],[15.08 36.92] ; [13.92 34.08],0
r2,1,0.02757,4.854761,[36 16] ; [42  6],[40.56 11.44] ; [37.44 10.56],0
v2,1,0.030391,4.687063,[12 37] ; [21 25],[17.02105263 31.97894737] ; [15.97894737 30.02105263],0
p11,1,0.030708,4.669202,[27 25] ; [35 13],[32.24 19.76] ; [29.76 18.24],0
p2,1,0.030708,4.669202,[27 25] ; [35 13],[32.24 19.76] ; [29.76 18.24],0
n1,1,0.039784,4.227053,[ 7 16] ; [8 4],[ 9.85714286 13.14285714] ; [5.14285714 6.85714286],0
a6,1,0.048165,3.904218,[19 33] ; [27 21],[23.92 28.08] ; [22.08 25.92],0
v3,1,0.062869,3.460033,[ 9 42] ; [16 31],[13.01020408 37.98979592] ; [11.98979592 35.01020408],0
s7,1,0.064767,3.410904,[ 6 42] ; [13 34],[ 9.6 38.4] ; [ 9.4 37.6],0
a3,1,0.066088,3.377614,[22 29] ; [29 18],[26.54081633 24.45918367] ; [24.45918367 22.54081633],0
a2,1,0.073971,3.192626,[ 1 51] ; [ 5 43],[ 3.12 48.88] ; [ 2.88 45.12],0
v4,1,0.076125,3.145746,[36 15] ; [41  7],[39.66666667 11.33333333] ; [37.33333333 10.66666667],0
d4,1,0.138973,2.189297,[18 33] ; [24 24],[21.63636364 29.36363636] ; [20.36363636 27.63636364],0
s4,1,0.142147,2.154558,[ 3 49] ; [ 7 41],[ 5.2 46.8] ; [ 4.8 43.2],0
b5,1,0.147501,2.097902,[25 27] ; [30 18],[28.6 23.4] ; [26.4 21.6],0
p9,1,0.193068,1.69405,[28 22] ; [33 15],[31.12244898 18.87755102] ; [29.87755102 18.12244898],0
n3,1,0.19757,1.660248,[13  8] ; [10  2],[14.63636364  6.36363636] ; [8.36363636 3.63636364],0
n4,1,0.20001,1.642299,[27 25] ; [31 17],[30.16 21.84] ; [27.84 20.16],0
n6,1,0.200618,1.637868,[31 20] ; [35 13],[34. 17.] ; [32. 16.],0
u3,1,0.219149,1.509932,[ 9 21] ; [ 9 10],[11.02040816 18.97959184] ; [ 6.97959184 12.02040816],0
a4,1,0.250168,1.322365,[11 41] ; [15 33],[13.52 38.48] ; [12.48 35.52],0
p12,1,0.260425,1.266495,[ 1 51] ; [ 3 44],[ 2.1010101 49.8989899] ; [ 1.8989899 45.1010101],0
p7,1,0.319581,0.990659,[22 29] ; [25 22],[24.45918367 26.54081633] ; [22.54081633 24.45918367],0
s8,1,0.326857,0.961311,[ 7 45] ; [10 38],[ 8.84 43.16] ; [ 8.16 39.84],0
s2,1,0.34541,0.890249,[ 9 43] ; [12 36],[10.92 41.08] ; [10.08 37.92],0
v1,1,0.350096,0.87311,[16 35] ; [19 28],[18.21428571 32.78571429] ; [16.78571429 30.21428571],0
u2,1,0.385733,0.752351,[ 9 21] ; [ 8 11],[10.40816327 19.59183673] ; [ 6.59183673 12.40816327],0
b1,1,0.413753,0.667992,[27 25] ; [21 27],[24.96 27.04] ; [23.04 24.96],0
b2,1,0.475806,0.508461,[13 23] ; [13 16],[14.4 21.6] ; [11.6 17.4],0
b3,1,0.475806,0.508461,[13 23] ; [13 16],[14.4 21.6] ; [11.6 17.4],0
a1,1,0.535421,0.384093,[ 5 47] ; [ 3 45],[ 4.16 47.84] ; [ 3.84 44.16],0
s5,1,0.574535,0.315153,[ 3 49] ; [ 4 42],[ 3.71428571 48.28571429] ; [ 3.28571429 42.71428571],0
d1,1,0.581607,0.303644,[ 2 50] ; [ 3 45],[ 2.6 49.4] ; [ 2.4 45.6],0
u1,1,0.60566,0.266543,[ 2 50] ; [ 1 47],[ 1.56 50.44] ; [ 1.44 46.56],0
s1,1,0.615616,0.252078,[ 3 49] ; [ 4 44],[ 3.64 48.36] ; [ 3.36 44.64],0
a8,1,0.627517,0.235442,[ 4 45] ; [ 5 40],[ 4.69148936 44.30851064] ; [ 4.30851064 40.69148936],0
p1,1,0.645089,0.212147,[ 5 47] ; [ 6 42],[ 5.72 46.28] ; [ 5.28 42.72],0
n5,1,0.653446,0.201584,[32 19] ; [28 20],[30.90909091 20.09090909] ; [29.09090909 18.90909091],0
d2,1,0.807457,0.059393,[13 39] ; [11 37],[12.48 39.52] ; [11.52 36.48],0
s3,1,0.8273,0.047596,[17 34] ; [17 31],[17.51515152 33.48484848] ; [16.48484848 31.51515152],0
n2,1,0.944322,0.004877,[17  6] ; [9 3],[17.08571429  5.91428571] ; [8.91428571 3.08571429],0
b4,1,0.974369,0.001032,[28 24] ; [26 22],[28.08 23.92] ; [25.92 22.08],0
