Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.00145,10.141495,[32 18] ; [39 67],[22.75641026 27.24358974] ; [48.24358974 57.75641026],0
v1,1,0.022193,5.230586,[29 22] ; [41 68],[22.3125 28.6875] ; [47.6875 61.3125],0
d3,1,0.034975,4.44638,[43  8] ; [74 34],[37.52830189 13.47169811] ; [79.47169811 28.52830189],0
u1,1,0.041767,4.14463,[15 36] ; [17 92],[10.2 40.8] ; [21.8 87.2],0
n4,1,0.051803,3.782107,[37 14] ; [61 47],[31.43396226 19.56603774] ; [66.56603774 41.43396226],0
b5,1,0.055667,3.662002,[40 11] ; [69 40],[34.74375 16.25625] ; [74.25625 34.74375],0
s5,1,0.061252,3.503165,[20 28] ; [27 75],[15.04 32.96] ; [31.96 70.04],0
s8,1,0.070274,3.276599,[22 28] ; [32 77],[16.98113208 33.01886792] ; [37.01886792 71.98113208],0
s2,1,0.081139,3.04194,[29 21] ; [47 62],[23.89937107 26.10062893] ; [52.10062893 56.89937107],0
a2,1,0.081859,3.027609,[20 31] ; [28 81],[15.3 35.7] ; [32.7 76.3],0
r2,1,0.088138,2.908059,[50  1] ; [97 10],[47.44936709  3.55063291] ; [99.55063291  7.44936709],0
s4,1,0.098624,2.727657,[ 7 43] ; [28 81],[11.00628931 38.99371069] ; [23.99371069 85.00628931],0
b4,1,0.151184,2.060268,[31 20] ; [53 56],[26.775 24.225] ; [57.225 51.775],0
p8,1,0.167363,1.906405,[19 31] ; [29 78],[15.2866242 34.7133758] ; [32.7133758 74.2866242],0
s7,1,0.174173,1.846651,[24 22] ; [41 61],[20.2027027 25.7972973] ; [44.7972973 57.2027027],0
s3,1,0.176038,1.830758,[22 29] ; [59 49],[25.98113208 25.01886792] ; [55.01886792 52.98113208],0
n1,1,0.179049,1.805502,[ 4 11] ; [20 23],[6.20689655 8.79310345] ; [17.79310345 25.20689655],0
s6,1,0.186571,1.74449,[34 15] ; [63 45],[30.27388535 18.72611465] ; [66.72611465 41.27388535],0
r3,1,0.242181,1.367852,[46  5] ; [89 18],[43.57594937  7.42405063] ; [91.42405063 15.57594937],0
p4,1,0.254477,1.298555,[25 24] ; [45 64],[21.70886076 27.29113924] ; [48.29113924 60.70886076],0
a4,1,0.266205,1.236196,[27 24] ; [47 61],[23.73584906 27.26415094] ; [50.26415094 57.73584906],0
p10,1,0.267373,1.230173,[31 18] ; [57 49],[27.81935484 21.18064516] ; [60.18064516 45.81935484],0
p5,1,0.307297,1.042259,[ 5 45] ; [  6 102],[ 3.48101266 46.51898734] ; [  7.51898734 100.48101266],0
n6,1,0.31643,1.003645,[37 13] ; [72 37],[34.27672956 15.72327044] ; [74.72327044 34.27672956],0
a5,1,0.394497,0.725036,[38 13] ; [74 35],[35.7 15.3] ; [76.3 32.7],0
a1,1,0.40486,0.693843,[ 4 47] ; [  5 104],[ 2.86875 48.13125] ; [  6.13125 102.86875],0
s1,1,0.405945,0.690644,[ 2 48] ; [ 8 99],[ 3.18471338 46.81528662] ; [  6.81528662 100.18471338],0
p12,1,0.41826,0.655199,[ 2 48] ; [  2 107],[ 1.25786164 48.74213836] ; [  2.74213836 106.25786164],0
n5,1,0.443179,0.588038,[33 18] ; [63 45],[30.79245283 20.20754717] ; [65.20754717 42.79245283],0
r4,1,0.446029,0.580722,[42  9] ; [84 25],[40.1625 10.8375] ; [85.8375 23.1625],0
p7,1,0.454918,0.55837,[20 29] ; [51 57],[22.15923567 26.84076433] ; [48.84076433 59.15923567],0
v4,1,0.480592,0.49752,[46  5] ; [94 15],[44.625  6.375] ; [95.375 13.625],0
d4,1,0.524249,0.405526,[42  9] ; [85 24],[40.48125 10.51875] ; [86.51875 22.48125],0
d5,1,0.527823,0.398582,[41 10] ; [92 17],[42.39375  8.60625] ; [90.60625 18.39375],0
p9,1,0.540206,0.375158,[33 16] ; [66 40],[31.29677419 17.70322581] ; [67.70322581 38.29677419],0
d2,1,0.600159,0.274757,[28 23] ; [55 54],[26.45625 24.54375] ; [56.54375 52.45625],0
a6,1,0.630319,0.231628,[37 14] ; [75 34],[35.7 15.3] ; [76.3 32.7],0
r1,1,0.704749,0.143578,[40 11] ; [81 26],[39.05696203 11.94303797] ; [81.94303797 25.05696203],0
n3,1,0.74651,0.104487,[11  6] ; [29 13],[11.52542373  5.47457627] ; [28.47457627 13.52542373],0
u3,1,0.755468,0.096993,[9 7] ; [17 16],[8.48979592 7.51020408] ; [17.51020408 15.48979592],0
u2,1,0.764956,0.089389,[8 8] ; [15 18],[7.51020408 8.48979592] ; [15.48979592 17.51020408],0
a3,1,0.790816,0.070358,[34 16] ; [75 32],[34.7133758 15.2866242] ; [74.2866242 32.7133758],0
p2,1,0.827311,0.04759,[33 17] ; [70 39],[32.38993711 17.61006289] ; [70.61006289 38.38993711],0
n2,1,0.839461,0.04104,[11  6] ; [29 14],[11.33333333  5.66666667] ; [28.66666667 14.33333333],0
a8,1,0.850768,0.035396,[ 5 39] ; [10 87],[ 4.68085106 39.31914894] ; [10.31914894 86.68085106],0
p1,1,0.868644,0.027351,[ 5 45] ; [10 99],[ 4.71698113 45.28301887] ; [10.28301887 98.71698113],0
d1,1,0.899796,0.015855,[28 23] ; [61 48],[28.36875 22.63125] ; [60.63125 48.36875],0
p3,1,0.899907,0.01582,[18 32] ; [40 68],[18.35443038 31.64556962] ; [39.64556962 68.35443038],0
