Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000921,10.979237,[116  39] ; [22 23],[106.95  48.05] ; [31.05 13.95],1
p8,1,0.001425,10.173117,[99 60] ; [16 29],[89.63235294 69.36764706] ; [25.36764706 19.63235294],0
p10,1,0.001488,10.093727,[145  15] ; [31 12],[138.71921182  21.28078818] ; [37.28078818  5.71921182],0
n4,1,0.007345,7.186614,[129  32] ; [26 17],[122.32843137  38.67156863] ; [32.67156863 10.32843137],0
p1,1,0.009011,6.820728,[  9 151] ; [ 8 37],[ 13.26829268 146.73170732] ; [ 3.73170732 41.26829268],0
a5,1,0.027835,4.838237,[129  32] ; [29 16],[123.48543689  37.51456311] ; [34.51456311 10.48543689],0
s5,1,0.029509,4.737689,[57 96] ; [23 18],[63.09278351 89.90721649] ; [16.90721649 24.09278351],0
u4,1,0.058396,3.582375,[  1 160] ; [ 2 43],[  2.34466019 158.65533981] ; [ 0.65533981 44.34466019],0
p3,1,0.059003,3.5652,[90 71] ; [18 27],[84.40776699 76.59223301] ; [23.59223301 21.40776699],0
r3,1,0.093361,2.815452,[156   5] ; [41  4],[153.96601942   7.03398058] ; [43.03398058  1.96601942],0
s7,1,0.099597,2.711978,[110  47] ; [34  7],[114.18181818  42.81818182] ; [29.81818182 11.18181818],0
n1,1,0.109038,2.56811,[11 19] ; [13  9],[13.84615385 16.15384615] ; [10.15384615 11.84615385],0
b1,1,0.129004,2.304444,[62 99] ; [23 22],[66.43203883 94.56796117] ; [18.56796117 26.43203883],0
p6,1,0.137093,2.210293,[80 79] ; [17 28],[75.60294118 83.39705882] ; [21.39705882 23.60294118],0
s6,1,0.157461,1.998445,[143  17] ; [35  8],[140.2955665  19.7044335] ; [37.7044335  5.2955665],0
p9,1,0.161985,1.9556,[147  14] ; [37  7],[144.50731707  16.49268293] ; [39.49268293  4.50731707],0
p4,1,0.195957,1.672253,[109  51] ; [26 19],[105.36585366  54.63414634] ; [29.63414634 15.36585366],0
p2,1,0.205717,1.601312,[137  23] ; [35 10],[134.24390244  25.75609756] ; [37.75609756  7.24390244],0
p12,1,0.254523,1.298305,[ 16 143] ; [ 2 42],[ 14.09852217 144.90147783] ; [ 3.90147783 40.09852217],0
b4,1,0.256204,1.289155,[94 67] ; [22 23],[90.66019417 70.33980583] ; [25.33980583 19.66019417],0
s4,1,0.327075,0.960446,[ 38 121] ; [14 31],[ 40.52941176 118.47058824] ; [11.47058824 33.52941176],0
