Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.020031,5.409215,[ 34 299] ; [4 9],[ 36.57225434 296.42774566] ; [ 1.42774566 11.57225434],0
n2,1,0.022344,5.218793,[65 12] ; [1 2],[63.525 13.475] ; [2.475 0.525],0
u2,1,0.040724,4.187475,[71 70] ; [7 1],[73.81208054 67.18791946] ; [4.18791946 3.81208054],0
n4,1,0.043571,4.073115,[242  94] ; [6 7],[238.76217765  97.23782235] ; [9.23782235 3.76217765],0
v1,1,0.054112,3.709254,[166 164] ; [ 3 10],[162.59475219 167.40524781] ; [6.40524781 6.59475219],0
s3,1,0.103063,2.657487,[178 153] ; [4 9],[175.12209302 155.87790698] ; [6.87790698 6.12209302],0
r1,1,0.105394,2.621969,[269  67] ; [8 5],[266.68194842  69.31805158] ; [10.31805158  2.68194842],0
a8,1,0.109071,2.567633,[ 46 271] ; [4 9],[ 48.03030303 268.96969697] ; [ 1.96969697 11.03030303],0
p2,1,0.116158,2.468376,[266  68] ; [8 5],[263.73487032  70.26512968] ; [10.26512968  2.73487032],0
s2,1,0.122522,2.384783,[149 184] ; [ 3 10],[146.28901734 186.71098266] ; [5.71098266 7.28901734],0
a3,1,0.161512,1.960012,[195 141] ; [5 8],[192.55014327 143.44985673] ; [7.44985673 5.55014327],0
p11,1,0.185984,1.749147,[259  79] ; [12  1],[260.96296296  77.03703704] ; [10.03703704  2.96296296],0
p7,1,0.208483,1.581931,[194 132] ; [10  3],[196.17699115 129.82300885] ; [7.82300885 5.17699115],0
v2,1,0.243818,1.35838,[162 159] ; [4 8],[160.01801802 160.98198198] ; [5.98198198 6.01801802],0
b1,1,0.254779,1.296905,[129 209] ; [7 6],[130.96296296 207.03703704] ; [5.03703704 7.96296296],0
n6,1,0.265826,1.238161,[274  62] ; [9 4],[272.45845272  63.54154728] ; [10.54154728  2.45845272],0
p8,1,0.286818,1.1345,[153 176] ; [8 5],[154.88011696 174.11988304] ; [6.11988304 6.88011696],0
v4,1,0.338,0.918001,[327  10] ; [12  1],[326.40857143  10.59142857] ; [12.59142857  0.40857143],0
v3,1,0.344203,0.894713,[118 211] ; [ 3 10],[116.4005848 212.5994152] ; [4.5994152 8.4005848],0
d3,1,0.359102,0.841033,[138 198] ; [7 6],[139.59885387 196.40114613] ; [5.40114613 7.59885387],0
d2,1,0.375723,0.784649,[ 48 289] ; [ 3 10],[ 49.10571429 287.89428571] ; [ 1.89428571 11.10571429],0
s4,1,0.386313,0.750515,[ 56 278] ; [ 1 12],[ 54.86455331 279.13544669] ; [ 2.13544669 10.86455331],0
a1,1,0.387529,0.746681,[ 11 327] ; [ 1 12],[ 11.55555556 326.44444444] ; [ 0.44444444 12.55555556],0
p4,1,0.402292,0.701463,[165 167] ; [8 5],[166.48115942 165.51884058] ; [6.51884058 6.48115942],0
b5,1,0.431519,0.618731,[197 141] ; [9 4],[198.37037037 139.62962963] ; [7.62962963 5.37037037],0
s5,1,0.484102,0.489608,[ 95 228] ; [5 8],[ 96.13095238 226.86904762] ; [3.86904762 9.13095238],0
n3,1,0.527352,0.399492,[61 14] ; [2 1],[60.57692308 14.42307692] ; [2.42307692 0.57692308],0
s7,1,0.535787,0.383404,[135 184] ; [4 8],[133.96072508 185.03927492] ; [5.03927492 6.96072508],0
p6,1,0.552799,0.352326,[101 228] ; [5 8],[101.97076023 227.02923977] ; [4.02923977 8.97076023],0
a6,1,0.628686,0.233848,[204 133] ; [7 6],[203.16285714 133.83714286] ; [7.83714286 5.16285714],0
p9,1,0.657179,0.196968,[261  67] ; [11  2],[261.63049853  66.36950147] ; [10.36950147  2.63049853],0
p3,1,0.668298,0.183599,[149 186] ; [5 8],[148.24712644 186.75287356] ; [5.75287356 7.24712644],0
d4,1,0.708279,0.140002,[199 138] ; [7 6],[198.34857143 138.65142857] ; [7.65142857 5.34857143],0
u3,1,0.708543,0.139737,[80 61] ; [4 4],[79.48993289 61.51006711] ; [4.51006711 3.48993289],0
b2,1,0.729072,0.119965,[ 62 128] ; [2 3],[ 62.35897436 127.64102564] ; [1.64102564 3.35897436],0
b3,1,0.729072,0.119965,[ 62 128] ; [2 3],[ 62.35897436 127.64102564] ; [1.64102564 3.35897436],0
s8,1,0.741199,0.109075,[118 217] ; [4 9],[117.44252874 217.55747126] ; [4.55747126 8.44252874],0
d5,1,0.760046,0.093282,[193 144] ; [8 5],[193.53428571 143.46571429] ; [7.46571429 5.53428571],0
p12,1,0.767961,0.08705,[ 19 312] ; [ 1 12],[ 19.24418605 311.75581395] ; [ 0.75581395 12.24418605],0
a5,1,0.790068,0.070874,[194 143] ; [7 6],[193.53428571 143.46571429] ; [7.46571429 5.53428571],0
b4,1,0.832684,0.044631,[192 146] ; [7 6],[191.62962963 146.37037037] ; [7.37037037 5.62962963],0
s6,1,0.849726,0.035898,[209 117] ; [8 5],[208.67846608 117.32153392] ; [8.32153392 4.67846608],0
a4,1,0.851753,0.034925,[ 85 250] ; [ 3 10],[ 84.71264368 250.28735632] ; [3.28735632 9.71264368],0
a7,1,0.858824,0.031638,[224 111] ; [9 4],[224.29597701 110.70402299] ; [8.70402299 4.29597701],0
n5,1,0.893,0.018093,[237  97] ; [9 4],[236.78386167  97.21613833] ; [9.21613833 3.78386167],0
p10,1,0.913821,0.011712,[248  80] ; [10  3],[248.16422287  79.83577713] ; [9.83577713 3.16422287],0
