Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,81.321152,[289  55] ; [107 114],[241.10442478 102.89557522] ; [154.89557522  66.10442478],1
p4,1,0.0,45.959276,[277  69] ; [120 105],[240.56392294 105.43607706] ; [156.43607706  68.56392294],1
p3,1,0.0,40.515422,[227 118] ; [ 87 138],[190.05263158 154.94736842] ; [123.94736842 101.05263158],1
p6,1,0.0,31.715879,[179 165] ; [ 63 161],[146.56338028 197.43661972] ; [ 95.43661972 128.56338028],1
p5,1,3e-06,22.068848,[ 69 277] ; [ 13 211],[ 49.7754386 296.2245614] ; [ 32.2245614 191.7754386],1
p11,1,3.4e-05,17.202937,[307  39] ; [170  55],[289.04028021  56.95971979] ; [187.95971979  37.04028021],1
s8,1,0.000185,13.974364,[184 158] ; [ 85 140],[162.25396825 179.74603175] ; [106.74603175 118.25396825],1
p10,1,0.00041,12.485134,[316  29] ; [182  41],[302.48239437  42.51760563] ; [195.51760563  27.48239437],1
p1,1,0.001271,10.384499,[ 43 302] ; [ 10 215],[ 32.07894737 312.92105263] ; [ 20.92105263 204.07894737],0
r4,1,0.001808,9.734741,[326  20] ; [195  30],[315.70227671  30.29772329] ; [205.29772329  19.70227671],0
r1,1,0.003621,8.464773,[294  50] ; [169  54],[280.90299824  63.09700176] ; [182.09700176  40.90299824],0
p9,1,0.004245,8.175896,[318  25] ; [191  33],[307.91358025  35.08641975] ; [201.08641975  22.91358025],0
v4,1,0.005012,7.875164,[336   7] ; [209  15],[329.69135802  13.30864198] ; [215.30864198   8.69135802],0
d4,1,0.011691,6.357154,[296  49] ; [173  50],[284.86795775  60.13204225] ; [184.13204225  38.86795775],0
n6,1,0.011717,6.353269,[323  22] ; [196  28],[314.68365554  30.31634446] ; [204.31634446  19.68365554],0
d1,1,0.017715,5.624069,[222 124] ; [122 103],[208.44833625 137.55166375] ; [135.55166375  89.44833625],0
v1,1,0.017745,5.621158,[217 122] ; [117 100],[203.64388489 135.35611511] ; [130.35611511  86.64388489],0
b5,1,0.020726,5.349703,[194 152] ; [148  77],[207.23642732 138.76357268] ; [134.76357268  90.23642732],0
s5,1,0.027546,4.856257,[133 197] ; [ 68 151],[120.81967213 209.18032787] ; [ 80.18032787 138.81967213],0
p12,1,0.03146,4.627707,[ 38 306] ; [ 13 212],[ 30.83304042 313.16695958] ; [ 20.16695958 204.83304042],0
v3,1,0.046351,3.96879,[155 182] ; [ 82 137],[143.64928058 193.35071942] ; [ 93.35071942 125.64928058],0
a5,1,0.056419,3.639641,[269  77] ; [159  66],[259.34851138  86.65148862] ; [168.65148862  56.34851138],0
a1,1,0.057133,3.618716,[ 19 327] ; [  5 220],[ 14.54290718 331.45709282] ; [  9.45709282 215.54290718],0
s7,1,0.062738,3.463472,[188 138] ; [107 109],[177.43542435 148.56457565] ; [117.56457565  98.43542435],0
s4,1,0.109282,2.564576,[ 63 276] ; [ 30 193],[ 56.09786477 282.90213523] ; [ 36.90213523 186.09786477],0
a7,1,0.109938,2.555111,[254  91] ; [151  73],[245.56239016  99.43760984] ; [159.43760984  64.56239016],0
r2,1,0.110361,2.549049,[328  14] ; [207  16],[323.84070796  18.15929204] ; [211.15929204  11.84070796],0
u4,1,0.161929,1.95612,[ 11 334] ; [  3 222],[  8.47368421 336.52631579] ; [  5.52631579 219.47368421],0
n4,1,0.201717,1.6299,[313  33] ; [195  29],[308.36491228  37.63508772] ; [199.63508772  24.36491228],0
b1,1,0.209013,1.578248,[138 208] ; [ 78 147],[130.88616462 215.11383538] ; [ 85.11383538 139.88616462],0
v2,1,0.214116,1.543375,[200 136] ; [117  99],[192.95652174 143.04347826] ; [124.04347826  91.95652174],0
d3,1,0.217584,1.520233,[247  99] ; [149  75],[240.37894737 105.62105263] ; [155.62105263  68.37894737],0
s1,1,0.263374,1.250934,[  6 338] ; [  7 212],[  7.94316163 336.05683837] ; [  5.05683837 213.94316163],0
r3,1,0.277439,1.179592,[331  12] ; [211  12],[328.45583039  14.54416961] ; [213.54416961   9.45583039],0
b4,1,0.287234,1.132542,[192 154] ; [135  90],[198.14711033 147.85288967] ; [128.85288967  96.14711033],0
a8,1,0.346309,0.886937,[ 54 260] ; [ 28 171],[ 50.19103314 263.80896686] ; [ 31.80896686 167.19103314],0
n3,1,0.411498,0.674468,[34 17] ; [45 16],[35.97321429 15.02678571] ; [43.02678571 17.97321429],0
u2,1,0.442783,0.58906,[52 39] ; [31 30],[49.69078947 41.30921053] ; [33.30921053 27.69078947],0
u3,1,0.461762,0.54162,[51 40] ; [31 31],[48.77124183 42.22875817] ; [33.22875817 28.77124183],0
s6,1,0.464461,0.535123,[241  92] ; [155  68],[237.17266187  95.82733813] ; [158.82733813  64.17266187],0
n2,1,0.464618,0.534748,[42 10] ; [45 15],[40.39285714 11.60714286] ; [46.60714286 13.39285714],0
b2,1,0.477765,0.503962,[ 88 125] ; [51 85],[ 84.83381089 128.16618911] ; [54.16618911 81.83381089],0
b3,1,0.477765,0.503962,[ 88 125] ; [51 85],[ 84.83381089 128.16618911] ; [54.16618911 81.83381089],0
a4,1,0.483715,0.490477,[156 189] ; [108 116],[160.07029877 184.92970123] ; [103.92970123 120.07029877],0
a2,1,0.495817,0.463879,[ 85 261] ; [ 61 164],[ 88.46935201 257.53064799] ; [ 57.53064799 167.46935201],0
a6,1,0.499455,0.456095,[233 112] ; [158  67],[236.65789474 108.34210526] ; [154.34210526  70.65789474],0
d2,1,0.59587,0.281269,[177 169] ; [109 114],[173.91212654 172.08787346] ; [112.08787346 110.91212654],0
a3,1,0.656547,0.197746,[255  89] ; [163  62],[252.71001757  91.28998243] ; [165.28998243  59.71001757],0
n1,1,0.658555,0.195283,[22 29] ; [23 36],[20.86363636 30.13636364] ; [24.13636364 34.86363636],0
s2,1,0.713314,0.134989,[189 152] ; [119 102],[186.88256228 154.11743772] ; [121.11743772  99.88256228],0
s3,1,0.739033,0.110979,[206 136] ; [130  91],[204.10657194 137.89342806] ; [131.89342806  89.10657194],0
u1,1,0.751546,0.100236,[ 67 279] ; [ 46 179],[ 68.47285464 277.52714536] ; [ 44.52714536 180.47285464],0
d5,1,0.798555,0.065136,[287  58] ; [189  36],[288.10526316  56.89473684] ; [187.89473684  37.10526316],0
