Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,143.82206,[28 74] ; [242  28],[74.03225806 27.96774194] ; [195.96774194  74.03225806],1
p11,1,0.0,52.777236,[41 65] ; [211  60],[70.85411141 35.14588859] ; [181.14588859  89.85411141],1
p2,1,0.0,36.124627,[57 49] ; [224  44],[79.64171123 26.35828877] ; [201.35828877  66.64171123],1
n5,1,0.0,29.138475,[57 49] ; [219  51],[77.80851064 28.19148936] ; [198.19148936  71.80851064],1
p8,1,0.0,26.712435,[27 77] ; [150 119],[49.35120643 54.64879357] ; [127.64879357 141.35120643],1
r4,1,0.0,25.347636,[67 39] ; [234  37],[84.63129973 21.36870027] ; [216.36870027  54.63129973],1
s8,1,2e-06,22.79643,[23 80] ; [134 136],[43.3538874 59.6461126] ; [113.6461126 156.3538874],1
p7,1,2e-06,22.359757,[47 59] ; [187  78],[66.85714286 39.14285714] ; [167.14285714  97.85714286],1
n6,1,3e-06,22.035233,[61 45] ; [218  51],[78.864 27.136] ; [200.136  68.864],1
p4,1,5e-06,20.884096,[41 65] ; [175  96],[60.73209549 45.26790451] ; [155.26790451 115.73209549],1
s7,1,8e-06,19.881774,[26 69] ; [139 118],[44.53125 50.46875] ; [120.46875 136.53125],1
a3,1,9e-06,19.77186,[58 48] ; [210  60],[75.55319149 30.44680851] ; [192.44680851  77.55319149],1
r3,1,1.1e-05,19.394291,[80 26] ; [248  21],[92.71466667 13.28533333] ; [235.28533333  33.71466667],1
s2,1,5.4e-05,16.307922,[33 72] ; [147 122],[50.53475936 54.46524064] ; [129.46524064 139.53475936],1
a5,1,7.4e-05,15.693161,[60 46] ; [209  62],[75.63395225 30.36604775] ; [193.36604775  77.63395225],1
r1,1,0.000175,14.082444,[64 42] ; [214  56],[78.37234043 27.62765957] ; [199.62765957  70.37234043],1
v4,1,0.000275,13.233071,[84 21] ; [250  19],[93.77005348 11.22994652] ; [240.22994652  28.77005348],1
s3,1,0.000276,13.225353,[41 64] ; [160 107],[56.73387097 48.26612903] ; [144.26612903 122.73387097],1
p3,1,0.000406,12.505999,[40 66] ; [156 113],[55.40266667 50.59733333] ; [140.59733333 128.40266667],1
v1,1,0.000634,11.67468,[37 69] ; [144 120],[51.85405405 54.14594595] ; [129.14594595 134.85405405],1
s6,1,0.000812,11.213468,[49 54] ; [175  88],[63.03825137 39.96174863] ; [160.96174863 102.03825137],1
s5,1,0.002047,9.506472,[20 81] ; [ 96 166],[32.27548209 68.72451791] ; [ 83.72451791 178.27548209],0
p6,1,0.002434,9.189481,[25 78] ; [110 157],[37.58108108 65.41891892] ; [ 97.41891892 169.58108108],0
n4,1,0.002985,8.816809,[69 37] ; [216  55],[80.13262599 25.86737401] ; [204.86737401  66.13262599],0
r2,1,0.003226,8.674819,[84 21] ; [244  24],[92.33243968 12.66756032] ; [235.66756032  32.33243968],0
v2,1,0.004363,8.126251,[37 66] ; [136 123],[49.22375691 53.77624309] ; [123.77624309 135.22375691],0
d1,1,0.004488,8.075087,[43 63] ; [154 117],[55.38992042 50.61007958] ; [141.61007958 129.38992042],0
a7,1,0.008953,6.832217,[56 50] ; [181  88],[66.992 39.008] ; [170.008  98.992],0
b5,1,0.009064,6.810133,[72 34] ; [144 127],[60.73209549 45.26790451] ; [155.26790451 115.73209549],0
a6,1,0.015687,5.837572,[53 52] ; [173  97],[63.28 41.72] ; [162.72 107.28],0
d5,1,0.018737,5.525881,[71 34] ; [213  56],[79.73262032 25.26737968] ; [204.26737968  64.73262032],0
u2,1,0.018833,5.516976,[21 25] ; [41 19],[26.90566038 19.09433962] ; [35.09433962 24.90566038],0
d4,1,0.022213,5.229042,[73 31] ; [219  51],[81.19786096 22.80213904] ; [210.80213904  59.19786096],0
p5,1,0.027756,4.843155,[ 6 99] ; [ 37 231],[12.10455764 92.89544236] ; [ 30.89544236 237.10455764],0
d3,1,0.046786,3.953066,[55 50] ; [171  98],[63.44919786 41.55080214] ; [162.55080214 106.44919786],0
p12,1,0.049624,3.854103,[  2 104] ; [ 19 250],[  5.936 100.064] ; [ 15.064 253.936],0
v3,1,0.058362,3.583326,[28 74] ; [101 165],[35.75543478 66.24456522] ; [ 93.24456522 172.75543478],0
u1,1,0.064207,3.425232,[10 96] ; [ 46 225],[15.74535809 90.25464191] ; [ 40.25464191 230.74535809],0
d2,1,0.069739,3.289153,[44 60] ; [143 128],[51.86133333 52.13866667] ; [135.13866667 135.86133333],0
s1,1,0.078226,3.101379,[ 8 98] ; [  9 260],[  4.80533333 101.19466667] ; [ 12.19466667 256.80533333],0
n2,1,0.097286,2.749474,[25 18] ; [40 14],[28.81443299 14.18556701] ; [36.18556701 17.81443299],0
n3,1,0.153853,2.033623,[26 16] ; [40 13],[29.17894737 12.82105263] ; [36.82105263 16.17894737],0
a4,1,0.156615,2.006607,[43 62] ; [133 138],[49.14893617 55.85106383] ; [126.85106383 144.14893617],0
a2,1,0.253752,1.302528,[20 86] ; [ 66 205],[24.18037135 81.81962865] ; [ 61.81962865 209.18037135],0
p1,1,0.477179,0.505304,[ 7 98] ; [ 24 245],[ 8.70320856 96.29679144] ; [ 22.29679144 246.70320856],0
u3,1,0.501621,0.451505,[29 19] ; [40 20],[30.66666667 17.33333333] ; [38.33333333 21.66666667],0
a1,1,0.507676,0.438853,[10 96] ; [ 20 251],[ 8.43501326 97.56498674] ; [ 21.56498674 249.43501326],0
b3,1,0.638235,0.221057,[19 43] ; [ 56 109],[20.4845815 41.5154185] ; [ 54.5154185 110.4845815],0
b2,1,0.638235,0.221057,[19 43] ; [ 56 109],[20.4845815 41.5154185] ; [ 54.5154185 110.4845815],0
n1,1,0.665775,0.186585,[20 23] ; [27 26],[21.05208333 21.94791667] ; [25.94791667 27.05208333],0
b4,1,0.692359,0.156543,[63 43] ; [155 116],[61.29442971 44.70557029] ; [156.70557029 114.29442971],0
s4,1,0.932181,0.007242,[17 87] ; [ 43 226],[16.72922252 87.27077748] ; [ 43.27077748 225.72922252],0
a8,1,0.991276,0.00012,[13 87] ; [ 33 220],[13.03116147 86.96883853] ; [ 32.96883853 220.03116147],0
