Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.0,28.423144,[76 64] ; [ 62 170],[51.93548387 88.06451613] ; [ 86.06451613 145.93548387],1
r1,1,0.000143,14.465639,[110  30] ; [139  95],[93.20855615 46.79144385] ; [155.79144385  78.20855615],1
r3,1,0.000472,12.222157,[132   7] ; [192  41],[121.06451613  17.93548387] ; [202.93548387  30.06451613],1
a5,1,0.000637,11.665408,[104  37] ; [132 103],[88.5 52.5] ; [147.5  87.5],1
d3,1,0.003082,8.758088,[102  39] ; [133 100],[88.59625668 52.40374332] ; [146.40374332  86.59625668],0
d5,1,0.003112,8.7406,[116  25] ; [160  74],[103.776  37.224] ; [172.224  61.776],0
d1,1,0.003894,8.332695,[78 63] ; [ 94 141],[64.5 76.5] ; [107.5 127.5],0
d4,1,0.005648,7.659259,[119  22] ; [169  66],[108.  33.] ; [180.  55.],0
s6,1,0.008087,7.014068,[78 62] ; [ 96 135],[65.66037736 74.33962264] ; [108.33962264 122.66037736],0
n3,1,0.010439,6.558462,[27  5] ; [46 32],[21.23636364 10.76363636] ; [51.76363636 26.23636364],0
u1,1,0.017053,5.690937,[ 21 120] ; [ 17 218],[ 14.25 126.75] ; [ 23.75 211.25],0
r4,1,0.028929,4.771821,[116  25] ; [170  65],[107.25  33.75] ; [178.75  56.25],0
a6,1,0.032574,4.568012,[100  41] ; [141  94],[90.375 50.625] ; [150.625  84.375],0
a2,1,0.039518,4.238439,[ 30 111] ; [ 31 204],[ 22.875 118.125] ; [ 38.125 196.875],0
p11,1,0.043983,4.057195,[108  33] ; [157  78],[99.375 41.625] ; [165.625  69.375],0
p10,1,0.045025,4.017713,[101  38] ; [145  87],[92.1671159 46.8328841] ; [153.8328841  78.1671159],0
p9,1,0.045824,3.988055,[107  31] ; [156  74],[98.625 39.375] ; [164.375  65.625],0
s1,1,0.049533,3.857183,[  2 137] ; [ 13 220],[  5.60483871 133.39516129] ; [  9.39516129 223.60483871],0
a3,1,0.050855,3.813027,[94 47] ; [131 101],[85.0536193 55.9463807] ; [139.9463807  92.0536193],0
p3,1,0.057209,3.616497,[60 79] ; [ 78 156],[51.42627346 87.57372654] ; [ 86.57372654 147.42627346],0
p4,1,0.068997,3.306721,[74 66] ; [101 133],[65.50802139 74.49197861] ; [109.49197861 124.50802139],0
a7,1,0.117872,2.445371,[102  39] ; [151  83],[95.128 45.872] ; [157.872  76.128],0
a4,1,0.136261,2.21968,[62 79] ; [ 84 148],[55.19034853 85.80965147] ; [ 90.80965147 141.19034853],0
n2,1,0.175806,1.832727,[25  7] ; [52 28],[22. 10.] ; [55. 25.],0
p1,1,0.184466,1.761274,[  6 135] ; [ 18 215],[  9.04812834 131.95187166] ; [ 14.95187166 218.04812834],0
p7,1,0.186994,1.741141,[77 61] ; [112 118],[70.875 67.125] ; [118.125 111.875],0
v4,1,0.296313,1.090714,[123  16] ; [198  36],[119.62198391  19.37801609] ; [201.37801609  32.62198391],0
d2,1,0.301594,1.067132,[59 82] ; [ 85 148],[54.28877005 86.71122995] ; [ 89.71122995 143.28877005],0
s4,1,0.356238,0.851111,[ 21 120] ; [ 43 188],[ 24.25806452 116.74193548] ; [ 39.74193548 191.25806452],0
n5,1,0.365019,0.820552,[86 52] ; [156  77],[90.01617251 47.98382749] ; [151.98382749  81.01617251],0
s5,1,0.380645,0.768617,[ 37 100] ; [ 53 178],[ 33.50543478 103.49456522] ; [ 56.49456522 174.50543478],0
r2,1,0.404911,0.693692,[122  16] ; [198  34],[119.35135135  18.64864865] ; [200.64864865  31.35135135],0
n4,1,0.414227,0.666637,[97 44] ; [152  83],[93.375 47.625] ; [155.625  79.375],0
p8,1,0.433194,0.614245,[59 79] ; [ 90 143],[55.42318059 82.57681941] ; [ 93.57681941 139.42318059],0
p2,1,0.445453,0.582196,[109  31] ; [174  60],[105.93582888  34.06417112] ; [177.06417112  56.93582888],0
n1,1,0.466954,0.529174,[10 23] ; [30 50],[11.68141593 21.31858407] ; [28.31858407 51.68141593],0
p6,1,0.475521,0.509117,[38 98] ; [ 57 175],[ 35.10869565 100.89130435] ; [ 59.89130435 172.10869565],0
n6,1,0.496099,0.463272,[107  32] ; [172  61],[104.25  34.75] ; [174.75  58.25],0
s2,1,0.511304,0.431399,[46 94] ; [ 69 164],[43.16353887 96.83646113] ; [ 71.83646113 161.16353887],0
s3,1,0.535401,0.38413,[51 89] ; [ 92 140],[53.8172043 86.1827957] ; [ 89.1827957 142.8172043],0
u3,1,0.558875,0.341656,[25 22] ; [49 53],[23.34228188 23.65771812] ; [50.65771812 51.34228188],0
a1,1,0.584299,0.299337,[  6 135] ; [ 13 222],[  7.125 133.875] ; [ 11.875 223.125],0
b2,1,0.633355,0.227539,[25 52] ; [39 94],[23.46666667 53.53333333] ; [40.53333333 92.46666667],0
b3,1,0.633355,0.227539,[25 52] ; [39 94],[23.46666667 53.53333333] ; [40.53333333 92.46666667],0
u2,1,0.725632,0.123161,[20 25] ; [49 54],[20.97972973 24.02027027] ; [48.02027027 54.97972973],0
a8,1,0.730751,0.118423,[ 13 116] ; [ 25 197],[ 13.96581197 115.03418803] ; [ 24.03418803 197.96581197],0
b4,1,0.747293,0.10382,[78 63] ; [134 101],[79.5 61.5] ; [132.5 102.5],0
b5,1,0.786563,0.07332,[82 59] ; [140  95],[83.25 57.75] ; [138.75  96.25],0
b1,1,0.849812,0.035857,[59 82] ; [ 96 139],[58.125 82.875] ; [ 96.875 138.125],0
u4,1,0.881025,0.022401,[  1 140] ; [  2 233],[  1.125 139.875] ; [  1.875 233.125],0
p5,1,0.91491,0.011416,[  8 132] ; [ 14 220],[  8.23529412 131.76470588] ; [ 13.76470588 220.23529412],0
s7,1,0.945357,0.004698,[ 32 104] ; [ 52 172],[ 31.73333333 104.26666667] ; [ 52.26666667 171.73333333],0
p12,1,0.998421,4e-06,[  3 137] ; [  5 228],[  3.00268097 136.99731903] ; [  4.99731903 228.00268097],0
