Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,102.502335,[ 2 75] ; [188  90],[41.21126761 35.78873239] ; [148.78873239 129.21126761],1
d3,1,0.0,59.751618,[23 52] ; [216  62],[50.77903683 24.22096317] ; [188.22096317  89.77903683],1
d5,1,0.0,42.515367,[39 37] ; [239  39],[59.68361582 16.31638418] ; [218.31638418  59.68361582],1
a3,1,2e-06,22.589112,[36 41] ; [208  69],[53.07344633 23.92655367] ; [190.92655367  86.07344633],1
r1,1,5e-06,20.888337,[44 32] ; [229  48],[58.77620397 17.22379603] ; [214.22379603  62.77620397],1
d2,1,1e-05,19.552974,[17 60] ; [140 138],[34.05352113 42.94647887] ; [122.94647887 155.05352113],1
r4,1,0.000243,13.464516,[59 18] ; [255  23],[68.10704225  8.89295775] ; [245.89295775  32.10704225],1
a5,1,0.000554,11.923133,[40 37] ; [202  76],[52.49014085 24.50985915] ; [189.50985915  88.49014085],1
u1,1,0.001536,10.034433,[ 2 75] ; [ 46 232],[10.41126761 66.58873239] ; [ 37.58873239 240.41126761],0
p10,1,0.002232,9.348468,[52 24] ; [232  44],[61.31818182 14.68181818] ; [222.68181818  53.31818182],0
p9,1,0.003354,8.604116,[54 23] ; [234  42],[62.82152975 14.17847025] ; [225.17847025  50.82152975],0
a7,1,0.003358,8.602085,[46 30] ; [214  63],[55.97733711 20.02266289] ; [204.02266289  72.97733711],0
a2,1,0.003459,8.548016,[ 7 70] ; [ 68 210],[16.26760563 60.73239437] ; [ 58.73239437 219.26760563],0
r2,1,0.007318,7.193197,[64 12] ; [257  17],[69.70285714  6.29714286] ; [251.29714286  22.70285714],0
r3,1,0.00922,6.779755,[68  9] ; [267  11],[72.66197183  4.33802817] ; [262.33802817  15.66197183],0
v2,1,0.011546,6.379217,[32 42] ; [160 108],[41.54385965 32.45614035] ; [150.45614035 117.54385965],0
v3,1,0.012216,6.279319,[20 57] ; [111 155],[29.40816327 47.59183673] ; [101.59183673 164.40816327],0
b2,1,0.012956,6.175073,[10 43] ; [ 64 108],[17.43111111 35.56888889] ; [ 56.56888889 115.43111111],0
b3,1,0.012956,6.175073,[10 43] ; [ 64 108],[17.43111111 35.56888889] ; [ 56.56888889 115.43111111],0
n4,1,0.018278,5.569323,[50 27] ; [217  61],[57.91267606 19.08732394] ; [209.08732394  68.91267606],0
a8,1,0.022281,5.223699,[ 5 68] ; [ 44 203],[11.178125 61.821875] ; [ 37.821875 209.178125],0
a4,1,0.027143,4.881692,[22 54] ; [119 158],[30.35694051 45.64305949] ; [110.64305949 166.35694051],0
a6,1,0.027722,4.845287,[45 32] ; [199  79],[52.92394366 24.07605634] ; [191.07605634  86.92394366],0
s2,1,0.040327,4.204078,[23 54] ; [119 159],[30.8 46.2] ; [111.2 166.8],0
s6,1,0.041182,4.168513,[36 41] ; [165 111],[43.84419263 33.15580737] ; [157.15580737 118.84419263],0
p1,1,0.041697,4.147452,[ 8 69] ; [ 12 265],[ 4.35028249 72.64971751] ; [ 15.64971751 261.35028249],0
v1,1,0.059959,3.538528,[31 43] ; [148 125],[38.17291066 35.82708934] ; [140.82708934 132.17291066],0
s7,1,0.061004,3.50987,[24 49] ; [120 146],[31.00884956 41.99115044] ; [112.99115044 153.00884956],0
n6,1,0.063989,3.430849,[57 20] ; [230  46],[62.60339943 14.39660057] ; [224.39660057  51.60339943],0
b4,1,0.071035,3.25894,[34 43] ; [155 123],[40.9943662 36.0056338] ; [148.0056338 129.9943662],0
p11,1,0.071948,3.237998,[57 20] ; [231  47],[62.46760563 14.53239437] ; [225.53239437  52.46760563],0
b1,1,0.081238,3.039966,[39 38] ; [110 168],[32.31830986 44.68169014] ; [116.68169014 161.31830986],0
p2,1,0.105188,2.625063,[64 13] ; [247  28],[68.03125  8.96875] ; [242.96875  32.03125],0
a1,1,0.125151,2.351648,[ 1 76] ; [ 15 263],[ 3.47042254 73.52957746] ; [ 12.52957746 265.47042254],0
v4,1,0.12921,2.301969,[69  7] ; [265  13],[71.70621469  4.29378531] ; [262.29378531  15.70621469],0
s8,1,0.139288,2.185804,[24 53] ; [112 165],[29.5819209 47.4180791] ; [106.4180791 170.5819209],0
p8,1,0.142685,2.148761,[42 34] ; [176  97],[47.47277937 28.52722063] ; [170.52722063 102.47277937],0
n3,1,0.163359,1.942857,[18  2] ; [36 12],[15.88235294  4.11764706] ; [38.11764706  9.88235294],0
u2,1,0.164474,1.932606,[21 20] ; [44 24],[24.44954128 16.55045872] ; [40.55045872 27.44954128],0
u3,1,0.225428,1.469477,[18 23] ; [38 30],[21.06422018 19.93577982] ; [34.93577982 33.06422018],0
n1,1,0.267057,1.231803,[ 7 12] ; [11 36],[ 5.18181818 13.81818182] ; [12.81818182 34.18181818],0
p4,1,0.425485,0.635116,[47 30] ; [182  94],[49.95184136 27.04815864] ; [179.04815864  96.95184136],0
s4,1,0.433678,0.612954,[11 65] ; [ 31 246],[ 9.04249292 66.95750708] ; [ 32.95750708 244.04249292],0
p5,1,0.480869,0.496892,[ 4 72] ; [ 21 255],[ 5.39772727 70.60227273] ; [ 19.60227273 256.39772727],0
n5,1,0.486541,0.484166,[53 23] ; [205  73],[55.38983051 20.61016949] ; [202.61016949  75.38983051],0
p12,1,0.513363,0.427206,[ 3 74] ; [ 16 260],[ 4.14447592 72.85552408] ; [ 14.85552408 261.14447592],0
n2,1,0.513869,0.426181,[13  7] ; [35 13],[14.11764706  5.88235294] ; [33.88235294 14.11764706],0
p6,1,0.540451,0.374704,[29 48] ; [113 159],[31.32951289 45.67048711] ; [110.67048711 161.32951289],0
b5,1,0.588663,0.292437,[47 30] ; [179  99],[49.01971831 27.98028169] ; [176.98028169 101.01971831],0
s1,1,0.62346,0.241034,[ 3 72] ; [  8 269],[ 2.34375 72.65625] ; [  8.65625 268.34375],0
s3,1,0.86107,0.030629,[37 39] ; [137 138],[37.67521368 38.32478632] ; [136.32478632 138.67521368],0
p3,1,0.914351,0.011567,[42 35] ; [153 124],[42.41525424 34.58474576] ; [152.58474576 124.41525424],0
