Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,41.321311,[ 38 114] ; [93 58],[65.71617162 86.28382838] ; [65.28382838 85.71617162],1
p8,1,0.0,25.650764,[ 45 104] ; [89 61],[66.77591973 82.22408027] ; [67.22408027 82.77591973],1
p2,1,2.2e-05,18.002651,[106  46] ; [135  16],[120.89768977  31.10231023] ; [120.10231023  30.89768977],1
n5,1,4.2e-05,16.794344,[89 60] ; [122  28],[105.14715719  43.85284281] ; [105.85284281  44.14715719],1
p5,1,0.001136,10.591868,[  3 149] ; [ 17 134],[ 10.0330033 141.9669967] ; [  9.9669967 141.0330033],0
a5,1,0.001811,9.731848,[106  46] ; [128  23],[117.38613861  34.61386139] ; [116.61386139  34.38613861],0
d1,1,0.003438,8.559345,[83 69] ; [107  44],[95.31353135 56.68646865] ; [94.68646865 56.31353135],0
p7,1,0.017731,5.622533,[73 77] ; [94 57],[83.22259136 66.77740864] ; [83.77740864 67.22259136],0
d5,1,0.018485,5.549619,[121  31] ; [135  16],[128.42244224  23.57755776] ; [127.57755776  23.42244224],0
r4,1,0.020573,5.362643,[128  24] ; [140  11],[134.44224422  17.55775578] ; [133.55775578  17.44224422],0
d2,1,0.021347,5.298246,[65 86] ; [85 66],[75. 76.] ; [75. 76.],0
d3,1,0.026037,4.953561,[98 54] ; [115  36],[106.85148515  45.14851485] ; [106.14851485  44.85148515],0
a2,1,0.026946,4.894239,[ 27 125] ; [ 43 108],[ 35.11551155 116.88448845] ; [ 34.88448845 116.11551155],0
v1,1,0.030346,4.689591,[74 73] ; [93 55],[83.21694915 63.78305085] ; [83.78305085 64.21694915],0
s6,1,0.038249,4.293927,[86 64] ; [102  46],[94.63087248 55.36912752] ; [93.36912752 54.63087248],0
n4,1,0.049537,3.85707,[104  47] ; [119  32],[111.5  39.5] ; [111.5  39.5],0
u1,1,0.059735,3.544722,[ 19 133] ; [ 31 120],[ 25.08250825 126.91749175] ; [ 24.91749175 126.08250825],0
s4,1,0.071491,3.248462,[ 26 126] ; [ 15 135],[ 20.63576159 131.36423841] ; [ 20.36423841 129.63576159],0
p10,1,0.088646,2.898784,[115  36] ; [126  24],[120.90033223  30.09966777] ; [120.09966777  29.90033223],0
a8,1,0.092863,2.824027,[ 25 115] ; [ 14 117],[ 20.14760148 119.85239852] ; [ 18.85239852 112.14760148],0
a6,1,0.116187,2.467982,[98 54] ; [110  41],[104.34323432  47.65676568] ; [103.65676568  47.34323432],0
a3,1,0.126144,2.339326,[106  46] ; [117  34],[111.8679868  40.1320132] ; [111.1320132  39.8679868],0
p12,1,0.144746,2.126761,[  6 145] ; [ 12 139],[  9. 142.] ; [  9. 142.],0
u3,1,0.153687,2.035267,[21 25] ; [21 13],[24.15 21.85] ; [17.85 16.15],0
