Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,105.549353,[ 55 216] ; [219 138],[118.2388535 152.7611465] ; [155.7611465 201.2388535],1
v1,1,0.0,50.696777,[115 155] ; [253 104],[158.46889952 111.53110048] ; [209.53110048 147.46889952],1
p3,1,0.000254,13.38366,[122 152] ; [213 147],[144.77917981 129.22082019] ; [190.22082019 169.77917981],1
p10,1,0.000334,12.86699,[214  59] ; [319  40],[230.23575949  42.76424051] ; [302.76424051  56.23575949],1
p7,1,0.000515,12.060229,[159 111] ; [254  98],[179.27652733  90.72347267] ; [233.72347267 118.27652733],1
d4,1,0.000642,11.649382,[207  67] ; [311  50],[223.51496063  50.48503937] ; [294.48503937  66.51496063],1
r1,1,0.002365,9.242456,[210  64] ; [313  51],[224.61128527  49.38871473] ; [298.38871473  65.61128527],0
d1,1,0.003286,8.641323,[148 128] ; [237 127],[166.03125 109.96875] ; [218.96875 145.03125],0
p11,1,0.003461,8.546938,[209  67] ; [309  55],[223.3875  52.6125] ; [294.6125  69.3875],0
a5,1,0.003686,8.432601,[193  83] ; [290  73],[208.61971831  67.38028169] ; [274.38028169  88.61971831],0
a7,1,0.004086,8.245122,[180  96] ; [273  88],[196.27629513  79.72370487] ; [256.72370487 104.27629513],0
p9,1,0.005255,7.789464,[224  47] ; [323  35],[235.6709062  35.3290938] ; [311.3290938  46.6709062],0
s4,1,0.009534,6.72,[ 57 213] ; [ 48 312],[ 45. 225.] ; [ 60. 300.],0
a3,1,0.013352,6.121808,[188  86] ; [280  82],[201.62264151  72.37735849] ; [266.37735849  95.62264151],0
b1,1,0.015853,5.819131,[123 153] ; [128 236],[108.24375 167.75625] ; [142.75625 221.24375],0
s7,1,0.021708,5.269028,[130 134] ; [201 142],[143.96046129 120.03953871] ; [187.03953871 155.96046129],0
s1,1,0.024343,5.070052,[ 13 258] ; [  6 350],[  8.21212121 262.78787879] ; [ 10.78787879 345.21212121],0
r3,1,0.025267,5.005527,[253  22] ; [348  14],[259.45839874  15.54160126] ; [341.54160126  20.45839874],0
s8,1,0.027944,4.831541,[116 159] ; [183 176],[129.69242902 145.30757098] ; [169.30757098 189.69242902],0
d3,1,0.04533,4.006309,[174 100] ; [257 105],[185.68238994  88.31761006] ; [245.31761006 116.68238994],0
d5,1,0.045581,3.997021,[214  60] ; [306  57],[223.67346939  50.32653061] ; [296.32653061  66.67346939],0
p8,1,0.046556,3.961355,[142 132] ; [211 142],[154.261563 119.738437] ; [198.738437 154.261563],0
p12,1,0.052184,3.769846,[ 17 258] ; [ 38 322],[ 23.81889764 251.18110236] ; [ 31.18110236 328.81889764],0
p4,1,0.059451,3.552624,[166 109] ; [242 116],[177.25118483  97.74881517] ; [230.74881517 127.25118483],0
u1,1,0.060895,3.512829,[ 45 231] ; [ 81 283],[ 54.3375 221.6625] ; [ 71.6625 292.3375],0
r4,1,0.076692,3.133652,[248  28] ; [341  23],[254.00625  21.99375] ; [334.99375  29.00625],0
a1,1,0.078775,3.089999,[  9 267] ; [ 23 341],[ 13.8 262.2] ; [ 18.2 345.8],0
s5,1,0.09569,2.77594,[ 86 182] ; [135 215],[ 95.8381877 172.1618123] ; [125.1618123 224.8381877],0
d2,1,0.127491,2.322797,[129 145] ; [192 169],[138.51023622 135.48976378] ; [182.48976378 178.51023622],0
p6,1,0.130647,2.284796,[101 175] ; [151 204],[110.22503962 165.77496038] ; [141.77496038 213.22503962],0
n3,1,0.136328,2.218927,[46 24] ; [51 15],[49.92647059 20.07352941] ; [47.07352941 18.92647059],0
s2,1,0.153676,2.035382,[137 137] ; [200 159],[145.87361769 128.12638231] ; [191.12638231 167.87361769],0
a2,1,0.181493,1.785358,[ 63 213] ; [100 264],[ 70.29375 205.70625] ; [ 92.70625 271.29375],0
n1,1,0.183583,1.768381,[34 37] ; [23 40],[30.20149254 40.79850746] ; [26.79850746 36.20149254],0
b4,1,0.232429,1.425938,[150 126] ; [215 149],[157.40625 118.59375] ; [207.59375 156.40625],0
a8,1,0.241248,1.373288,[ 34 221] ; [ 54 266],[ 39.02608696 215.97391304] ; [ 48.97391304 271.02608696],0
a6,1,0.244117,1.356659,[180  95] ; [252 109],[186.79245283  88.20754717] ; [245.20754717 115.79245283],0
n4,1,0.289375,1.122526,[238  37] ; [325  39],[242.29264476  32.70735524] ; [320.70735524  43.29264476],0
p2,1,0.305115,1.051706,[228  47] ; [310  51],[232.62578616  42.37421384] ; [305.37421384  55.62578616],0
u4,1,0.331385,0.943479,[  5 271] ; [ 11 353],[  6.9 269.1] ; [  9.1 354.9],0
u3,1,0.333409,0.935613,[47 41] ; [51 33],[50.13953488 37.86046512] ; [47.86046512 36.13953488],0
n2,1,0.353402,0.861204,[56 17] ; [54 11],[58.1884058 14.8115942] ; [51.8115942 13.1884058],0
b5,1,0.445309,0.582565,[169 107] ; [212 152],[164.30625 111.69375] ; [216.69375 147.30625],0
u2,1,0.509111,0.435895,[46 42] ; [47 35],[48.14117647 39.85882353] ; [44.85882353 37.14117647],0
s6,1,0.52549,0.403105,[186  84] ; [255 103],[189.60191083  80.39808917] ; [251.39808917 106.60191083],0
a4,1,0.602667,0.270992,[126 148] ; [174 188],[129.24528302 144.75471698] ; [170.75471698 191.24528302],0
p1,1,0.606333,0.26555,[ 26 249] ; [ 30 332],[ 24.17582418 250.82417582] ; [ 31.82417582 330.17582418],0
s3,1,0.610372,0.259633,[160 113] ; [202 155],[156.86666667 116.13333333] ; [205.13333333 151.86666667],0
b2,1,0.683605,0.166096,[ 64 103] ; [ 94 139],[ 65.965 101.035] ; [ 92.035 140.965],0
b3,1,0.683605,0.166096,[ 64 103] ; [ 94 139],[ 65.965 101.035] ; [ 92.035 140.965],0
r2,1,0.764835,0.089484,[263  12] ; [346  14],[263.74015748  11.25984252] ; [345.25984252  14.74015748],0
p5,1,0.95446,0.003261,[ 38 234] ; [ 50 312],[ 37.75394322 234.24605678] ; [ 50.24605678 311.75394322],0
n6,1,0.990414,0.000144,[250  26] ; [328  34],[250.04388715  25.95611285] ; [327.95611285  34.04388715],0
