Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1.1e-05,19.316771,[19 50] ; [216 168],[35.79470199 33.20529801] ; [199.20529801 184.79470199],1
p4,1,2.3e-05,17.893705,[23 44] ; [241 148],[38.78947368 28.21052632] ; [225.21052632 163.78947368],1
p7,1,6.5e-05,15.950326,[26 38] ; [256 128],[40.28571429 23.71428571] ; [241.71428571 142.28571429],1
p6,1,0.000305,13.040133,[ 8 60] ; [130 257],[20.62417582 47.37582418] ; [117.37582418 269.62417582],1
p9,1,0.001985,9.563223,[57 11] ; [367  22],[63.08971554  4.91028446] ; [360.91028446  28.08971554],0
p11,1,0.002125,9.438555,[51 18] ; [342  47],[59.20742358  9.79257642] ; [333.79257642  55.20742358],0
r4,1,0.003353,8.604529,[53 16] ; [348  41],[60.41266376  8.58733624] ; [340.58733624  48.41266376],0
v4,1,0.004392,8.11431,[61  8] ; [373  14],[65.67105263  3.32894737] ; [368.32894737  18.67105263],0
n6,1,0.005685,7.647537,[50 19] ; [332  55],[57.80263158 11.19736842] ; [324.19736842  62.80263158],0
d5,1,0.007598,7.12579,[46 23] ; [314  74],[54.35448578 14.64551422] ; [305.64551422  82.35448578],0
v1,1,0.008285,6.970811,[24 42] ; [204 174],[33.89189189 32.10810811] ; [194.10810811 183.89189189],0
r3,1,0.010368,6.570467,[61  8] ; [372  16],[65.37636761  3.62363239] ; [367.62363239  20.37636761],0
d3,1,0.016318,5.768333,[38 31] ; [270 117],[46.60526316 22.39473684] ; [261.39473684 125.60526316],0
s6,1,0.016718,5.725754,[31 38] ; [233 153],[40.03516484 28.96483516] ; [223.96483516 162.03516484],0
r2,1,0.028029,4.826294,[58  9] ; [362  23],[62.25663717  4.74336283] ; [357.74336283  27.25663717],0
r1,1,0.033534,4.518293,[47 22] ; [309  79],[53.75054705 15.24945295] ; [302.24945295  85.75054705],0
a1,1,0.044317,4.044448,[ 5 64] ; [ 10 379],[ 2.25982533 66.74017467] ; [ 12.74017467 376.25982533],0
