Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,154.079382,[421   8] ; [34 29],[396.73780488  32.26219512] ; [58.26219512  4.73780488],1
r3,1,0.0,119.121556,[427   6] ; [42 23],[407.78514056  25.21485944] ; [61.21485944  3.78514056],1
r1,1,0.0,100.864331,[361  70] ; [18 48],[328.67002012 102.32997988] ; [50.32997988 15.67002012],1
v4,1,0.0,63.997932,[422  11] ; [48 18],[407.83567134  25.16432866] ; [62.16432866  3.83567134],1
a7,1,0.0,28.842901,[332  99] ; [30 36],[313.92756539 117.07243461] ; [48.07243461 17.92756539],1
p7,1,3e-06,21.6564,[267 159] ; [20 43],[250.02453988 175.97546012] ; [36.97546012 26.02453988],1
p9,1,6e-05,16.108478,[360  68] ; [39 23],[348.51428571  79.48571429] ; [50.48571429 11.51428571],1
a6,1,0.000152,14.341628,[305 128] ; [31 35],[291.55911824 141.44088176] ; [44.44088176 21.55911824],1
p11,1,0.000162,14.221836,[356  77] ; [41 25],[344.49098196  88.50901804] ; [52.50901804 13.49098196],1
s6,1,0.000668,11.576474,[258 171] ; [25 41],[245.26666667 183.73333333] ; [37.73333333 28.26666667],1
p10,1,0.001056,10.726554,[345  83] ; [40 24],[334.91869919  93.08130081] ; [50.08130081 13.91869919],0
s3,1,0.001538,10.032429,[211 217] ; [18 46],[199.21138211 228.78861789] ; [29.78861789 34.21138211],0
p2,1,0.002201,9.373568,[360  71] ; [44 21],[351.05645161  79.94354839] ; [52.94354839 12.05645161],0
v1,1,0.002391,9.22188,[220 201] ; [20 43],[208.76033058 212.23966942] ; [31.23966942 31.76033058],0
d5,1,0.00534,7.76044,[347  85] ; [43 23],[338.31325301  93.68674699] ; [51.68674699 14.31325301],0
v2,1,0.0075,7.149052,[234 183] ; [24 39],[224.1375 192.8625] ; [33.8625 29.1375],0
d3,1,0.009175,6.788386,[299 133] ; [35 31],[289.73493976 142.26506024] ; [44.26506024 21.73493976],0
s8,1,0.009234,6.777075,[170 262] ; [15 51],[160.48192771 271.51807229] ; [24.51807229 41.48192771],0
d1,1,0.011528,6.382062,[249 184] ; [27 39],[239.49498998 193.50501002] ; [36.50501002 29.49498998],0
p8,1,0.017292,5.66647,[215 210] ; [23 43],[206.00814664 218.99185336] ; [31.99185336 34.00814664],0
u3,1,0.018646,5.534378,[74 62] ; [ 8 19],[68.41717791 67.58282209] ; [13.58282209 13.41717791],0
a5,1,0.01912,5.490542,[305 128] ; [37 29],[296.76553106 136.23446894] ; [45.23446894 20.76553106],0
p3,1,0.024308,5.07249,[204 228] ; [21 44],[195.57344064 236.42655936] ; [29.42655936 35.57344064],0
p4,1,0.028669,4.787383,[248 183] ; [28 37],[239.83064516 191.16935484] ; [36.16935484 28.83064516],0
p6,1,0.035904,4.401651,[141 287] ; [13 52],[133.69574037 294.30425963] ; [20.30425963 44.69574037],0
a8,1,0.036528,4.372299,[ 58 336] ; [ 3 58],[ 52.82197802 341.17802198] ; [ 8.17802198 52.82197802],0
u2,1,0.038296,4.291841,[75 61] ; [ 9 18],[70.08588957 65.91411043] ; [13.91411043 13.08588957],0
n4,1,0.043246,4.085771,[348  84] ; [46 20],[341.78313253  90.21686747] ; [52.21686747 13.78313253],0
s2,1,0.05721,3.616486,[172 258] ; [18 47],[165.05050505 264.94949495] ; [24.94949495 40.05050505],0
a2,1,0.066368,3.370634,[ 95 338] ; [ 8 58],[ 89.37675351 343.62324649] ; [13.62324649 52.37675351],0
d4,1,0.066664,3.363313,[345  88] ; [46 20],[339.28456914  93.71543086] ; [51.71543086 14.28456914],0
d2,1,0.071139,3.25655,[205 228] ; [23 42],[198.24096386 234.75903614] ; [29.75903614 35.24096386],0
a3,1,0.073613,3.200556,[296 135] ; [38 28],[289.64587525 141.35412475] ; [44.35412475 21.64587525],0
b1,1,0.081423,3.036265,[149 284] ; [30 36],[155.3246493 277.6753507] ; [23.6753507 42.3246493],0
s4,1,0.091661,2.844964,[ 47 382] ; [12 54],[ 51.13333333 377.86666667] ; [ 7.86666667 58.13333333],0
a4,1,0.096078,2.769466,[179 251] ; [20 45],[172.86868687 257.13131313] ; [26.13131313 38.86868687],0
v3,1,0.116656,2.461657,[162 255] ; [19 47],[156.26708075 260.73291925] ; [24.73291925 41.26708075],0
s7,1,0.19568,1.674325,[177 239] ; [21 41],[172.31799163 243.68200837] ; [25.68200837 36.31799163],0
n3,1,0.211064,1.564111,[63 24] ; [20 13],[60.175 26.825] ; [22.825 10.175],0
s1,1,0.230222,1.439492,[  9 419] ; [ 3 63],[ 10.39676113 417.60323887] ; [ 1.60323887 64.39676113],0
u1,1,0.244094,1.356792,[ 70 363] ; [ 7 59],[ 66.81563126 366.18436874] ; [10.18436874 55.81563126],0
n5,1,0.250919,1.31818,[339  92] ; [47 18],[335.41532258  95.58467742] ; [50.58467742 14.41532258],0
a1,1,0.304565,1.0541,[ 15 418] ; [ 4 62],[ 16.48697395 416.51302605] ; [ 2.51302605 63.48697395],0
p12,1,0.334072,0.933049,[ 26 404] ; [ 2 63],[ 24.32323232 405.67676768] ; [ 3.67676768 61.32323232],0
b2,1,0.349691,0.874579,[ 99 164] ; [11 26],[ 96.43333333 166.56666667] ; [13.56666667 23.43333333],0
b3,1,0.349691,0.874579,[ 99 164] ; [11 26],[ 96.43333333 166.56666667] ; [13.56666667 23.43333333],0
b5,1,0.352982,0.862707,[275 158] ; [38 28],[271.6012024 161.3987976] ; [41.3987976 24.6012024],0
n2,1,0.495731,0.464063,[61 26] ; [21 12],[59.45 27.55] ; [22.55 10.45],0
p5,1,0.647017,0.209681,[ 26 404] ; [ 3 62],[ 25.19191919 404.80808081] ; [ 3.80808081 61.19191919],0
n1,1,0.664513,0.188088,[28 59] ; [12 21],[29. 58.] ; [11. 22.],0
b4,1,0.780989,0.077301,[248 185] ; [39 27],[249.04008016 183.95991984] ; [37.95991984 28.04008016],0
p1,1,0.949141,0.004069,[ 27 404] ; [ 4 62],[ 26.8832998 404.1167002] ; [ 4.1167002 61.8832998],0
