Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,25.127337,[66 27] ; [31 60],[49.02717391 43.97282609] ; [47.97282609 43.02717391],1
p7,1,3e-06,21.580704,[77 16] ; [46 45],[62.16847826 30.83152174] ; [60.83152174 30.16847826],1
p3,1,0.00054,11.971568,[58 36] ; [33 58],[46.23783784 47.76216216] ; [44.76216216 46.23783784],1
p6,1,0.001258,10.402548,[46 47] ; [24 67],[35.38043478 57.61956522] ; [34.61956522 56.38043478],0
p11,1,0.001479,10.103991,[83 11] ; [63 28],[74.18378378 19.81621622] ; [71.81621622 19.18378378],0
p5,1,0.00194,9.605299,[18 76] ; [ 4 87],[11.17837838 82.82162162] ; [10.82162162 80.17837838],0
p12,1,0.005753,7.626035,[10 83] ; [ 1 90],[ 5.55978261 87.44021739] ; [ 5.44021739 85.55978261],0
s7,1,0.039031,4.259516,[48 41] ; [33 53],[41.19428571 47.80571429] ; [39.80571429 46.19428571],0
n1,1,0.044032,4.055323,[ 9 10] ; [ 5 21],[ 5.91111111 13.08888889] ; [ 8.08888889 17.91111111],0
p1,1,0.050807,3.814608,[10 84] ; [ 3 88],[ 6.60540541 87.39459459] ; [ 6.39459459 84.60540541],0
v3,1,0.104046,2.642403,[51 42] ; [39 52],[45.48913043 47.51086957] ; [44.51086957 46.48913043],0
p9,1,0.111872,2.527579,[80 13] ; [70 21],[75.81521739 17.18478261] ; [74.18478261 16.81521739],0
n2,1,0.114857,2.486087,[18  1] ; [21  6],[16.10869565  2.89130435] ; [22.89130435  4.10869565],0
p2,1,0.116828,2.459338,[79 15] ; [68 23],[74.69189189 19.30810811] ; [72.30810811 18.69189189],0
p10,1,0.134704,2.237434,[77 15] ; [68 23],[72.89617486 19.10382514] ; [72.10382514 18.89617486],0
d5,1,0.139734,2.180888,[52 42] ; [60 31],[56.90810811 37.09189189] ; [55.09189189 35.90810811],0
s5,1,0.14928,2.079589,[33 57] ; [24 66],[28.5 61.5] ; [28.5 61.5],0
a1,1,0.175911,1.831833,[ 3 91] ; [ 7 84],[ 5.08108108 88.91891892] ; [ 4.91891892 86.08108108],0
s4,1,0.183611,1.768148,[10 83] ; [16 75],[13.14130435 79.85869565] ; [12.85869565 78.14130435],0
s8,1,0.186557,1.744603,[42 52] ; [32 59],[37.6 56.4] ; [36.4 54.6],0
r4,1,0.231154,1.433747,[85  9] ; [77 14],[82.31351351 11.68648649] ; [79.68648649 11.31351351],0
n5,1,0.235216,1.409037,[72 21] ; [62 27],[68.47252747 24.52747253] ; [65.52747253 23.47252747],0
s6,1,0.256365,1.288282,[61 28] ; [55 36],[57.35555556 31.64444444] ; [58.64444444 32.35555556],0
b5,1,0.326927,0.961034,[48 46] ; [53 38],[51.31891892 42.68108108] ; [49.68108108 41.31891892],0
n4,1,0.360263,0.836977,[70 23] ; [63 28],[67.22282609 25.77717391] ; [65.77717391 25.22282609],0
s3,1,0.375344,0.785897,[50 43] ; [42 47],[47.01098901 45.98901099] ; [44.98901099 44.01098901],0
r3,1,0.37643,0.782327,[92  2] ; [86  4],[90.93478261  3.06521739] ; [87.06521739  2.93478261],0
b3,1,0.379652,0.771828,[21 32] ; [16 35],[18.85576923 34.14423077] ; [18.14423077 32.85576923],0
b2,1,0.379652,0.771828,[21 32] ; [16 35],[18.85576923 34.14423077] ; [18.14423077 32.85576923],0
a5,1,0.436234,0.606169,[61 33] ; [54 37],[58.43243243 35.56756757] ; [56.56756757 34.43243243],0
v4,1,0.498838,0.457407,[88  5] ; [82  7],[86.86813187  6.13186813] ; [83.13186813  5.86813187],0
d3,1,0.520534,0.412835,[40 54] ; [43 48],[42.17297297 51.82702703] ; [40.82702703 50.17297297],0
u2,1,0.536976,0.381173,[20 18] ; [14 17],[18.72463768 19.27536232] ; [15.27536232 15.72463768],0
u3,1,0.546305,0.363978,[18 20] ; [18 15],[19.26760563 18.73239437] ; [16.73239437 16.26760563],0
a3,1,0.560615,0.338641,[56 38] ; [58 33],[57.92432432 36.07567568] ; [56.07567568 34.92432432],0
a7,1,0.59853,0.277218,[61 32] ; [63 28],[62.67391304 30.32608696] ; [61.32608696 29.67391304],0
s1,1,0.623649,0.240772,[ 2 91] ; [ 3 87],[ 2.54098361 90.45901639] ; [ 2.45901639 87.54098361],0
r1,1,0.63395,0.226742,[76 18] ; [71 20],[74.69189189 19.30810811] ; [72.30810811 18.69189189],0
d4,1,0.664028,0.188668,[57 37] ; [58 33],[58.43243243 35.56756757] ; [56.56756757 34.43243243],0
a8,1,0.690464,0.158584,[10 75] ; [12 75],[10.87209302 74.12790698] ; [11.12790698 75.87209302],0
d2,1,0.708937,0.139341,[12 82] ; [10 81],[11.17837838 82.82162162] ; [10.82162162 80.17837838],0
u1,1,0.714066,0.13425,[ 5 89] ; [ 6 85],[ 5.58918919 88.41081081] ; [ 5.41081081 85.58918919],0
v1,1,0.762523,0.091306,[57 36] ; [52 36],[56.00552486 36.99447514] ; [52.99447514 35.00552486],0
n3,1,0.809987,0.057813,[16  3] ; [22  5],[15.69565217  3.30434783] ; [22.30434783  4.69565217],0
b1,1,0.895675,0.017194,[36 58] ; [34 57],[35.56756757 58.43243243] ; [34.43243243 56.56756757],0
s2,1,0.900017,0.015785,[41 53] ; [38 51],[40.57923497 53.42076503] ; [38.42076503 50.57923497],0
b4,1,0.912835,0.011982,[54 40] ; [53 38],[54.36756757 39.63243243] ; [52.63243243 38.36756757],0
n6,1,0.929663,0.007791,[76 17] ; [74 16],[76.2295082 16.7704918] ; [73.7704918 16.2295082],0
r2,1,0.948514,0.00417,[85  7] ; [82  7],[84.8839779  7.1160221] ; [82.1160221  6.8839779],0
a2,1,0.957946,0.002781,[ 5 89] ; [ 5 86],[ 5.08108108 88.91891892] ; [ 4.91891892 86.08108108],0
a4,1,0.957974,0.002777,[22 72] ; [21 70],[21.84864865 72.15135135] ; [21.15135135 69.84864865],0
a6,1,0.970412,0.001376,[55 39] ; [53 38],[54.87567568 39.12432432] ; [53.12432432 37.87567568],0
