Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,101.360098,[116  45] ; [ 18 116],[73.13220339 87.86779661] ; [60.86779661 73.13220339],1
p2,1,0.142736,2.148207,[139  20] ; [108  25],[134.49657534  24.50342466] ; [112.50342466  20.49657534],0
p9,1,0.197777,1.658715,[136  22] ; [107  26],[131.93814433  26.06185567] ; [111.06185567  21.93814433],0
s1,1,0.205734,1.601192,[  4 156] ; [  7 124],[  6.04810997 153.95189003] ; [  4.95189003 126.04810997],0
n6,1,0.208521,1.581665,[136  25] ; [104  28],[131.87713311  29.12286689] ; [108.12286689  23.87713311],0
n2,1,0.230722,1.436404,[21 11] ; [20  5],[23.01754386  8.98245614] ; [17.98245614  7.01754386],0
s4,1,0.274535,1.193948,[ 13 147] ; [ 16 118],[ 15.78231293 144.21768707] ; [ 13.21768707 120.78231293],0
p7,1,0.287704,1.130336,[102  53] ; [77 52],[97.69366197 57.30633803] ; [81.30633803 47.69366197],0
n1,1,0.298137,1.082508,[11 21] ; [12 13],[12.9122807 19.0877193] ; [10.0877193 14.9122807],0
b5,1,0.309714,1.031895,[110  51] ; [84 50],[105.8779661  55.1220339] ; [88.1220339 45.8779661],0
s6,1,0.329733,0.949946,[101  60] ; [76 57],[96.92857143 64.07142857] ; [80.07142857 52.92857143],0
u2,1,0.344759,0.892655,[23 14] ; [26 24],[20.83908046 16.16091954] ; [28.16091954 21.83908046],0
p1,1,0.361834,0.831517,[ 10 151] ; [ 12 121],[ 12.04761905 148.95238095] ; [  9.95238095 123.04761905],0
r2,1,0.369728,0.80458,[151   8] ; [122  10],[149.16494845   9.83505155] ; [123.83505155   8.16494845],0
b4,1,0.373311,0.792615,[96 65] ; [73 61],[92.23389831 68.76610169] ; [76.76610169 57.23389831],0
n5,1,0.377751,0.778007,[130  31] ; [101  31],[126.93174061  34.06825939] ; [104.06825939  27.93174061],0
s7,1,0.437751,0.60217,[69 84] ; [51 75],[65.80645161 87.19354839] ; [54.19354839 71.80645161],0
p5,1,0.521385,0.411153,[  9 150] ; [ 10 123],[ 10.34589041 148.65410959] ; [  8.65410959 124.34589041],0
u3,1,0.601144,0.273274,[20 17] ; [31 21],[21.20224719 15.79775281] ; [29.79775281 22.20224719],0
p10,1,0.62282,0.241925,[127  31] ; [103  29],[125.31034483  32.68965517] ; [104.68965517  27.31034483],0
s3,1,0.818463,0.052681,[72 87] ; [58 74],[71.03092784 87.96907216] ; [58.96907216 73.03092784],0
b1,1,0.833096,0.044408,[62 99] ; [50 84],[61.12542373 99.87457627] ; [50.87457627 83.12542373],0
b2,1,0.891225,0.018702,[40 64] ; [33 55],[39.54166667 64.45833333] ; [33.45833333 54.54166667],0
b3,1,0.891225,0.018702,[40 64] ; [33 55],[39.54166667 64.45833333] ; [33.45833333 54.54166667],0
a1,1,0.956874,0.002924,[  7 154] ; [  6 128],[  7.09491525 153.90508475] ; [  5.90508475 128.09491525],0
