Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.008041,7.024306,[5 1] ; [1 7],[2.57142857 3.42857143] ; [3.42857143 4.57142857],0
b4,1,0.030754,4.666667,[5 1] ; [2 6],[3. 3.] ; [4. 4.],0
r1,1,0.118991,2.430556,[4 2] ; [2 6],[2.57142857 3.42857143] ; [3.42857143 4.57142857],0
b2,1,0.121681,2.395556,[1 4] ; [4 2],[2.27272727 2.72727273] ; [2.72727273 3.27272727],0
b3,1,0.121681,2.395556,[1 4] ; [4 2],[2.27272727 2.72727273] ; [2.72727273 3.27272727],0
p7,1,0.164264,1.934524,[3 3] ; [6 1],[4.15384615 1.84615385] ; [4.84615385 2.15384615],0
s2,1,0.197703,1.659259,[5 1] ; [4 4],[3.85714286 2.14285714] ; [5.14285714 2.85714286],0
a3,1,0.197703,1.659259,[5 1] ; [4 4],[3.85714286 2.14285714] ; [5.14285714 2.85714286],0
d1,1,0.280087,1.166667,[4 2] ; [3 5],[3. 3.] ; [4. 4.],0
v3,1,0.333998,0.933333,[3 3] ; [2 6],[2.14285714 3.85714286] ; [2.85714286 5.14285714],0
p3,1,0.333998,0.933333,[3 3] ; [2 6],[2.14285714 3.85714286] ; [2.85714286 5.14285714],0
p8,1,0.393153,0.729167,[5 1] ; [5 3],[4.28571429 1.71428571] ; [5.71428571 2.28571429],0
a5,1,0.393153,0.729167,[5 1] ; [5 3],[4.28571429 1.71428571] ; [5.71428571 2.28571429],0
s3,1,0.428537,0.626786,[3 2] ; [3 5],[2.30769231 2.69230769] ; [3.69230769 4.30769231],0
v2,1,0.532884,0.388889,[4 2] ; [4 4],[3.42857143 2.57142857] ; [4.57142857 3.42857143],0
s4,1,0.532884,0.388889,[2 4] ; [4 4],[2.57142857 3.42857143] ; [3.42857143 4.57142857],0
a4,1,0.532884,0.388889,[2 4] ; [4 4],[2.57142857 3.42857143] ; [3.42857143 4.57142857],0
d4,1,0.532884,0.388889,[4 2] ; [4 4],[3.42857143 2.57142857] ; [4.57142857 3.42857143],0
s8,1,0.639994,0.21875,[3 3] ; [3 5],[2.57142857 3.42857143] ; [3.42857143 4.57142857],0
d2,1,0.639994,0.21875,[3 3] ; [3 5],[2.57142857 3.42857143] ; [3.42857143 4.57142857],0
v1,1,0.639994,0.21875,[3 3] ; [3 5],[2.57142857 3.42857143] ; [3.42857143 4.57142857],0
p5,1,0.706879,0.141414,[1 5] ; [2 6],[1.28571429 4.71428571] ; [1.71428571 6.28571429],0
p10,1,0.706879,0.141414,[5 1] ; [6 2],[4.71428571 1.28571429] ; [6.28571429 1.71428571],0
p9,1,0.706879,0.141414,[5 1] ; [6 2],[4.71428571 1.28571429] ; [6.28571429 1.71428571],0
d5,1,0.732678,0.116667,[4 2] ; [6 2],[4.28571429 1.71428571] ; [5.71428571 2.28571429],0
p4,1,0.732678,0.116667,[4 2] ; [6 2],[4.28571429 1.71428571] ; [5.71428571 2.28571429],0
n1,1,0.850436,0.035556,[2 1] ; [3 2],[1.875 1.125] ; [3.125 1.875],0
s7,1,0.852876,0.034392,[4 2] ; [5 2],[4.15384615 1.84615385] ; [4.84615385 2.15384615],0
b1,1,0.872081,0.025926,[4 2] ; [5 3],[3.85714286 2.14285714] ; [5.14285714 2.85714286],0
d3,1,0.872081,0.025926,[4 2] ; [5 3],[3.85714286 2.14285714] ; [5.14285714 2.85714286],0
a7,1,0.872081,0.025926,[4 2] ; [5 3],[3.85714286 2.14285714] ; [5.14285714 2.85714286],0
b5,1,0.872081,0.025926,[4 2] ; [5 3],[3.85714286 2.14285714] ; [5.14285714 2.85714286],0
p11,1,0.872081,0.025926,[4 2] ; [5 3],[3.85714286 2.14285714] ; [5.14285714 2.85714286],0
a6,1,1.0,0.0,[3 3] ; [4 4],[3. 3.] ; [4. 4.],0
