Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,150.906425,[293  20] ; [31 57],[252.89775561  60.10224439] ; [71.10224439 16.89775561],1
p11,1,0.0,45.204987,[256  57] ; [43 49],[231.07901235  81.92098765] ; [67.92098765 24.07901235],1
n6,1,3e-06,21.812869,[265  47] ; [57 34],[249.29032258  62.70967742] ; [72.70967742 18.29032258],1
p2,1,4e-06,21.51512,[273  40] ; [61 31],[258.12839506  54.87160494] ; [75.87160494 16.12839506],1
v4,1,7e-06,20.111211,[299  12] ; [76 16],[289.39205955  21.60794045] ; [85.60794045  6.39205955],1
s2,1,4.5e-05,16.627898,[163 148] ; [26 66],[145.85359801 165.14640199] ; [43.14640199 48.85359801],1
s6,1,4.6e-05,16.62417,[216  95] ; [42 49],[199.59701493 111.40298507] ; [58.40298507 32.59701493],1
s8,1,0.000101,15.119016,[128 185] ; [17 74],[112.33910891 200.66089109] ; [32.66089109 58.33910891],1
r3,1,0.000208,13.760892,[297  13] ; [78 14],[289.17910448  20.82089552] ; [85.82089552  6.17910448],1
p8,1,0.000405,12.511213,[165 144] ; [29 61],[150.2406015 158.7593985] ; [43.7593985 46.2406015],1
r4,1,0.000461,12.268066,[282  31] ; [70 22],[272.03950617  40.96049383] ; [79.96049383 12.03950617],1
p7,1,0.000508,12.084316,[194 110] ; [40 52],[179.63636364 124.36363636] ; [54.36363636 37.63636364],1
p4,1,0.00106,10.720231,[189 123] ; [38 54],[175.30693069 136.69306931] ; [51.69306931 40.30693069],0
s5,1,0.001157,10.558291,[ 98 206] ; [13 76],[ 85.86259542 218.13740458] ; [25.13740458 63.86259542],0
s7,1,0.001708,9.839582,[134 165] ; [23 65],[121.2997416 177.7002584] ; [35.7002584 52.2997416],0
n5,1,0.003511,8.52078,[222  88] ; [51 41],[210.52238806  99.47761194] ; [62.47761194 29.52238806],0
r2,1,0.004782,7.96013,[291  17] ; [77 13],[284.7839196  23.2160804] ; [83.2160804  6.7839196],0
n4,1,0.005213,7.804156,[234  79] ; [55 37],[223.35061728  89.64938272] ; [65.64938272 26.35061728],0
n2,1,0.011668,6.36064,[51 13] ; [22 17],[45.3592233 18.6407767] ; [27.6407767 11.3592233],0
s1,1,0.012507,6.237521,[  7 305] ; [ 7 84],[ 10.83870968 301.16129032] ; [ 3.16129032 87.83870968],0
v1,1,0.01324,6.136738,[141 162] ; [29 62],[130.73604061 172.26395939] ; [39.26395939 51.73604061],0
p3,1,0.019278,5.476097,[146 166] ; [30 61],[136.25806452 175.74193548] ; [39.74193548 51.25806452],0
s3,1,0.021403,5.293641,[173 139] ; [38 53],[163.35483871 148.64516129] ; [47.64516129 43.35483871],0
a1,1,0.024068,5.089709,[  8 305] ; [ 7 85],[ 11.59259259 301.40740741] ; [ 3.40740741 88.59259259],0
u2,1,0.031565,4.62196,[57 39] ; [12 20],[51.75 44.25] ; [17.25 14.75],0
a6,1,0.032131,4.591519,[245  68] ; [62 30],[237.2617284  75.7382716] ; [69.7382716 22.2617284],0
a5,1,0.071227,3.254513,[234  79] ; [60 32],[227.21481481  85.78518519] ; [66.78518519 25.21481481],0
d3,1,0.099534,2.712993,[237  75] ; [62 30],[230.91089109  81.08910891] ; [68.08910891 23.91089109],0
p6,1,0.109408,2.562757,[114 198] ; [25 66],[107.61290323 204.38709677] ; [31.38709677 59.61290323],0
p12,1,0.110871,2.541762,[ 15 297] ; [ 1 90],[ 12.38709677 299.61290323] ; [ 3.61290323 87.38709677],0
n3,1,0.14007,2.177185,[51 13] ; [26 13],[47.84466019 16.15533981] ; [29.15533981  9.84466019],0
d2,1,0.1447,2.127249,[133 180] ; [47 45],[139.11111111 173.88888889] ; [40.88888889 51.11111111],0
p5,1,0.17982,1.799107,[ 27 285] ; [ 4 87],[ 24. 288.] ; [ 7. 84.],0
