Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.779945,[156  14] ; [32 29],[138.35497835  31.64502165] ; [49.64502165 11.35497835],1
v4,1,7e-06,20.294118,[162   8] ; [45 15],[153.  17.] ; [54.  6.],1
v2,1,8.7e-05,15.402432,[95 66] ; [18 43],[81.95045045 79.04954955] ; [31.04954955 29.95045045],1
d3,1,0.000426,12.414195,[138  32] ; [35 25],[127.86956522  42.13043478] ; [45.13043478 14.86956522],1
r2,1,0.000463,12.25778,[161   9] ; [46 12],[154.34210526  15.65789474] ; [52.65789474  5.34210526],1
r3,1,0.001391,10.218017,[160  10] ; [48 12],[153.73913043  16.26086957] ; [54.26086957  5.73913043],0
p11,1,0.001831,9.711954,[135  35] ; [36 25],[125.84415584  44.15584416] ; [45.15584416 15.84415584],0
d4,1,0.002196,9.377768,[143  27] ; [40 21],[134.67532468  35.32467532] ; [48.32467532 12.67532468],0
p2,1,0.002514,9.130495,[137  32] ; [37 23],[128.41048035  40.58951965] ; [45.58951965 14.41048035],0
v1,1,0.002614,9.05927,[82 87] ; [15 43],[72.21585903 96.78414097] ; [24.78414097 33.21585903],0
a5,1,0.003781,8.386066,[126  44] ; [33 28],[117.01298701  52.98701299] ; [41.98701299 19.01298701],0
v3,1,0.012093,6.297204,[64 97] ; [13 47],[ 56.09502262 104.90497738] ; [20.90497738 39.09502262],0
d1,1,0.012209,6.280275,[104  66] ; [26 35],[95.67099567 74.32900433] ; [34.32900433 26.67099567],0
n4,1,0.014661,5.956741,[126  44] ; [35 26],[118.48484848  51.51515152] ; [42.51515152 18.48484848],0
s1,1,0.017979,5.598214,[  3 165] ; [ 5 55],[  5.89473684 162.10526316] ; [ 2.10526316 57.89473684],0
s4,1,0.018049,5.591382,[  9 161] ; [ 9 52],[ 13.24675325 156.75324675] ; [ 4.75324675 56.24675325],0
p8,1,0.019256,5.478155,[85 82] ; [20 40],[77.24669604 89.75330396] ; [27.75330396 32.24669604],0
p10,1,0.019357,5.468987,[129  39] ; [36 23],[122.11453744  45.88546256] ; [42.88546256 16.11453744],0
p7,1,0.02485,5.034287,[94 74] ; [23 36],[86.59030837 81.40969163] ; [30.40969163 28.59030837],0
p1,1,0.045359,4.005231,[ 11 158] ; [ 9 51],[ 14.75982533 154.24017467] ; [ 5.24017467 54.75982533],0
a2,1,0.063617,3.440478,[ 45 125] ; [ 9 52],[ 39.74025974 130.25974026] ; [14.25974026 46.74025974],0
b2,1,0.071239,3.254246,[32 66] ; [17 17],[36.37878788 61.62121212] ; [12.62121212 21.37878788],0
b3,1,0.071239,3.254246,[32 66] ; [17 17],[36.37878788 61.62121212] ; [12.62121212 21.37878788],0
p4,1,0.091213,2.852838,[85 84] ; [23 38],[79.35652174 89.64347826] ; [28.64347826 32.35652174],0
a6,1,0.094592,2.794438,[135  35] ; [42 19],[130.25974026  39.74025974] ; [46.74025974 14.25974026],0
a4,1,0.105138,2.625821,[76 94] ; [20 41],[70.64935065 99.35064935] ; [25.35064935 35.64935065],0
b5,1,0.144641,2.127876,[99 71] ; [42 19],[103.76623377  66.23376623] ; [37.23376623 23.76623377],0
d2,1,0.211495,1.561162,[77 93] ; [22 39],[72.85714286 97.14285714] ; [26.14285714 34.85714286],0
u2,1,0.249197,1.3278,[27 26] ; [ 8 14],[24.73333333 28.26666667] ; [10.26666667 11.73333333],0
p3,1,0.283413,1.15065,[75 93] ; [22 38],[71.47368421 96.52631579] ; [25.52631579 34.47368421],0
n5,1,0.284791,1.144086,[110  59] ; [35 26],[106.54347826  62.45652174] ; [38.45652174 22.54347826],0
n6,1,0.293691,1.102625,[128  42] ; [41 19],[124.91304348  45.08695652] ; [44.08695652 15.91304348],0
s2,1,0.305452,1.05024,[ 31 137] ; [15 46],[ 33.74672489 134.25327511] ; [12.25327511 48.74672489],0
p9,1,0.310131,1.030116,[128  40] ; [41 18],[125.07488987  42.92511013] ; [43.92511013 15.07488987],0
b4,1,0.345902,0.888436,[101  69] ; [32 29],[97.87878788 72.12121212] ; [35.12121212 25.87878788],0
u3,1,0.347134,0.883908,[28 25] ; [ 9 13],[26.14666667 26.85333333] ; [10.85333333 11.14666667],0
a3,1,0.412521,0.671523,[117  51] ; [39 22],[114.44541485  53.55458515] ; [41.55458515 19.44541485],0
s8,1,0.477922,0.503601,[ 35 135] ; [10 51],[ 33.11688312 136.88311688] ; [11.88311688 49.11688312],0
n3,1,0.595595,0.281691,[27 14] ; [11  4],[27.82142857 13.17857143] ; [10.17857143  4.82142857],0
a8,1,0.613107,0.255676,[ 17 134] ; [ 8 50],[ 18.06220096 132.93779904] ; [ 6.93779904 51.06220096],0
d5,1,0.626049,0.237456,[136  34] ; [47 14],[134.67532468  35.32467532] ; [48.32467532 12.67532468],0
a1,1,0.630645,0.231187,[  6 164] ; [ 3 58],[  6.62337662 163.37662338] ; [ 2.37662338 58.62337662],0
s7,1,0.687401,0.161914,[ 37 122] ; [12 46],[ 35.90322581 123.09677419] ; [13.09677419 44.90322581],0
n2,1,0.815187,0.054634,[26 15] ; [9 6],[25.625 15.375] ; [9.375 5.625],0
s5,1,0.830273,0.045946,[ 18 148] ; [ 7 52],[ 18.44444444 147.55555556] ; [ 6.55555556 52.44444444],0
p6,1,0.831047,0.045522,[ 48 120] ; [16 43],[ 47.36563877 120.63436123] ; [16.63436123 42.36563877],0
u1,1,0.845774,0.037835,[ 24 146] ; [ 8 53],[ 23.54978355 146.45021645] ; [ 8.45021645 52.54978355],0
s3,1,0.849992,0.03577,[ 42 126] ; [16 45],[ 42.55021834 125.44978166] ; [15.44978166 45.55021834],0
b1,1,0.877606,0.023718,[ 66 104] ; [23 38],[ 65.4978355 104.5021645] ; [23.5021645 37.4978355],0
n1,1,0.915168,0.011347,[14 27] ; [5 9],[14.16363636 26.83636364] ; [4.83636364 9.16363636],0
p5,1,0.935885,0.006471,[  9 159] ; [ 3 56],[  8.88105727 159.11894273] ; [ 3.11894273 55.88105727],0
