Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,30.098826,[72 17] ; [65 81],[51.88510638 37.11489362] ; [85.11489362 60.88510638],1
v1,1,0.000178,14.054457,[64 25] ; [69 78],[50.15677966 38.84322034] ; [82.84322034 64.15677966],1
p3,1,0.00219,9.38271,[64 25] ; [76 71],[52.79661017 36.20338983] ; [87.20338983 59.79661017],0
n4,1,0.005022,7.871648,[76 14] ; [100  47],[66.83544304 23.16455696] ; [109.16455696  37.83544304],0
n5,1,0.01127,6.422314,[74 16] ; [98 48],[65.59322034 24.40677966] ; [106.40677966  39.59322034],0
s7,1,0.012284,6.269401,[34 47] ; [ 36 104],[25.6561086 55.3438914] ; [44.3438914 95.6561086],0
p10,1,0.012321,6.264133,[80  8] ; [115  32],[73.0212766 14.9787234] ; [121.9787234  25.0212766],0
p5,1,0.013432,6.111282,[18 72] ; [ 13 134],[11.7721519 78.2278481] ; [ 19.2278481 127.7721519],0
p1,1,0.035375,4.426966,[11 79] ; [  7 140],[ 6.83544304 83.16455696] ; [ 11.16455696 135.83544304],0
r1,1,0.035425,4.424566,[76 14] ; [106  40],[69.40677966 20.59322034] ; [112.59322034  33.40677966],0
d4,1,0.038109,4.300153,[77 13] ; [109  38],[70.63291139 19.36708861] ; [115.36708861  31.63291139],0
v4,1,0.043245,4.085802,[89  1] ; [137  10],[85.82278481  4.17721519] ; [140.17721519   6.82278481],0
p9,1,0.046487,3.963871,[80  9] ; [116  29],[74.54700855 14.45299145] ; [121.45299145  23.54700855],0
r4,1,0.050234,3.833645,[85  5] ; [127  20],[80.50632911  9.49367089] ; [131.49367089  15.50632911],0
n6,1,0.059625,3.547778,[81  9] ; [118  28],[75.88983051 14.11016949] ; [123.11016949  22.88983051],0
s8,1,0.079061,3.084091,[33 56] ; [ 38 107],[27.0042735 61.9957265] ; [ 43.9957265 101.0042735],0
r3,1,0.100831,2.692349,[87  3] ; [134  13],[83.92405063  6.07594937] ; [137.07594937   9.92405063],0
a8,1,0.1118,2.528584,[14 62] ; [ 14 118],[10.23076923 65.76923077] ; [ 17.76923077 114.23076923],0
s4,1,0.168229,1.898657,[ 7 82] ; [ 20 125],[10.26923077 78.73076923] ; [ 16.73076923 128.26923077],0
n1,1,0.174724,1.841938,[ 2 12] ; [13 26],[ 3.96226415 10.03773585] ; [11.03773585 27.96226415],0
