Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000708,11.468124,[25  6] ; [10 17],[18.70689655 12.29310345] ; [16.29310345 10.70689655],1
p11,1,0.041029,4.174833,[29  2] ; [20  7],[26.18965517  4.81034483] ; [22.81034483  4.18965517],0
p7,1,0.051056,3.806434,[27  3] ; [18  8],[24.10714286  5.89285714] ; [20.89285714  5.10714286],0
p10,1,0.056445,3.638881,[30  1] ; [22  5],[27.79310345  3.20689655] ; [24.20689655  2.79310345],0
b1,1,0.073915,3.193874,[10 21] ; [15 12],[13.36206897 17.63793103] ; [11.63793103 15.36206897],0
v1,1,0.09937,2.715633,[27  4] ; [18  8],[24.47368421  6.52631579] ; [20.52631579  5.47368421],0
d4,1,0.17344,1.852952,[28  2] ; [22  5],[26.31578947  3.68421053] ; [23.68421053  3.31578947],0
r1,1,0.188108,1.732378,[28  3] ; [21  6],[26.18965517  4.81034483] ; [22.81034483  4.18965517],0
n3,1,0.196706,1.666667,[4 2] ; [1 3],[3. 3.] ; [2. 2.],0
p12,1,0.200712,1.637188,[13 18] ; [ 7 20],[10.68965517 20.31034483] ; [ 9.31034483 17.68965517],0
a3,1,0.206977,1.592447,[27  4] ; [20  7],[25.12068966  5.87931034] ; [21.87931034  5.12068966],0
n5,1,0.237151,1.397451,[30  1] ; [24  3],[28.86206897  2.13793103] ; [25.13793103  1.86206897],0
u1,1,0.248722,1.330466,[ 7 24] ; [ 3 24],[ 5.34482759 25.65517241] ; [ 4.65517241 22.34482759],0
s8,1,0.253692,1.302857,[24  6] ; [18  9],[22.10526316  7.89473684] ; [19.89473684  7.10526316],0
s1,1,0.296851,1.088288,[ 2 29] ; [ 4 23],[ 3.20689655 27.79310345] ; [ 2.79310345 24.20689655],0
s5,1,0.310909,1.026809,[25  5] ; [18  7],[23.45454545  6.54545455] ; [19.54545455  5.45454545],0
p8,1,0.330063,0.94865,[28  3] ; [22  5],[26.72413793  4.27586207] ; [23.27586207  3.72413793],0
a7,1,0.360758,0.835253,[24  7] ; [18  9],[22.44827586  8.55172414] ; [19.55172414  7.44827586],0
d2,1,0.369712,0.804632,[18 12] ; [13 14],[16.31578947 13.68421053] ; [14.68421053 12.31578947],0
u4,1,0.370488,0.802027,[ 3 28] ; [ 1 26],[ 2.13793103 28.86206897] ; [ 1.86206897 25.13793103],0
p3,1,0.391905,0.733025,[25  5] ; [20  7],[23.68421053  6.31578947] ; [21.31578947  5.68421053],0
p6,1,0.401506,0.703811,[23  7] ; [18  9],[21.57894737  8.42105263] ; [19.42105263  7.57894737],0
a4,1,0.450124,0.570339,[13 18] ; [14 13],[14.43103448 16.56896552] ; [12.56896552 14.43103448],0
u3,1,0.477267,0.505102,[2 2] ; [5 2],[2.54545455 1.45454545] ; [4.45454545 2.54545455],0
s3,1,0.498922,0.457229,[29  2] ; [23  3],[28.28070175  2.71929825] ; [23.71929825  2.28070175],0
d3,1,0.505518,0.443333,[21  9] ; [21  6],[22.10526316  7.89473684] ; [19.89473684  7.10526316],0
s7,1,0.514062,0.425791,[27  4] ; [21  5],[26.10526316  4.89473684] ; [21.89473684  4.10526316],0
p2,1,0.528265,0.397728,[29  2] ; [24  3],[28.32758621  2.67241379] ; [24.67241379  2.32758621],0
d1,1,0.529894,0.394594,[23  8] ; [18  9],[21.9137931  9.0862069] ; [19.0862069  7.9137931],0
a8,1,0.552114,0.353544,[ 5 23] ; [ 3 22],[ 4.22641509 23.77358491] ; [ 3.77358491 21.22641509],0
a2,1,0.554895,0.34862,[ 5 26] ; [ 6 21],[ 5.87931034 25.12068966] ; [ 5.12068966 21.87931034],0
d5,1,0.595641,0.281621,[25  5] ; [21  6],[24.21052632  5.78947368] ; [21.78947368  5.21052632],0
b5,1,0.635099,0.225209,[13 18] ; [13 14],[13.89655172 17.10344828] ; [12.10344828 14.89655172],0
p1,1,0.635609,0.224531,[11 20] ; [ 8 19],[10.15517241 20.84482759] ; [ 8.84482759 18.15517241],0
r2,1,0.637396,0.222164,[29  2] ; [26  1],[29.39655172  1.60344828] ; [25.60344828  1.39655172],0
a5,1,0.745219,0.105593,[23  8] ; [19  8],[22.44827586  8.55172414] ; [19.55172414  7.44827586],0
n2,1,0.746886,0.104167,[5 1] ; [3 1],[4.8 1.2] ; [3.2 0.8],0
n1,1,0.77816,0.079365,[4 2] ; [3 1],[4.2 1.8] ; [2.8 1.2],0
a1,1,0.810095,0.057746,[ 5 26] ; [ 5 22],[ 5.34482759 25.65517241] ; [ 4.65517241 22.34482759],0
s4,1,0.810095,0.057746,[ 5 26] ; [ 5 22],[ 5.34482759 25.65517241] ; [ 4.65517241 22.34482759],0
n4,1,0.886062,0.020532,[29  2] ; [25  2],[28.86206897  2.13793103] ; [25.13793103  1.86206897],0
p9,1,0.886062,0.020532,[29  2] ; [25  2],[28.86206897  2.13793103] ; [25.13793103  1.86206897],0
b2,1,0.896764,0.016835,[11 13] ; [7 9],[10.8 13.2] ; [7.2 8.8],0
b3,1,0.896764,0.016835,[11 13] ; [7 9],[10.8 13.2] ; [7.2 8.8],0
u2,1,0.898195,0.016369,[3 1] ; [5 2],[2.90909091 1.09090909] ; [5.09090909 1.90909091],0
s6,1,0.899116,0.016073,[30  1] ; [25  1],[29.9122807  1.0877193] ; [25.0877193  0.9122807],0
r4,1,0.920745,0.009899,[30  1] ; [26  1],[29.93103448  1.06896552] ; [26.06896552  0.93103448],0
r3,1,0.920745,0.009899,[30  1] ; [26  1],[29.93103448  1.06896552] ; [26.06896552  0.93103448],0
a6,1,0.932731,0.007125,[17 13] ; [15 12],[16.84210526 13.15789474] ; [15.15789474 11.84210526],0
b4,1,0.956332,0.002998,[17 14] ; [15 12],[17.10344828 13.89655172] ; [14.89655172 12.10344828],0
