Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.025127,5.015091,[1 7] ; [15 11],[3.76470588 4.23529412] ; [12.23529412 13.76470588],0
p9,1,0.032201,4.587744,[6 2] ; [ 8 17],[3.39393939 4.60606061] ; [10.60606061 14.39393939],0
n2,1,0.050962,3.809524,[5 1] ; [5 9],[3. 3.] ; [7. 7.],0
n3,1,0.050962,3.809524,[5 1] ; [5 9],[3. 3.] ; [7. 7.],0
n6,1,0.059481,3.551786,[1 7] ; [13 13],[3.29411765 4.70588235] ; [10.70588235 15.29411765],0
n4,1,0.070201,3.278312,[2 6] ; [16 10],[4.23529412 3.76470588] ; [13.76470588 12.23529412],0
a7,1,0.143886,2.135897,[4 4] ; [ 6 20],[2.35294118 5.64705882] ; [ 7.64705882 18.35294118],0
u3,1,0.180802,1.791019,[3 2] ; [ 5 13],[1.73913043 3.26086957] ; [ 6.26086957 11.73913043],0
p10,1,0.186832,1.742425,[5 3] ; [ 9 16],[3.39393939 4.60606061] ; [10.60606061 14.39393939],0
b3,1,0.211346,1.562185,[3 2] ; [ 5 12],[1.81818182 3.18181818] ; [ 6.18181818 10.81818182],0
b2,1,0.211346,1.562185,[3 2] ; [ 5 12],[1.81818182 3.18181818] ; [ 6.18181818 10.81818182],0
r2,1,0.251932,1.312556,[6 2] ; [13 12],[4.60606061 3.39393939] ; [14.39393939 10.60606061],0
a4,1,0.304188,1.055743,[1 6] ; [ 1 25],[0.42424242 6.57575758] ; [ 1.57575758 24.42424242],0
p2,1,0.31702,1.001202,[5 3] ; [11 15],[3.76470588 4.23529412] ; [12.23529412 13.76470588],0
n1,1,0.357197,0.847724,[3 3] ; [ 4 10],[2.1 3.9] ; [4.9 9.1],0
v3,1,0.372078,0.796714,[2 6] ; [ 3 22],[1.21212121 6.78787879] ; [ 3.78787879 21.21212121],0
p11,1,0.400346,0.707286,[1 7] ; [ 7 19],[1.88235294 6.11764706] ; [ 6.11764706 19.88235294],0
s6,1,0.418741,0.653846,[3 5] ; [ 6 20],[2.11764706 5.88235294] ; [ 6.88235294 19.11764706],0
n5,1,0.433612,0.61313,[4 4] ; [17  9],[4.94117647 3.05882353] ; [16.05882353  9.94117647],0
v2,1,0.458902,0.548571,[1 7] ; [ 6 18],[1.75 6.25] ; [ 5.25 18.75],0
d5,1,0.485972,0.485431,[2 6] ; [10 16],[2.82352941 5.17647059] ; [ 9.17647059 16.82352941],0
r1,1,0.485972,0.485431,[2 6] ; [10 16],[2.82352941 5.17647059] ; [ 9.17647059 16.82352941],0
p7,1,0.495868,0.463768,[3 5] ; [ 6 18],[2.25 5.75] ; [ 6.75 17.25],0
p3,1,0.517636,0.4186,[1 7] ; [ 6 20],[1.64705882 6.35294118] ; [ 5.35294118 20.64705882],0
b1,1,0.53564,0.383681,[5 3] ; [13 13],[4.23529412 3.76470588] ; [13.76470588 12.23529412],0
a3,1,0.547045,0.362637,[3 4] ; [ 8 18],[2.33333333 4.66666667] ; [ 8.66666667 17.33333333],0
p4,1,0.565659,0.33,[2 6] ; [ 4 21],[1.45454545 6.54545455] ; [ 4.54545455 20.45454545],0
p8,1,0.565867,0.329647,[3 5] ; [ 7 19],[2.35294118 5.64705882] ; [ 7.64705882 18.35294118],0
s7,1,0.600991,0.273504,[2 6] ; [ 4 20],[1.5 6.5] ; [ 4.5 19.5],0
p1,1,0.66233,0.190705,[1 7] ; [ 5 21],[1.41176471 6.58823529] ; [ 4.58823529 21.41176471],0
d4,1,0.66641,0.18583,[3 5] ; [12 14],[3.52941176 4.47058824] ; [11.47058824 14.52941176],0
s1,1,0.675038,0.175765,[1 7] ; [ 2 24],[0.70588235 7.29411765] ; [ 2.29411765 23.70588235],0
u2,1,0.692103,0.156818,[2 3] ; [9 9],[2.39130435 2.60869565] ; [8.60869565 9.39130435],0
s3,1,0.699638,0.148849,[1 6] ; [ 5 19],[1.35483871 5.64516129] ; [ 4.64516129 19.35483871],0
v4,1,0.809076,0.058379,[5 3] ; [15 11],[4.70588235 3.29411765] ; [15.29411765 10.70588235],0
s2,1,0.840344,0.040584,[1 7] ; [ 4 22],[1.17647059 6.82352941] ; [ 3.82352941 22.17647059],0
r4,1,0.840344,0.040584,[1 7] ; [ 4 22],[1.17647059 6.82352941] ; [ 3.82352941 22.17647059],0
s8,1,0.840344,0.040584,[1 7] ; [ 4 22],[1.17647059 6.82352941] ; [ 3.82352941 22.17647059],0
b4,1,0.881318,0.02229,[5 3] ; [17  9],[5.17647059 2.82352941] ; [16.82352941  9.17647059],0
a6,1,0.914143,0.011624,[2 6] ; [ 7 19],[2.11764706 5.88235294] ; [ 6.88235294 19.11764706],0
d3,1,0.914143,0.011624,[2 6] ; [ 7 19],[2.11764706 5.88235294] ; [ 6.88235294 19.11764706],0
s5,1,0.941157,0.005449,[1 7] ; [ 3 23],[0.94117647 7.05882353] ; [ 3.05882353 22.94117647],0
p6,1,0.969915,0.001422,[1 7] ; [ 3 22],[0.96969697 7.03030303] ; [ 3.03030303 21.96969697],0
