Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,32.602464,[ 74 118] ; [122  57],[101.43396226  90.56603774] ; [94.56603774 84.43396226],1
p7,1,8e-06,19.972474,[ 94 101] ; [127  52],[115.22727273  79.77272727] ; [105.77272727  73.22727273],1
p2,1,9e-06,19.732614,[141  57] ; [162  19],[158.29551451  39.70448549] ; [144.70448549  36.29551451],1
p4,1,4.7e-05,16.546915,[ 83 111] ; [116  66],[102.67553191  91.32446809] ; [96.32446809 85.67553191],1
v3,1,0.000115,14.875818,[ 52 143] ; [82 97],[ 69.86631016 125.13368984] ; [ 64.13368984 114.86631016],1
p8,1,0.000258,13.355559,[ 82 113] ; [108  69],[99.59677419 95.40322581] ; [90.40322581 86.59677419],1
n5,1,0.000323,12.932736,[133  62] ; [153  29],[147.93103448  47.06896552] ; [138.06896552  43.93103448],1
p3,1,0.000333,12.875303,[ 73 125] ; [100  81],[ 90.37994723 107.62005277] ; [82.62005277 98.37994723],1
p9,1,0.000367,12.69105,[141  52] ; [158  22],[154.71045576  38.28954424] ; [144.28954424  35.71045576],1
r1,1,0.000391,12.574674,[134  64] ; [151  30],[148.89182058  49.10817942] ; [136.10817942  44.89182058],1
p10,1,0.000656,11.61033,[136  58] ; [152  27],[149.79088472  44.20911528] ; [138.20911528  40.79088472],1
p6,1,0.001739,9.806042,[ 46 149] ; [ 69 110],[ 59.95989305 135.04010695] ; [ 55.04010695 123.95989305],0
r3,1,0.00244,9.185362,[176  21] ; [176   5],[183.44973545  13.55026455] ; [168.55026455  12.44973545],0
r2,1,0.003426,8.565574,[171  24] ; [171   7],[178.79356568  16.20643432] ; [163.20643432  14.79356568],0
r4,1,0.004516,8.063658,[162  36] ; [167  15],[171.42631579  26.57368421] ; [157.57368421  24.42631579],0
s6,1,0.019354,5.469237,[ 78 115] ; [94 85],[ 89.23655914 103.76344086] ; [82.76344086 96.23655914],0
u1,1,0.021015,5.325522,[ 18 180] ; [ 31 151],[ 25.53157895 172.46842105] ; [ 23.46842105 158.53157895],0
v4,1,0.021099,5.31859,[180  18] ; [175   6],[185.46174142  12.53825858] ; [169.53825858  11.46174142],0
n4,1,0.025919,4.961432,[141  56] ; [148  34],[150.21899736  46.78100264] ; [138.78100264  43.21899736],0
a7,1,0.030389,4.687177,[127  70] ; [136  46],[136.70448549  60.29551451] ; [126.29551451  55.70448549],0
a4,1,0.033572,4.516357,[ 68 129] ; [81 98],[ 78.06648936 118.93351064] ; [ 70.93351064 108.06648936],0
p11,1,0.033589,4.515506,[149  49] ; [153  29],[157.35789474  40.64210526] ; [144.64210526  37.35789474],0
b2,1,0.049885,3.845336,[35 76] ; [50 63],[42.12053571 68.87946429] ; [42.87946429 70.12053571],0
b3,1,0.049885,3.845336,[35 76] ; [50 63],[42.12053571 68.87946429] ; [42.87946429 70.12053571],0
b5,1,0.070731,3.265964,[107  91] ; [115  67],[115.67368421  82.32631579] ; [106.32631579  75.67368421],0
a5,1,0.076697,3.133539,[128  70] ; [133  49],[135.99473684  62.00526316] ; [125.00526316  56.99473684],0
d5,1,0.077675,3.112882,[146  52] ; [148  34],[153.18947368  44.81052632] ; [140.81052632  41.18947368],0
a6,1,0.105573,2.619266,[126  72] ; [130  52],[133.38947368  64.61052632] ; [122.61052632  59.38947368],0
d1,1,0.113873,2.49963,[ 96 102] ; [103  79],[103.68947368  94.31052632] ; [95.31052632 86.68947368],0
u3,1,0.115692,2.474687,[30 44] ; [32 27],[34.4962406 39.5037594] ; [27.5037594 31.4962406],0
a2,1,0.147069,2.102393,[ 31 167] ; [ 39 143],[ 36.47368421 161.52631579] ; [ 33.52631579 148.47368421],0
s5,1,0.197594,1.660068,[ 43 151] ; [ 30 148],[ 38.06989247 155.93010753] ; [ 34.93010753 143.06989247],0
a3,1,0.205757,1.601033,[123  75] ; [123  57],[128.85714286  69.14285714] ; [117.14285714  62.85714286],0
d3,1,0.214742,1.539167,[124  74] ; [125  57],[129.74210526  68.25789474] ; [119.25789474  62.74210526],0
d4,1,0.234993,1.410382,[148  49] ; [146  36],[152.81794195  44.18205805] ; [141.18205805  40.81794195],0
s4,1,0.308218,1.038296,[ 24 173] ; [ 16 163],[ 20.95744681 176.04255319] ; [ 19.04255319 159.95744681],0
d2,1,0.321043,0.984692,[ 78 117] ; [ 82 100],[ 82.75862069 112.24137931] ; [ 77.24137931 104.75862069],0
s7,1,0.359586,0.83934,[ 49 143] ; [ 51 120],[ 52.89256198 139.10743802] ; [ 47.10743802 123.89256198],0
n3,1,0.407068,0.687347,[45 20] ; [21  6],[46.63043478 18.36956522] ; [19.36956522  7.63043478],0
n1,1,0.407828,0.685123,[22 43] ; [12 16],[23.76344086 41.23655914] ; [10.23655914 17.76344086],0
s8,1,0.45721,0.552717,[ 46 151] ; [ 48 132],[ 49.1193634 147.8806366] ; [ 44.8806366 135.1193634],0
s1,1,0.464378,0.535321,[  4 191] ; [  2 179],[  3.11170213 191.88829787] ; [  2.88829787 178.11170213],0
s3,1,0.479504,0.499991,[ 46 149] ; [ 37 143],[ 43.16 151.84] ; [ 39.84 140.16],0
b1,1,0.494458,0.466811,[ 73 125] ; [ 61 121],[ 69.82105263 128.17894737] ; [ 64.17894737 117.82105263],0
p5,1,0.52596,0.40219,[ 18 180] ; [ 20 161],[ 19.85224274 178.14775726] ; [ 18.14775726 162.85224274],0
u2,1,0.536846,0.381417,[33 41] ; [29 29],[34.75757576 39.24242424] ; [27.24242424 30.75757576],0
n2,1,0.650589,0.205159,[44 22] ; [20  8],[44.93617021 21.06382979] ; [19.06382979  8.93617021],0
b4,1,0.713102,0.135198,[116  82] ; [110  72],[117.75789474  80.24210526] ; [108.24210526  73.75789474],0
a8,1,0.755454,0.097004,[ 23 160] ; [ 18 139],[ 22.06764706 160.93235294] ; [ 18.93235294 138.06764706],0
p12,1,0.8548,0.033488,[ 10 186] ; [ 10 171],[ 10.39787798 185.60212202] ; [  9.60212202 171.39787798],0
a1,1,0.898264,0.016347,[  7 191] ; [  6 176],[  6.77368421 191.22631579] ; [  6.22631579 175.77368421],0
p1,1,0.965902,0.001827,[ 15 183] ; [ 14 168],[ 15.11052632 182.88947368] ; [ 13.88947368 168.11052632],0
