Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2.3e-05,17.895007,[32 52] ; [36 11],[43.60305344 40.39694656] ; [24.39694656 22.60305344],1
v1,1,0.001222,10.45626,[29 55] ; [30 17],[37.83206107 46.16793893] ; [21.16793893 25.83206107],0
p3,1,0.003268,8.651309,[37 48] ; [33 14],[45.07575758 39.92424242] ; [24.92424242 22.07575758],0
p12,1,0.004439,8.094892,[ 1 84] ; [ 6 41],[ 4.50757576 80.49242424] ; [ 2.49242424 44.50757576],0
a7,1,0.027004,4.890549,[58 28] ; [40  7],[63.36842105 22.63157895] ; [34.63157895 12.36842105],0
p7,1,0.027812,4.839714,[47 36] ; [35 11],[52.75968992 30.24031008] ; [29.24031008 16.75968992],0
r4,1,0.027856,4.836962,[68 18] ; [44  3],[72.42105263 13.57894737] ; [39.57894737  7.42105263],0
b4,1,0.045248,4.009356,[45 41] ; [33 14],[50.43609023 35.56390977] ; [27.56390977 19.43609023],0
v4,1,0.052954,3.745371,[74 10] ; [46  1],[76.94656489  7.05343511] ; [43.05343511  3.94656489],0
a6,1,0.060888,3.51304,[50 36] ; [35 12],[54.96240602 31.03759398] ; [30.03759398 16.96240602],0
d3,1,0.099016,2.721328,[58 28] ; [38  9],[62.07518797 23.92481203] ; [33.92481203 13.07518797],0
n6,1,0.119477,2.424163,[66 18] ; [42  5],[69.2519084 14.7480916] ; [38.7480916  8.2519084],0
s4,1,0.124098,2.364827,[25 61] ; [ 8 39],[21.33834586 64.66165414] ; [11.66165414 35.33834586],0
p1,1,0.164099,1.936045,[ 5 81] ; [ 6 41],[ 7.11278195 78.88721805] ; [ 3.88721805 43.11278195],0
b1,1,0.167051,1.909206,[38 48] ; [15 32],[34.27067669 51.72932331] ; [18.72932331 28.27067669],0
p10,1,0.186688,1.743564,[64 21] ; [40  7],[66.96969697 18.03030303] ; [37.03030303  9.96969697],0
u2,1,0.211555,1.56075,[14  8] ; [4 6],[12.375  9.625] ; [5.625 4.375],0
p5,1,0.225032,1.471993,[ 7 79] ; [ 7 40],[ 9.05263158 76.94736842] ; [ 4.94736842 42.05263158],0
p2,1,0.236067,1.403925,[76 10] ; [38  9],[73.71428571 12.28571429] ; [40.28571429  6.71428571],0
p6,1,0.245816,1.346928,[30 55] ; [21 25],[33.09160305 51.90839695] ; [17.90839695 28.09160305],0
s6,1,0.251335,1.31587,[58 27] ; [35 10],[60.80769231 24.19230769] ; [32.19230769 12.80769231],0
p11,1,0.263642,1.249534,[62 24] ; [38  9],[64.66165414 21.33834586] ; [35.33834586 11.66165414],0
n1,1,0.287728,1.13022,[12 14] ; [2 6],[10.70588235 15.29411765] ; [3.29411765 4.70588235],0
n5,1,0.292459,1.108267,[59 25] ; [37 10],[61.55725191 22.44274809] ; [34.44274809 12.55725191],0
a3,1,0.359106,0.841016,[63 23] ; [37  9],[65.15151515 20.84848485] ; [34.84848485 11.15151515],0
b2,1,0.370558,0.801793,[18 41] ; [12 18],[19.88764045 39.11235955] ; [10.11235955 19.88764045],0
b3,1,0.370558,0.801793,[18 41] ; [12 18],[19.88764045 39.11235955] ; [10.11235955 19.88764045],0
p8,1,0.387808,0.745805,[39 45] ; [25 21],[41.35384615 42.64615385] ; [22.64615385 23.35384615],0
d4,1,0.394327,0.725556,[68 18] ; [40  7],[69.83458647 16.16541353] ; [38.16541353  8.83458647],0
u1,1,0.4072,0.686961,[15 71] ; [11 36],[16.81203008 69.18796992] ; [ 9.18796992 37.81203008],0
s3,1,0.40976,0.679496,[56 30] ; [26 19],[53.83206107 32.16793893] ; [28.16793893 16.83206107],0
a4,1,0.410966,0.676005,[43 43] ; [20 27],[40.73684211 45.26315789] ; [22.26315789 24.73684211],0
s2,1,0.47882,0.501551,[53 33] ; [26 21],[51.08270677 34.91729323] ; [27.91729323 19.08270677],0
r1,1,0.486993,0.483163,[67 19] ; [39  8],[68.54135338 17.45864662] ; [37.45864662  9.54135338],0
