Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.000952,10.917772,[9 4] ; [ 5 24],[4.33333333 8.66666667] ; [ 9.66666667 19.33333333],1
d3,1,0.029803,4.720608,[8 5] ; [ 8 22],[4.8372093 8.1627907] ; [11.1627907 18.8372093],0
d1,1,0.041821,4.142446,[6 7] ; [ 5 25],[3.3255814 9.6744186] ; [ 7.6744186 22.3255814],0
s6,1,0.042548,4.113283,[10  3] ; [13 17],[6.95348837 6.04651163] ; [16.04651163 13.95348837],0
n6,1,0.066327,3.371667,[11  1] ; [19 11],[8.57142857 3.42857143] ; [21.42857143  8.57142857],0
s7,1,0.07076,3.265306,[6 6] ; [ 6 22],[3.6 8.4] ; [ 8.4 19.6],0
d4,1,0.077387,3.118944,[11  2] ; [17 13],[8.46511628 4.53488372] ; [19.53488372 10.46511628],0
a7,1,0.100268,2.701282,[ 3 10] ; [15 15],[5.44186047 7.55813953] ; [12.55813953 17.44186047],0
p4,1,0.118694,2.434471,[9 4] ; [13 17],[6.65116279 6.34883721] ; [15.34883721 14.65116279],0
p10,1,0.124025,2.365736,[10  3] ; [15 14],[7.73809524 5.26190476] ; [17.26190476 11.73809524],0
n3,1,0.124283,2.3625,[1 3] ; [7 3],[2.28571429 1.71428571] ; [5.71428571 4.28571429],0
n2,1,0.124283,2.3625,[1 3] ; [7 3],[2.28571429 1.71428571] ; [5.71428571 4.28571429],0
s8,1,0.134539,2.239336,[6 7] ; [ 7 23],[3.93023256 9.06976744] ; [ 9.06976744 20.93023256],0
v3,1,0.202566,1.623776,[5 8] ; [ 6 24],[3.3255814 9.6744186] ; [ 7.6744186 22.3255814],0
b4,1,0.206404,1.596473,[6 7] ; [20 10],[7.86046512 5.13953488] ; [18.13953488 11.86046512],0
u2,1,0.28255,1.154783,[2 4] ; [10  7],[3.13043478 2.86956522] ; [8.86956522 8.13043478],0
s1,1,0.36605,0.817028,[ 2 11] ; [ 2 28],[ 1.20930233 11.79069767] ; [ 2.79069767 27.20930233],0
p2,1,0.382443,0.762833,[10  3] ; [19 11],[8.76744186 4.23255814] ; [20.23255814  9.76744186],0
n1,1,0.393153,0.729167,[1 3] ; [5 5],[1.71428571 2.28571429] ; [4.28571429 5.71428571],0
a4,1,0.421246,0.646838,[ 2 11] ; [ 8 22],[3.02325581 9.97674419] ; [ 6.97674419 23.02325581],0
d5,1,0.424415,0.638058,[7 6] ; [20 10],[8.1627907 4.8372093] ; [18.8372093 11.1627907],0
p3,1,0.424415,0.638058,[6 7] ; [10 20],[4.8372093 8.1627907] ; [11.1627907 18.8372093],0
v1,1,0.439261,0.598212,[5 8] ; [ 8 22],[3.93023256 9.06976744] ; [ 9.06976744 20.93023256],0
s4,1,0.442663,0.589371,[4 9] ; [ 6 24],[3.02325581 9.97674419] ; [ 6.97674419 23.02325581],0
b5,1,0.486001,0.485368,[8 5] ; [15 15],[6.95348837 6.04651163] ; [16.04651163 13.95348837],0
s5,1,0.556236,0.346263,[ 2 11] ; [ 7 23],[ 2.72093023 10.27906977] ; [ 6.27906977 23.72093023],0
d2,1,0.586567,0.295737,[5 8] ; [ 9 21],[4.23255814 8.76744186] ; [ 9.76744186 20.23255814],0
v2,1,0.5885,0.292694,[7 6] ; [13 16],[6.19047619 6.80952381] ; [13.80952381 15.19047619],0
a3,1,0.5885,0.292694,[7 6] ; [13 16],[6.19047619 6.80952381] ; [13.80952381 15.19047619],0
r3,1,0.597676,0.278515,[10  3] ; [20  9],[9.28571429 3.71428571] ; [20.71428571  8.28571429],0
r4,1,0.642053,0.216067,[ 3 10] ; [ 9 21],[3.62790698 9.37209302] ; [ 8.37209302 21.62790698],0
p7,1,0.66534,0.187102,[7 6] ; [14 16],[6.34883721 6.65116279] ; [14.65116279 15.34883721],0
b1,1,0.66534,0.187102,[6 7] ; [16 14],[6.65116279 6.34883721] ; [15.34883721 14.65116279],0
p11,1,0.709406,0.138871,[9 4] ; [19 11],[8.46511628 4.53488372] ; [19.53488372 10.46511628],0
r1,1,0.745903,0.105006,[5 8] ; [10 20],[4.53488372 8.46511628] ; [10.46511628 19.53488372],0
b2,1,0.784191,0.075,[3 7] ; [ 7 13],[3.33333333 6.66666667] ; [ 6.66666667 13.33333333],0
b3,1,0.784191,0.075,[3 7] ; [ 7 13],[3.33333333 6.66666667] ; [ 6.66666667 13.33333333],0
p1,1,0.810899,0.057249,[ 1 12] ; [ 3 27],[ 1.20930233 11.79069767] ; [ 2.79069767 27.20930233],0
a1,1,0.810899,0.057249,[ 1 12] ; [ 3 27],[ 1.20930233 11.79069767] ; [ 2.79069767 27.20930233],0
p12,1,0.810899,0.057249,[ 1 12] ; [ 3 27],[ 1.20930233 11.79069767] ; [ 2.79069767 27.20930233],0
p9,1,0.813421,0.055703,[9 4] ; [19 10],[8.66666667 4.33333333] ; [19.33333333  9.66666667],0
u3,1,0.857561,0.032213,[2 4] ; [ 5 12],[1.82608696 4.17391304] ; [ 5.17391304 11.82608696],0
p6,1,0.861623,0.030383,[ 3 10] ; [ 6 23],[ 2.78571429 10.21428571] ; [ 6.21428571 22.78571429],0
p8,1,0.869107,0.027157,[4 9] ; [10 20],[4.23255814 8.76744186] ; [ 9.76744186 20.23255814],0
p5,1,0.916705,0.010938,[ 2 11] ; [ 5 25],[ 2.11627907 10.88372093] ; [ 4.88372093 25.11627907],0
a6,1,0.924503,0.00898,[5 8] ; [12 18],[5.13953488 7.86046512] ; [11.86046512 18.13953488],0
v4,1,0.975298,0.000959,[7 6] ; [16 14],[6.95348837 6.04651163] ; [16.04651163 13.95348837],0
a5,1,0.975298,0.000959,[6 7] ; [14 16],[6.04651163 6.95348837] ; [13.95348837 16.04651163],0
n5,1,0.985417,0.000334,[10  3] ; [23  7],[9.97674419 3.02325581] ; [23.02325581  6.97674419],0
