Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.90301,[4 4] ; [307  16],[7.51661631 0.48338369] ; [303.48338369  19.51661631],1
r1,1,0.000631,11.682098,[3 5] ; [269  52],[6.61398176 1.38601824] ; [265.38601824  55.61398176],1
p11,1,0.001136,10.592137,[3 5] ; [267  56],[6.52567976 1.47432024] ; [263.47432024  59.52567976],0
r3,1,0.001935,9.609816,[6 2] ; [311  11],[7.68484848 0.31515152] ; [309.31515152  12.68484848],0
p10,1,0.03851,4.282334,[5 3] ; [280  40],[6.95121951 1.04878049] ; [278.04878049  41.95121951],0
b1,1,0.042004,4.135047,[6 2] ; [127 196],[3.21450151 4.78549849] ; [129.78549849 193.21450151],0
s8,1,0.042632,4.109927,[1 7] ; [156 164],[3.82926829 4.17073171] ; [153.17073171 166.82926829],0
v3,1,0.068876,3.309605,[1 7] ; [139 171],[3.52201258 4.47798742] ; [136.47798742 173.52201258],0
s1,1,0.08651,2.938155,[1 7] ; [  8 313],[0.21884498 7.78115502] ; [  8.78115502 312.21884498],0
r2,1,0.087234,2.924695,[7 1] ; [312   8],[7.7804878 0.2195122] ; [311.2195122   8.7804878],0
d4,1,0.093402,2.814747,[5 3] ; [273  50],[6.71903323 1.28096677] ; [271.28096677  51.71903323],0
p8,1,0.098091,2.73631,[3 5] ; [211 110],[5.20364742 2.79635258] ; [208.79635258 112.20364742],0
a4,1,0.178456,1.810433,[2 6] ; [158 164],[3.87878788 4.12121212] ; [156.12121212 165.87878788],0
n6,1,0.179214,1.80413,[5 2] ; [284  38],[6.14893617 0.85106383] ; [282.85106383  39.14893617],0
p9,1,0.182276,1.778972,[6 2] ; [288  33],[7.14893617 0.85106383] ; [286.85106383  34.14893617],0
p2,1,0.210836,1.565675,[6 2] ; [287  35],[7.1030303 0.8969697] ; [285.8969697  36.1030303],0
n3,1,0.212652,1.553282,[1 1] ; [42  8],[1.65384615 0.34615385] ; [41.34615385  8.65384615],0
b3,1,0.275844,1.187454,[1 5] ; [ 76 121],[2.27586207 3.72413793] ; [ 74.72413793 122.27586207],0
b2,1,0.275844,1.187454,[1 5] ; [ 76 121],[2.27586207 3.72413793] ; [ 74.72413793 122.27586207],0
a8,1,0.306908,1.043935,[2 6] ; [ 36 248],[1.04109589 6.95890411] ; [ 36.95890411 247.04109589],0
n2,1,0.308358,1.037694,[1 1] ; [40 10],[1.57692308 0.42307692] ; [39.42307692 10.57692308],0
p7,1,0.333686,0.934539,[5 3] ; [246  73],[6.14067278 1.85932722] ; [244.85932722  74.14067278],0
u1,1,0.344486,0.893666,[1 7] ; [ 89 234],[2.17522659 5.82477341] ; [ 87.82477341 235.17522659],0
b4,1,0.366439,0.815703,[6 2] ; [191 132],[4.76132931 3.23867069] ; [192.23867069 130.76132931],0
v2,1,0.443261,0.587826,[4 4] ; [198 115],[5.03426791 2.96573209] ; [196.96573209 116.03426791],0
s6,1,0.446937,0.578409,[4 3] ; [224  94],[4.91076923 2.08923077] ; [223.08923077  94.91076923],0
s4,1,0.460791,0.543973,[2 6] ; [ 49 269],[1.25153374 6.74846626] ; [ 49.74846626 268.25153374],0
v1,1,0.474536,0.511394,[4 4] ; [196 118],[4.9689441 3.0310559] ; [195.0310559 118.9689441],0
d3,1,0.498171,0.45883,[7 1] ; [250  73],[6.21148036 1.78851964] ; [250.78851964  72.21148036],0
a5,1,0.498171,0.45883,[7 1] ; [250  73],[6.21148036 1.78851964] ; [250.78851964  72.21148036],0
a6,1,0.529888,0.394606,[7 1] ; [252  70],[6.27878788 1.72121212] ; [252.72121212  69.27878788],0
s7,1,0.546974,0.362765,[3 4] ; [163 137],[3.78501629 3.21498371] ; [162.21498371 137.78501629],0
p4,1,0.555218,0.348052,[6 2] ; [268  55],[6.6223565 1.3776435] ; [267.3776435  55.6223565],0
a2,1,0.628977,0.23345,[2 6] ; [107 216],[2.63444109 5.36555891] ; [106.36555891 216.63444109],0
n4,1,0.645481,0.211645,[6 2] ; [263  60],[6.50151057 1.49848943] ; [262.49848943  60.50151057],0
s5,1,0.655925,0.198511,[2 5] ; [114 196],[2.5615142 4.4384858] ; [113.4384858 196.5615142],0
p5,1,0.712395,0.135897,[1 7] ; [ 56 264],[1.3902439 6.6097561] ; [ 55.6097561 264.3902439],0
s3,1,0.750917,0.100762,[5 3] ; [182 138],[4.56097561 3.43902439] ; [182.43902439 137.56097561],0
n5,1,0.794469,0.067866,[6 2] ; [253  68],[6.29787234 1.70212766] ; [252.70212766  68.29787234],0
d1,1,0.839174,0.041189,[5 3] ; [213 110],[5.26888218 2.73111782] ; [212.73111782 110.26888218],0
s2,1,0.847349,0.037057,[4 4] ; [171 149],[4.26829268 3.73170732] ; [170.73170732 149.26829268],0
d5,1,0.889132,0.019433,[7 1] ; [277  46],[6.86404834 1.13595166] ; [277.13595166  45.86404834],0
d2,1,0.924152,0.009064,[4 4] ; [167 156],[4.13293051 3.86706949] ; [166.86706949 156.13293051],0
p6,1,0.957958,0.002779,[4 4] ; [156 162],[3.92638037 4.07361963] ; [156.07361963 161.92638037],0
b5,1,0.998218,5e-06,[5 3] ; [202 121],[5.00302115 2.99697885] ; [201.99697885 121.00302115],0
