Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,85.050128,[310  16] ; [24 23],[291.91420912  34.08579088] ; [42.08579088  4.91420912],1
p11,1,1e-06,24.523454,[278  48] ; [28 22],[265.30851064  60.69148936] ; [40.69148936  9.30851064],1
p7,1,4e-06,21.388424,[236  81] ; [20 28],[222.33424658  94.66575342] ; [33.66575342 14.33424658],1
p3,1,0.000472,12.223663,[202 123] ; [18 32],[190.66666667 134.33333333] ; [29.33333333 20.66666667],1
n5,1,0.000955,10.912599,[286  40] ; [35 15],[278.31382979  47.68617021] ; [42.68617021  7.31382979],1
r4,1,0.001461,10.127749,[308  18] ; [41  9],[302.59042553  23.40957447] ; [46.40957447  3.59042553],0
p2,1,0.009672,6.694316,[285  40] ; [37 13],[279.06666667  45.93333333] ; [42.93333333  7.06666667],0
s5,1,0.015089,5.906001,[150 163] ; [14 34],[142.19390582 170.80609418] ; [21.80609418 26.19390582],0
b4,1,0.022948,5.172472,[179 147] ; [36 14],[186.40957447 139.59042553] ; [28.59042553 21.40957447],0
n3,1,0.025106,5.016554,[46 15] ; [8 9],[42.23076923 18.76923077] ; [11.76923077  5.23076923],0
s8,1,0.035828,4.405274,[235  89] ; [29 21],[228.70588235  95.29411765] ; [35.29411765 14.70588235],0
v1,1,0.042327,4.122095,[188 129] ; [21 27],[181.51506849 135.48493151] ; [27.48493151 20.51506849],0
a5,1,0.048726,3.884768,[267  59] ; [35 15],[261.84042553  64.15957447] ; [40.15957447  9.84042553],0
a3,1,0.063117,3.453529,[274  50] ; [37 13],[269.42245989  54.57754011] ; [41.57754011  8.42245989],0
n2,1,0.089586,2.881799,[49 13] ; [10  7],[46.30379747 15.69620253] ; [12.69620253  4.30379747],0
s6,1,0.094384,2.797962,[273  47] ; [38 12],[268.97297297  51.02702703] ; [42.02702703  7.97297297],0
p8,1,0.102295,2.669396,[191 131] ; [23 26],[185.73584906 136.26415094] ; [28.26415094 20.73584906],0
u4,1,0.119655,2.421835,[ 11 315] ; [ 4 46],[ 13.00531915 312.99468085] ; [ 1.99468085 48.00531915],0
r3,1,0.119655,2.421835,[315  11] ; [46  4],[312.99468085  13.00531915] ; [48.00531915  1.99468085],0
s2,1,0.120568,2.409927,[242  83] ; [32 18],[237.46666667  87.53333333] ; [36.53333333 13.46666667],0
b5,1,0.133046,2.256603,[185 141] ; [34 16],[189.87765957 136.12234043] ; [29.12234043 20.87765957],0
r1,1,0.147487,2.098054,[280  46] ; [39 11],[276.57978723  49.42021277] ; [42.42021277  7.57978723],0
v3,1,0.198849,1.650805,[157 160] ; [19 29],[152.85479452 164.14520548] ; [23.14520548 24.85479452],0
u1,1,0.203167,1.619458,[ 83 243] ; [17 33],[ 86.70212766 239.29787234] ; [13.29787234 36.70212766],0
p4,1,0.209492,1.574934,[230  95] ; [31 19],[226.2  98.8] ; [34.8 15.2],0
v2,1,0.227305,1.457647,[194 124] ; [26 24],[190.10869565 127.89130435] ; [29.89130435 20.10869565],0
s1,1,0.260384,1.266715,[ 14 309] ; [ 4 46],[ 15.58713137 307.41286863] ; [ 2.41286863 47.58713137],0
