Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,92.246568,[249  90] ; [ 48 119],[198.97826087 140.02173913] ; [98.02173913 68.97826087],1
p6,1,0.0,51.895845,[164 175] ; [ 26 142],[127.04142012 211.95857988] ; [ 62.95857988 105.04142012],1
p3,1,0.0,44.803539,[215 126] ; [ 53 115],[179.54420432 161.45579568] ; [88.45579568 79.54420432],1
p4,1,0.0,38.374749,[254  87] ; [79 90],[222.65294118 118.34705882] ; [110.34705882  58.65294118],1
p2,1,0.0,26.586627,[318  23] ; [131  38],[300.21372549  40.78627451] ; [148.78627451  20.21372549],1
s7,1,1.6e-05,18.563948,[174 152] ; [ 53 109],[151.64344262 174.35655738] ; [75.35655738 86.64344262],1
s5,1,0.000164,14.209868,[122 211] ; [ 32 129],[103.8097166 229.1902834] ; [ 50.1902834 110.8097166],1
p5,1,0.000791,11.261085,[ 54 287] ; [  9 158],[ 42.28937008 298.71062992] ; [ 20.71062992 146.28937008],1
s6,1,0.001318,10.316602,[238  96] ; [95 72],[222. 112.] ; [111.  56.],0
s8,1,0.002207,9.368693,[161 177] ; [ 56 112],[144.95256917 193.04743083] ; [72.04743083 95.95256917],0
p10,1,0.00419,8.199733,[310  31] ; [138  30],[300.13359528  40.86640472] ; [147.86640472  20.13359528],0
v4,1,0.005369,7.750841,[331   6] ; [158  11],[325.67786561  11.32213439] ; [163.32213439   5.67786561],0
r1,1,0.00578,7.617752,[290  49] ; [127  41],[278.82248521  60.17751479] ; [138.17751479  29.82248521],0
v1,1,0.031168,4.64371,[195 137] ; [78 83],[183.84584178 148.15415822] ; [89.15415822 71.84584178],0
v2,1,0.032224,4.586544,[213 115] ; [89 73],[202.15510204 125.84489796] ; [99.84489796 62.15510204],0
a3,1,0.044075,4.053692,[255  86] ; [112  57],[245.38627451  95.61372549] ; [121.61372549  47.38627451],0
p9,1,0.053946,3.714373,[310  30] ; [142  24],[303.71541502  36.28458498] ; [148.28458498  17.71541502],0
b1,1,0.054311,3.703103,[120 222] ; [ 45 124],[110.43052838 231.56947162] ; [ 54.56947162 114.43052838],0
a2,1,0.059929,3.539357,[104 238] ; [ 38 131],[ 95.037182 246.962818] ; [ 46.962818 122.037182],0
v3,1,0.060377,3.526987,[142 185] ; [ 56 106],[132.40490798 194.59509202] ; [65.59509202 96.40490798],0
a8,1,0.072905,3.216369,[ 55 251] ; [ 18 138],[ 48.35064935 257.64935065] ; [ 24.64935065 131.35064935],0
u3,1,0.078523,3.095205,[50 37] ; [41 16],[54.97916667 32.02083333] ; [36.02083333 20.97916667],0
r4,1,0.083959,2.986546,[322  20] ; [152  17],[317.23679061  24.76320939] ; [156.76320939  12.23679061],0
p1,1,0.166246,1.916475,[ 35 305] ; [ 11 157],[ 30.78740157 309.21259843] ; [ 15.21259843 152.78740157],0
s2,1,0.183154,1.771842,[175 163] ; [75 90],[167.99204771 170.00795229] ; [82.00795229 82.99204771],0
s3,1,0.184793,1.758654,[189 145] ; [83 82],[182.06012024 151.93987976] ; [89.93987976 75.06012024],0
a1,1,0.191735,1.704234,[ 19 323] ; [  5 164],[ 16.06262231 325.93737769] ; [  7.93737769 161.06262231],0
d1,1,0.205996,1.599349,[222 120] ; [100  69],[215.50684932 126.49315068] ; [106.49315068  62.50684932],0
r2,1,0.208055,1.584906,[321  15] ; [156  12],[318.  18.] ; [159.   9.],0
n1,1,0.215973,1.53093,[15 40] ; [15 23],[17.74193548 37.25806452] ; [12.25806452 25.74193548],0
n5,1,0.241269,1.373166,[263  77] ; [122  46],[257.67716535  82.32283465] ; [127.32283465  40.67716535],0
u1,1,0.251883,1.312831,[ 80 262] ; [ 32 137],[ 74.95890411 267.04109589] ; [ 37.04109589 131.95890411],0
u4,1,0.252567,1.309049,[  5 336] ; [  5 164],[  6.68627451 334.31372549] ; [  3.31372549 165.68627451],0
b4,1,0.260254,1.267405,[205 137] ; [110  59],[210.82191781 131.17808219] ; [104.17808219  64.82191781],0
n4,1,0.31993,0.989232,[276  66] ; [130  39],[271.7260274  70.2739726] ; [134.2739726  34.7260274],0
a4,1,0.321748,0.981828,[155 186] ; [ 69 100],[149.77254902 191.22745098] ; [74.22745098 94.77254902],0
d5,1,0.339159,0.913607,[286  55] ; [136  33],[282.16078431  58.83921569] ; [139.83921569  29.16078431],0
b5,1,0.375114,0.786653,[215 127] ; [113  56],[219.52250489 122.47749511] ; [108.47749511  60.52250489],0
d3,1,0.377174,0.779893,[270  71] ; [128  41],[266.11372549  74.88627451] ; [131.88627451  37.11372549],0
n3,1,0.51767,0.418532,[44 11] ; [29 10],[42.71276596 12.28723404] ; [30.28723404  8.71276596],0
a6,1,0.571046,0.320935,[269  71] ; [130  39],[266.52259332  73.47740668] ; [132.47740668  36.52259332],0
a5,1,0.662456,0.190554,[261  81] ; [126  43],[259.00978474  82.99021526] ; [127.99021526  41.00978474],0
s1,1,0.675453,0.17529,[  8 330] ; [  5 162],[  8.7009901 329.2990099] ; [  4.2990099 162.7009901],0
b2,1,0.684942,0.164616,[ 84 137] ; [32 58],[ 82.43086817 138.56913183] ; [33.56913183 56.43086817],0
b3,1,0.684942,0.164616,[ 84 137] ; [32 58],[ 82.43086817 138.56913183] ; [33.56913183 56.43086817],0
n6,1,0.710234,0.138043,[297  40] ; [147  22],[295.70750988  41.29249012] ; [148.29249012  20.70750988],0
n2,1,0.768449,0.086674,[42 13] ; [28 10],[41.39784946 13.60215054] ; [28.60215054  9.39784946],0
p12,1,0.817783,0.053083,[ 35 307] ; [ 16 151],[ 34.26719057 307.73280943] ; [ 16.73280943 150.26719057],0
r3,1,0.818151,0.052865,[332   7] ; [164   4],[331.64497041   7.35502959] ; [164.35502959   3.64497041],0
d2,1,0.882035,0.02202,[160 181] ; [80 88],[160.78585462 180.21414538] ; [79.21414538 88.78585462],0
u2,1,0.922267,0.009522,[52 34] ; [34 23],[51.72027972 34.27972028] ; [34.27972028 22.72027972],0
s4,1,0.938985,0.005859,[ 49 286] ; [ 24 143],[ 48.71513944 286.28486056] ; [ 24.28486056 142.71513944],0
d4,1,0.968841,0.001526,[291  50] ; [144  25],[290.85294118  50.14705882] ; [144.14705882  24.85294118],0
