Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5e-06,20.894257,[54 13] ; [40 50],[40.11464968 26.88535032] ; [53.88535032 36.11464968],1
s8,1,0.001641,9.913067,[42 25] ; [34 57],[32.2278481 34.7721519] ; [43.7721519 47.2278481],0
p4,1,0.00188,9.662841,[44 23] ; [37 54],[34.34810127 32.65189873] ; [46.65189873 44.34810127],0
v1,1,0.002432,9.191141,[45 22] ; [38 51],[35.6474359 31.3525641] ; [47.3525641 41.6474359],0
p8,1,0.002577,9.084825,[38 29] ; [29 60],[28.77564103 38.22435897] ; [38.22435897 50.77564103],0
s2,1,0.004861,7.93031,[51 16] ; [50 42],[42.55974843 24.44025157] ; [58.44025157 33.55974843],0
s7,1,0.011517,6.383762,[44 21] ; [41 46],[36.34868421 28.65131579] ; [48.65131579 38.34868421],0
r4,1,0.012111,6.29452,[65  3] ; [76 16],[59.925  8.075] ; [81.075 10.925],0
n6,1,0.018669,5.532215,[63  4] ; [73 17],[58.03821656  8.96178344] ; [77.96178344 12.03821656],0
n4,1,0.023405,5.138196,[55 13] ; [58 32],[48.63291139 19.36708861] ; [64.36708861 25.63291139],0
n5,1,0.030832,4.66231,[55 12] ; [60 30],[49.07643312 17.92356688] ; [65.92356688 24.07643312],0
r1,1,0.039502,4.239126,[61  6] ; [71 19],[56.33121019 10.66878981] ; [75.66878981 14.33121019],0
a8,1,0.042502,4.115097,[ 4 55] ; [16 70],[ 8.13793103 50.86206897] ; [11.86206897 74.13793103],0
p1,1,0.044154,4.050655,[ 9 59] ; [ 4 87],[ 5.55974843 62.44025157] ; [ 7.44025157 83.55974843],0
s3,1,0.050917,3.810989,[49 16] ; [55 36],[43.33333333 21.66666667] ; [60.66666667 30.33333333],0
d5,1,0.072576,3.223786,[60  8] ; [71 21],[55.675 12.325] ; [75.325 16.675],0
p3,1,0.075049,3.168976,[37 31] ; [37 55],[31.45 36.55] ; [42.55 49.45],0
u2,1,0.08018,3.061259,[8 5] ; [ 8 17],[5.47368421 7.52631579] ; [10.52631579 14.47368421],0
a6,1,0.081008,3.044554,[49 19] ; [54 38],[43.775 24.225] ; [59.225 32.775],0
p10,1,0.083538,2.994685,[57 10] ; [67 24],[52.58227848 14.41772152] ; [71.41772152 19.58227848],0
d1,1,0.089602,2.8815,[46 22] ; [50 42],[40.8 27.2] ; [55.2 36.8],0
r3,1,0.091916,2.840502,[65  2] ; [82  9],[62.33544304  4.66455696] ; [84.66455696  6.33544304],0
a3,1,0.170455,1.878939,[55 13] ; [65 26],[51.32075472 16.67924528] ; [68.67924528 22.32075472],0
p7,1,0.178265,1.812032,[43 24] ; [47 41],[38.90322581 28.09677419] ; [51.09677419 36.90322581],0
u1,1,0.182983,1.773231,[16 52] ; [14 78],[12.75 55.25] ; [17.25 74.75],0
n1,1,0.196851,1.665584,[ 4 10] ; [12 12],[5.89473684 8.10526316] ; [10.10526316 13.89473684],0
