Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,4e-06,21.331669,[19 87] ; [36 35],[32.93785311 73.06214689] ; [22.06214689 48.93785311],1
r1,1,0.000295,13.104897,[54 53] ; [55 16],[65.52247191 41.47752809] ; [43.47752809 27.52247191],1
v1,1,0.001073,10.697674,[36 71] ; [41 29],[46.5480226 60.4519774] ; [30.4519774 39.5480226],0
r3,1,0.001124,10.610781,[81 26] ; [67  4],[88.96629213 18.03370787] ; [59.03370787 11.96629213],0
p9,1,0.00434,8.135674,[66 39] ; [58 12],[74.4 30.6] ; [49.6 20.4],0
p10,1,0.006277,7.469093,[61 43] ; [55 15],[69.33333333 34.66666667] ; [46.66666667 23.33333333],0
p3,1,0.011356,6.408758,[35 73] ; [36 34],[43.07865169 64.92134831] ; [27.92134831 42.07865169],0
a7,1,0.012325,6.263508,[52 55] ; [48 23],[60.11235955 46.88764045] ; [39.88764045 31.11235955],0
p11,1,0.01258,6.227166,[66 42] ; [56 15],[73.60893855 34.39106145] ; [48.39106145 22.60893855],0
p6,1,0.013612,6.087778,[23 84] ; [27 43],[30.2259887 76.7740113] ; [19.7740113 50.2259887],0
r4,1,0.015856,5.818815,[74 34] ; [60 11],[80.84916201 27.15083799] ; [53.15083799 17.84916201],0
p7,1,0.017921,5.603868,[52 54] ; [47 23],[59.625 46.375] ; [39.375 30.625],0
p8,1,0.029063,4.763889,[38 67] ; [37 33],[45. 60.] ; [30. 40.],0
s1,1,0.031766,4.611105,[10 96] ; [ 1 69],[ 6.625 99.375] ; [ 4.375 65.625],0
p4,1,0.037231,4.339817,[46 62] ; [41 29],[52.78651685 55.21348315] ; [34.21348315 35.78651685],0
v4,1,0.038659,4.27578,[89 17] ; [66  4],[93.35227273 12.64772727] ; [61.64772727  8.35227273],0
d3,1,0.039717,4.229912,[20 86] ; [23 48],[25.75141243 80.24858757] ; [17.24858757 53.75141243],0
n3,1,0.042266,4.124529,[25 10] ; [18  1],[27.87037037  7.12962963] ; [15.12962963  3.87037037],0
r2,1,0.04616,3.975762,[89 19] ; [65  5],[93.43820225 14.56179775] ; [60.56179775  9.43820225],0
s4,1,0.046192,3.974569,[25 82] ; [ 8 62],[19.94915254 87.05084746] ; [13.05084746 56.94915254],0
n2,1,0.048964,3.876589,[24 13] ; [17  2],[27.08928571  9.91071429] ; [13.91071429  5.08928571],0
a5,1,0.071126,3.256843,[49 59] ; [42 29],[54.90502793 53.09497207] ; [36.09497207 34.90502793],0
s5,1,0.112475,2.519095,[18 87] ; [19 51],[22.2 82.8] ; [14.8 55.2],0
a4,1,0.113036,2.511253,[27 79] ; [11 60],[22.75706215 83.24293785] ; [15.24293785 55.75706215],0
p2,1,0.132495,2.263022,[73 34] ; [55 15],[77.37853107 29.62146893] ; [50.62146893 19.37853107],0
u1,1,0.144009,2.134587,[  1 107] ; [ 3 68],[  2.41340782 105.58659218] ; [ 1.58659218 69.41340782],0
a6,1,0.145907,2.114524,[55 53] ; [44 27],[59.73184358 48.26815642] ; [39.26815642 31.73184358],0
s7,1,0.147339,2.099587,[33 70] ; [28 37],[37.39880952 65.60119048] ; [23.60119048 41.39880952],0
s8,1,0.158172,1.991611,[29 78] ; [26 44],[33.24858757 73.75141243] ; [21.75141243 48.24858757],0
s6,1,0.160791,1.966773,[51 54] ; [41 28],[55.51724138 49.48275862] ; [36.48275862 32.51724138],0
p12,1,0.16973,1.885329,[  3 105] ; [ 5 65],[  4.85393258 103.14606742] ; [ 3.14606742 66.85393258],0
u2,1,0.225278,1.47043,[20 41] ; [15 18],[22.71276596 38.28723404] ; [12.28723404 20.71276596],0
a3,1,0.230786,1.436013,[47 59] ; [38 33],[50.9039548 55.0960452] ; [34.0960452 36.9039548],0
a8,1,0.240337,1.378616,[13 85] ; [ 5 62],[10.69090909 87.30909091] ; [ 7.30909091 59.69090909],0
n6,1,0.27445,1.194368,[79 29] ; [57 14],[82.05586592 25.94413408] ; [53.94413408 17.05586592],0
s2,1,0.316836,1.001963,[34 73] ; [27 42],[37.08522727 69.91477273] ; [23.91477273 45.08522727],0
n5,1,0.319955,0.98913,[76 32] ; [54 16],[78.87640449 29.12359551] ; [51.12359551 18.87640449],0
d2,1,0.360755,0.835262,[26 82] ; [13 58],[23.53072626 84.46927374] ; [15.46927374 55.53072626],0
n4,1,0.369393,0.805704,[70 37] ; [51 20],[72.73595506 34.26404494] ; [48.26404494 22.73595506],0
b4,1,0.374636,0.788231,[52 56] ; [39 32],[54.90502793 53.09497207] ; [36.09497207 34.90502793],0
u3,1,0.39226,0.731924,[24 37] ; [16 17],[25.95744681 35.04255319] ; [14.04255319 18.95744681],0
b5,1,0.412241,0.672327,[63 45] ; [37 34],[60.33519553 47.66480447] ; [39.66480447 31.33519553],0
p5,1,0.518419,0.417038,[ 9 97] ; [ 8 62],[10.23863636 95.76136364] ; [ 6.76136364 63.23863636],0
b2,1,0.526529,0.401086,[16 53] ; [12 30],[17.40540541 51.59459459] ; [10.59459459 31.40540541],0
b3,1,0.526529,0.401086,[16 53] ; [12 30],[17.40540541 51.59459459] ; [10.59459459 31.40540541],0
a2,1,0.642527,0.215452,[  8 100] ; [ 4 67],[  7.24022346 100.75977654] ; [ 4.75977654 66.24022346],0
d5,1,0.736779,0.112978,[44 63] ; [31 40],[45.08426966 61.91573034] ; [29.91573034 41.08426966],0
p1,1,0.744099,0.106557,[14 93] ; [ 8 62],[13.29943503 93.70056497] ; [ 8.70056497 61.29943503],0
s3,1,0.784708,0.074632,[48 57] ; [33 36],[48.87931034 56.12068966] ; [32.12068966 36.87931034],0
b1,1,0.86719,0.027966,[47 61] ; [30 41],[46.45810056 61.54189944] ; [30.54189944 40.45810056],0
n1,1,0.906607,0.013764,[15 22] ; [ 7 11],[14.8 22.2] ; [ 7.2 10.8],0
