Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,87.089885,[ 3 76] ; [168  96],[39.38483965 39.61516035] ; [131.61516035 132.38483965],1
d4,1,0.0,82.597833,[25 53] ; [222  41],[56.49853372 21.50146628] ; [190.50146628  72.49853372],1
d3,1,0.0,46.863589,[22 57] ; [186  77],[48.04678363 30.95321637] ; [159.95321637 103.04678363],1
a5,1,0.0,30.418719,[37 42] ; [208  56],[56.42857143 22.57142857] ; [188.57142857  75.42857143],1
a3,1,4e-06,21.453582,[33 44] ; [188  75],[50.05 26.95] ; [170.95  92.05],1
p2,1,6e-06,20.643012,[46 33] ; [216  45],[60.87647059 18.12352941] ; [201.12352941  59.87647059],1
a7,1,1.1e-05,19.284567,[36 43] ; [190  73],[52.20467836 26.79532164] ; [173.79532164  89.20467836],1
r4,1,0.000161,14.244793,[54 25] ; [229  35],[65.18075802 13.81924198] ; [217.81924198  46.18075802],1
r3,1,0.000229,13.579927,[59 19] ; [240  23],[68.39296188  9.60703812] ; [230.60703812  32.39296188],1
d2,1,0.000241,13.479605,[22 57] ; [134 127],[36.24705882 42.75294118] ; [119.75294118 141.24705882],1
r1,1,0.000331,12.884153,[45 34] ; [203  59],[57.45454545 21.54545455] ; [190.54545455  71.45454545],1
v4,1,0.000383,12.612354,[62 16] ; [246  18],[70.24561404  7.75438596] ; [237.75438596  26.24561404],1
a4,1,0.000497,12.126234,[19 58] ; [123 139],[32.25368732 44.74631268] ; [109.74631268 152.25368732],1
p4,1,0.001273,10.381505,[30 48] ; [155 107],[42.44117647 35.55882353] ; [142.55882353 119.44117647],0
p7,1,0.001675,9.874902,[34 44] ; [164  94],[45.96428571 32.03571429] ; [152.03571429 105.96428571],0
a2,1,0.002107,9.453763,[ 7 72] ; [ 66 198],[16.81341108 62.18658892] ; [ 56.18658892 207.81341108],0
a6,1,0.0032,8.689913,[45 34] ; [196  68],[55.50728863 23.49271137] ; [185.49271137  78.50728863],0
r2,1,0.003859,8.348983,[64 15] ; [240  20],[70.84365782  8.15634218] ; [233.15634218  26.84365782],0
v2,1,0.004375,8.121036,[27 48] ; [139 115],[37.84194529 37.15805471] ; [128.15805471 125.84194529],0
p10,1,0.005719,7.636622,[50 26] ; [211  50],[58.86053412 17.13946588] ; [202.13946588  58.86053412],0
u1,1,0.006305,7.460901,[ 4 75] ; [ 46 218],[11.51603499 67.48396501] ; [ 38.48396501 225.51603499],0
n4,1,0.006532,7.397368,[60 19] ; [233  31],[67.48396501 11.51603499] ; [225.51603499  38.48396501],0
p9,1,0.008069,7.018172,[53 23] ; [217  43],[61.07142857 14.92857143] ; [208.92857143  51.07142857],0
p3,1,0.008983,6.82621,[26 53] ; [130 132],[36.14076246 42.85923754] ; [119.85923754 142.14076246],0
n6,1,0.009316,6.761177,[60 19] ; [231  32],[67.21929825 11.78070175] ; [223.78070175  39.21929825],0
v1,1,0.015752,5.830305,[30 48] ; [140 119],[39.34718101 38.65281899] ; [130.65281899 128.34718101],0
u2,1,0.016077,5.794486,[15 30] ; [42 33],[21.375 23.625] ; [35.625 39.375],0
b5,1,0.029876,4.716425,[37 42] ; [160 104],[45.37317784 33.62682216] ; [151.62682216 112.37317784],0
s1,1,0.030144,4.701089,[ 4 74] ; [  3 258],[ 1.61061947 76.38938053] ; [  5.38938053 255.61061947],0
v3,1,0.031126,4.646012,[20 58] ; [101 158],[28.00593472 49.99406528] ; [ 92.99406528 166.00593472],0
p11,1,0.032442,4.574972,[53 26] ; [208  56],[60.11370262 18.88629738] ; [200.88629738  63.11370262],0
u3,1,0.055187,3.676424,[16 30] ; [40 36],[21.1147541 24.8852459] ; [34.8852459 41.1147541],0
p1,1,0.063345,3.447568,[11 68] ; [ 19 245],[ 6.90962099 72.09037901] ; [ 23.09037901 240.90962099],0
a8,1,0.077766,3.110993,[ 5 67] ; [ 35 199],[ 9.41176471 62.58823529] ; [ 30.58823529 203.41176471],0
p8,1,0.097656,2.743419,[32 44] ; [136 121],[38.34234234 37.65765766] ; [129.65765766 127.34234234],0
s6,1,0.09997,2.706016,[30 47] ; [129 131],[36.32937685 40.67062315] ; [122.67062315 137.32937685],0
s4,1,0.225594,1.468428,[11 68] ; [ 24 237],[ 8.13235294 70.86764706] ; [ 26.86764706 234.13235294],0
p6,1,0.24885,1.329751,[19 59] ; [ 81 179],[23.07692308 54.92307692] ; [ 76.92307692 183.07692308],0
p12,1,0.288487,1.126667,[ 6 72] ; [ 12 248],[ 4.15384615 73.84615385] ; [ 13.84615385 246.15384615],0
s8,1,0.304843,1.052886,[16 62] ; [ 69 194],[19.44281525 58.55718475] ; [ 65.55718475 197.44281525],0
n1,1,0.328008,0.956746,[14 12] ; [25 34],[11.92941176 14.07058824] ; [27.07058824 31.92941176],0
s5,1,0.347127,0.883931,[12 66] ; [ 52 206],[14.85714286 63.14285714] ; [ 49.14285714 208.85714286],0
b1,1,0.409626,0.679887,[34 45] ; [100 164],[30.86297376 48.13702624] ; [103.13702624 160.86297376],0
s3,1,0.45389,0.56092,[21 57] ; [ 60 203],[18.52785924 59.47214076] ; [ 62.47214076 200.52785924],0
u4,1,0.670374,0.181165,[ 1 78] ; [  2 262],[ 0.6909621 78.3090379] ; [  2.3090379 261.6909621],0
b2,1,0.702148,0.146247,[18 27] ; [ 59 101],[16.90243902 28.09756098] ; [60.09756098 99.90243902],0
b3,1,0.702148,0.146247,[18 27] ; [ 59 101],[16.90243902 28.09756098] ; [60.09756098 99.90243902],0
n3,1,0.707847,0.140437,[17  9] ; [41 18],[17.74117647  8.25882353] ; [40.25882353 18.74117647],0
b4,1,0.721722,0.126849,[44 35] ; [153 111],[45.37317784 33.62682216] ; [151.62682216 112.37317784],0
p5,1,0.741632,0.108697,[10 68] ; [ 30 232],[ 9.17647059 68.82352941] ; [ 30.82352941 231.17647059],0
s7,1,0.842508,0.039476,[19 54] ; [ 68 182],[19.6625387 53.3374613] ; [ 67.3374613 182.6625387],0
a1,1,0.933188,0.007028,[ 4 75] ; [ 14 250],[ 4.14577259 74.85422741] ; [ 13.85422741 250.14577259],0
n2,1,0.990813,0.000133,[19  8] ; [43 18],[19.02272727  7.97727273] ; [42.97727273 18.02272727],0
