Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,123.316294,[ 2 98] ; [225 121],[50.89686099 49.10313901] ; [176.10313901 169.89686099],1
d5,1,0.0,92.241574,[43 57] ; [305  41],[78.02690583 21.97309417] ; [269.97309417  76.02690583],1
d3,1,0.0,80.554882,[27 72] ; [263  83],[64.51685393 34.48314607] ; [225.48314607 120.51685393],1
d2,1,1e-06,24.817138,[21 79] ; [169 176],[42.69662921 57.30337079] ; [147.30337079 197.69662921],1
a3,1,2e-06,22.397076,[46 54] ; [246  98],[65.76576577 34.23423423] ; [226.23423423 117.76576577],1
a5,1,4e-06,21.31396,[50 50] ; [257  89],[68.83408072 31.16591928] ; [238.16591928 107.83408072],1
u1,1,7.5e-05,15.678155,[ 1 99] ; [ 55 291],[12.55605381 87.44394619] ; [ 43.44394619 302.55605381],1
a4,1,0.000316,12.971143,[24 75] ; [153 192],[39.46621622 59.53378378] ; [137.53378378 207.46621622],1
r2,1,0.003154,8.716171,[85 15] ; [319  20],[92.02733485  7.97266515] ; [311.97266515  27.02733485],0
r1,1,0.00361,8.470302,[65 34] ; [275  70],[75.81081081 23.18918919] ; [264.18918919  80.81081081],0
a2,1,0.005056,7.859201,[ 9 91] ; [ 74 272],[18.60986547 81.39013453] ; [ 64.39013453 281.60986547],0
a7,1,0.005545,7.692432,[60 40] ; [257  89],[71.07623318 28.92376682] ; [245.92376682 100.07623318],0
v2,1,0.016778,5.719487,[40 53] ; [192 145],[50.17674419 42.82325581] ; [181.82325581 155.17674419],0
a6,1,0.022342,5.218917,[60 40] ; [249  97],[69.28251121 30.71748879] ; [239.71748879 106.28251121],0
p1,1,0.04789,3.913854,[12 88] ; [ 21 323],[ 7.43243243 92.56756757] ; [ 25.56756757 318.43243243],0
b4,1,0.083104,3.00312,[51 49] ; [210 136],[58.52017937 41.47982063] ; [202.47982063 143.52017937],0
s3,1,0.085136,2.96403,[31 69] ; [ 77 264],[24.48979592 75.51020408] ; [ 83.51020408 257.48979592],0
b3,1,0.116962,2.457544,[15 40] ; [ 79 125],[19.96138996 35.03861004] ; [ 74.03861004 129.96138996],0
b2,1,0.116962,2.457544,[15 40] ; [ 79 125],[19.96138996 35.03861004] ; [ 74.03861004 129.96138996],0
p10,1,0.119774,2.420273,[66 31] ; [258  82],[71.91762014 25.08237986] ; [252.08237986  87.91762014],0
n3,1,0.125042,2.353007,[22  3] ; [60 22],[19.1588785  5.8411215] ; [62.8411215 19.1588785],0
s5,1,0.143841,2.136383,[13 84] ; [ 67 269],[17.92147806 79.07852194] ; [ 62.07852194 273.92147806],0
s1,1,0.171361,1.870998,[ 4 94] ; [  6 337],[ 2.22222222 95.77777778] ; [  7.77777778 335.22222222],0
a1,1,0.196245,1.670103,[ 1 99] ; [ 12 334],[ 2.91479821 97.08520179] ; [ 10.08520179 335.91479821],0
p9,1,0.203924,1.614049,[73 25] ; [275  67],[77.50909091 20.49090909] ; [270.49090909  71.50909091],0
b1,1,0.204755,1.608128,[41 59] ; [118 228],[35.65022422 64.34977578] ; [123.34977578 222.65022422],0
p3,1,0.216665,1.526324,[50 50] ; [148 196],[44.59459459 55.40540541] ; [153.40540541 190.59459459],0
v3,1,0.245918,1.346344,[29 69] ; [120 214],[33.80092593 64.19907407] ; [115.19907407 218.80092593],0
n6,1,0.254527,1.298286,[77 23] ; [284  62],[80.94170404 19.05829596] ; [280.05829596  65.94170404],0
p12,1,0.263682,1.249324,[ 6 93] ; [ 12 328],[ 4.05922551 94.94077449] ; [ 13.94077449 326.05922551],0
r4,1,0.27262,1.203514,[87 13] ; [314  32],[89.9103139 10.0896861] ; [311.0896861  34.9103139],0
s8,1,0.320523,0.98681,[21 79] ; [ 89 255],[24.77477477 75.22522523] ; [ 85.22522523 258.77477477],0
s7,1,0.3223,0.979592,[21 72] ; [ 92 240],[24.72705882 68.27294118] ; [ 88.27294118 243.72705882],0
n4,1,0.33093,0.945257,[69 31] ; [255  90],[72.80898876 27.19101124] ; [251.19101124  93.80898876],0
n2,1,0.378036,0.77708,[20  6] ; [57 27],[18.2  7.8] ; [58.8 25.2],0
