Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,58.973555,[80  2] ; [17 29],[62.140625 19.859375] ; [34.859375 11.140625],1
r2,1,0.0,39.334494,[81  1] ; [25 20],[68.44094488 13.55905512] ; [37.55905512  7.44094488],1
r1,1,0.0,37.233525,[72 10] ; [17 30],[56.57364341 25.42635659] ; [32.42635659 14.57364341],1
v4,1,0.0,33.743615,[75  5] ; [23 24],[61.73228346 18.26771654] ; [36.26771654 10.73228346],1
p11,1,0.000464,12.256685,[50 32] ; [14 34],[40.36923077 41.63076923] ; [23.63076923 24.36923077],1
p2,1,0.00066,11.600025,[51 31] ; [15 33],[41.63076923 40.36923077] ; [24.36923077 23.63076923],1
n6,1,0.002132,9.43186,[59 23] ; [21 26],[50.85271318 31.14728682] ; [29.14728682 17.85271318],0
s8,1,0.003681,8.43473,[22 59] ; [ 3 45],[15.69767442 65.30232558] ; [ 9.30232558 38.69767442],0
s3,1,0.009791,6.672621,[38 44] ; [11 36],[31.14728682 50.85271318] ; [17.85271318 29.14728682],0
d3,1,0.010868,6.486754,[53 29] ; [20 28],[46.04615385 35.95384615] ; [26.95384615 21.04615385],0
v1,1,0.011145,6.442122,[31 51] ; [ 8 40],[24.6 57.4] ; [14.4 33.6],0
p4,1,0.011207,6.43225,[29 52] ; [ 7 40],[22.78125 58.21875] ; [13.21875 33.78125],0
s4,1,0.013014,6.167158,[ 5 75] ; [10 38],[ 9.375 70.625] ; [ 5.625 42.375],0
a7,1,0.0179,5.605884,[55 27] ; [21 25],[48.6875 33.3125] ; [27.3125 18.6875],0
d4,1,0.019471,5.458751,[61 20] ; [26 21],[55.0546875 25.9453125] ; [31.9453125 15.0546875],0
a1,1,0.021243,5.306752,[ 2 80] ; [ 6 42],[ 5.04615385 76.95384615] ; [ 2.95384615 45.04615385],0
s6,1,0.02597,4.95801,[38 43] ; [13 35],[32.02325581 48.97674419] ; [18.97674419 29.02325581],0
v3,1,0.026109,4.948812,[26 53] ; [ 7 40],[20.69047619 58.30952381] ; [12.30952381 34.69047619],0
a8,1,0.0318,4.60925,[11 65] ; [ 1 43],[ 7.6 68.4] ; [ 4.4 39.6],0
n3,1,0.03201,4.597959,[17  7] ; [12 17],[13.13207547 10.86792453] ; [15.86792453 13.13207547],0
p7,1,0.040296,4.205375,[36 45] ; [12 34],[30.61417323 50.38582677] ; [17.38582677 28.61417323],0
a6,1,0.050746,3.816636,[52 30] ; [22 26],[46.67692308 35.32307692] ; [27.32307692 20.67692308],0
a5,1,0.056938,3.62441,[50 32] ; [21 27],[44.78461538 37.21538462] ; [26.21538462 21.78461538],0
p6,1,0.070386,3.273986,[17 65] ; [ 4 43],[13.34883721 68.65116279] ; [ 7.65116279 39.34883721],0
u1,1,0.077328,3.120183,[14 68] ; [ 3 45],[10.72307692 71.27692308] ; [ 6.27692308 41.72307692],0
d5,1,0.080848,3.047769,[60 22] ; [28 20],[55.50769231 26.49230769] ; [32.49230769 15.50769231],0
u3,1,0.092153,2.836364,[18 12] ; [ 8 14],[15. 15.] ; [11. 11.],0
n2,1,0.112176,2.523297,[17  8] ; [14 16],[14.09090909 10.90909091] ; [16.90909091 13.09090909],0
n4,1,0.117976,2.44399,[55 27] ; [25 22],[50.85271318 31.14728682] ; [29.14728682 17.85271318],0
s2,1,0.131155,2.278782,[25 56] ; [ 9 39],[21.34883721 59.65116279] ; [12.65116279 35.34883721],0
s7,1,0.147689,2.09596,[24 52] ; [ 9 37],[20.55737705 55.44262295] ; [12.44262295 33.55737705],0
d1,1,0.211787,1.559171,[40 42] ; [18 30],[36.58461538 45.41538462] ; [21.41538462 26.58461538],0
b4,1,0.238151,1.391507,[53 29] ; [26 22],[49.83076923 32.16923077] ; [29.16923077 18.83076923],0
s1,1,0.256347,1.288376,[ 3 77] ; [ 4 43],[ 4.40944882 75.59055118] ; [ 2.59055118 44.40944882],0
a2,1,0.303463,1.058912,[16 66] ; [ 6 42],[13.87692308 68.12307692] ; [ 8.12307692 39.87692308],0
n1,1,0.310536,1.028395,[10 13] ; [ 9 21],[ 8.24528302 14.75471698] ; [10.75471698 19.24528302],0
b2,1,0.363585,0.825471,[13 37] ; [11 20],[14.81481481 35.18518519] ; [ 9.18518519 21.81481481],0
b3,1,0.363585,0.825471,[13 37] ; [11 20],[14.81481481 35.18518519] ; [ 9.18518519 21.81481481],0
a3,1,0.365451,0.819073,[52 30] ; [26 21],[49.58139535 32.41860465] ; [28.41860465 18.58139535],0
b5,1,0.367052,0.813619,[46 36] ; [23 25],[43.52307692 38.47692308] ; [25.47692308 22.52307692],0
p1,1,0.43964,0.597222,[ 4 77] ; [ 4 44],[ 5.02325581 75.97674419] ; [ 2.97674419 45.02325581],0
u2,1,0.540031,0.375482,[17 12] ; [11 11],[15.92156863 13.07843137] ; [12.07843137  9.92156863],0
v2,1,0.559578,0.340436,[31 48] ; [16 31],[29.46825397 49.53174603] ; [17.53174603 29.46825397],0
p8,1,0.579359,0.307272,[21 61] ; [10 37],[19.70542636 62.29457364] ; [11.29457364 35.70542636],0
n5,1,0.700772,0.14767,[46 36] ; [28 19],[47.03875969 34.96124031] ; [26.96124031 20.03875969],0
