Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.037193,4.34154,[ 5 17] ; [3 1],[ 6.76923077 15.23076923] ; [1.23076923 2.76923077],0
r2,1,0.150224,2.069972,[14  8] ; [1 3],[12.69230769  9.30769231] ; [2.30769231 1.69230769],0
d3,1,0.150224,2.069972,[14  8] ; [1 3],[12.69230769  9.30769231] ; [2.30769231 1.69230769],0
p12,1,0.15789,1.994318,[ 1 21] ; [1 3],[ 1.69230769 20.30769231] ; [0.30769231 3.69230769],0
p7,1,0.208359,1.582792,[ 9 13] ; [3 1],[10.15384615 11.84615385] ; [1.84615385 2.15384615],0
b3,1,0.260531,1.265934,[ 3 11] ; [2 2],[ 3.88888889 10.11111111] ; [1.11111111 2.88888889],0
b2,1,0.260531,1.265934,[ 3 11] ; [2 2],[ 3.88888889 10.11111111] ; [1.11111111 2.88888889],0
a7,1,0.276986,1.181818,[12 10] ; [1 3],[11. 11.] ; [2. 2.],0
b1,1,0.356216,0.85119,[11 11] ; [1 3],[10.15384615 11.84615385] ; [1.84615385 2.15384615],0
s2,1,0.356216,0.85119,[11 11] ; [1 3],[10.15384615 11.84615385] ; [1.84615385 2.15384615],0
p1,1,0.359608,0.839262,[ 2 20] ; [1 3],[ 2.53846154 19.46153846] ; [0.46153846 3.53846154],0
a6,1,0.446248,0.580165,[10 12] ; [1 3],[ 9.30769231 12.69230769] ; [1.69230769 2.30769231],0
d1,1,0.446248,0.580165,[10 12] ; [1 3],[ 9.30769231 12.69230769] ; [1.69230769 2.30769231],0
v2,1,0.481991,0.494355,[15  7] ; [2 2],[14.38461538  7.61538462] ; [2.61538462 1.38461538],0
s8,1,0.481991,0.494355,[ 7 15] ; [2 2],[ 7.61538462 14.38461538] ; [1.38461538 2.61538462],0
n5,1,0.547435,0.361932,[13  9] ; [3 1],[13.53846154  8.46153846] ; [2.46153846 1.53846154],0
p4,1,0.547435,0.361932,[13  9] ; [3 1],[13.53846154  8.46153846] ; [2.46153846 1.53846154],0
p11,1,0.547435,0.361932,[13  9] ; [3 1],[13.53846154  8.46153846] ; [2.46153846 1.53846154],0
r3,1,0.562296,0.335744,[19  3] ; [3 1],[18.61538462  3.38461538] ; [3.38461538 0.61538462],0
a8,1,0.592156,0.28699,[ 3 18] ; [1 3],[ 3.36 17.64] ; [0.64 3.36],0
p6,1,0.606089,0.265909,[ 8 14] ; [2 2],[ 8.46153846 13.53846154] ; [1.53846154 2.46153846],0
b5,1,0.606089,0.265909,[14  8] ; [2 2],[13.53846154  8.46153846] ; [2.46153846 1.53846154],0
v1,1,0.606089,0.265909,[ 8 14] ; [2 2],[ 8.46153846 13.53846154] ; [1.53846154 2.46153846],0
p8,1,0.656005,0.198413,[ 8 13] ; [2 2],[ 8.4 12.6] ; [1.6 2.4],0
a3,1,0.660343,0.193108,[14  8] ; [3 1],[14.38461538  7.61538462] ; [2.61538462 1.38461538],0
a5,1,0.660343,0.193108,[14  8] ; [3 1],[14.38461538  7.61538462] ; [2.61538462 1.38461538],0
s7,1,0.711138,0.137143,[ 8 12] ; [2 2],[ 8.33333333 11.66666667] ; [1.66666667 2.33333333],0
v3,1,0.74332,0.10723,[ 7 14] ; [1 3],[ 6.72 14.28] ; [1.28 2.72],0
b4,1,0.785792,0.073864,[15  7] ; [3 1],[15.23076923  6.76923077] ; [2.76923077 1.23076923],0
a4,1,0.785792,0.073864,[ 7 15] ; [1 3],[ 6.76923077 15.23076923] ; [1.23076923 2.76923077],0
s3,1,0.866784,0.028139,[12 10] ; [2 2],[11.84615385 10.15384615] ; [2.15384615 1.84615385],0
p3,1,0.866784,0.028139,[10 12] ; [2 2],[10.15384615 11.84615385] ; [1.84615385 2.15384615],0
r4,1,0.866784,0.028139,[10 12] ; [2 2],[10.15384615 11.84615385] ; [1.84615385 2.15384615],0
d5,1,0.924899,0.008886,[16  6] ; [3 1],[16.07692308  5.92307692] ; [2.92307692 1.07692308],0
