Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-06,22.854145,[104  12] ; [71 42],[88.64628821 27.35371179] ; [86.35371179 26.64628821],1
p4,1,4e-06,21.443465,[98 18] ; [64 49],[82.06113537 33.93886463] ; [79.93886463 33.06113537],1
p8,1,4e-06,21.246542,[89 28] ; [52 60],[72.03930131 44.96069869] ; [68.96069869 43.03930131],1
p10,1,0.00067,11.57012,[112   5] ; [93 21],[103.83116883  13.16883117] ; [101.16883117  12.83116883],1
p9,1,0.002054,9.50067,[113   4] ; [95 17],[106.27074236  10.72925764] ; [101.72925764  10.27074236],0
p3,1,0.002521,9.125393,[82 34] ; [59 56],[70.80519481 45.19480519] ; [70.19480519 44.80519481],0
s2,1,0.012418,6.250137,[92 25] ; [72 41],[83.42608696 33.57391304] ; [80.57391304 32.42608696],0
s7,1,0.012935,6.177949,[86 25] ; [69 42],[77.5 33.5] ; [77.5 33.5],0
p5,1,0.018764,5.523399,[37 80] ; [21 94],[29.25 87.75] ; [28.75 86.25],0
s8,1,0.020614,5.359097,[77 39] ; [58 55],[68.38427948 47.61572052] ; [66.61572052 46.38427948],0
n6,1,0.033314,4.529551,[112   4] ; [101  12],[107.89519651   8.10480349] ; [105.10480349   7.89519651],0
r4,1,0.042325,4.122159,[114   3] ; [105  10],[110.44396552   6.55603448] ; [108.55603448   6.44396552],0
v1,1,0.047915,3.912957,[81 36] ; [64 49],[73.76086957 43.23913043] ; [71.23913043 41.76086957],0
p1,1,0.059951,3.53875,[20 97] ; [ 10 104],[ 15.19480519 101.80519481] ; [14.80519481 99.19480519],0
d3,1,0.073558,3.201792,[89 27] ; [76 39],[82.85714286 33.14285714] ; [82.14285714 32.85714286],0
u3,1,0.09147,2.848314,[18  7] ; [10 11],[15.2173913  9.7826087] ; [12.7826087  8.2173913],0
a1,1,0.105009,2.627777,[ 10 107] ; [  4 111],[  7.06034483 109.93965517] ; [  6.93965517 108.06034483],0
n3,1,0.108686,2.573231,[14  7] ; [20  3],[16.22727273  4.77272727] ; [17.77272727  5.22727273],0
p12,1,0.134312,2.241944,[20 96] ; [ 12 103],[16.06926407 99.93073593] ; [15.93073593 99.06926407],0
s6,1,0.15205,2.05156,[103  12] ; [93 19],[99.29515419 15.70484581] ; [96.70484581 15.29515419],0
n2,1,0.154143,2.030769,[18  4] ; [21  1],[19.5  2.5] ; [19.5  2.5],0
d2,1,0.224554,1.475028,[61 55] ; [69 45],[65.56521739 50.43478261] ; [64.43478261 49.56521739],0
r3,1,0.248505,1.331691,[111   5] ; [104   9],[108.90829694   7.09170306] ; [106.09170306   6.90829694],0
s4,1,0.273749,1.197865,[28 86] ; [21 92],[24.60792952 89.39207048] ; [24.39207048 88.60792952],0
r2,1,0.283026,1.152503,[114   3] ; [107   6],[112.42173913   4.57826087] ; [108.57826087   4.42173913],0
p11,1,0.285346,1.141451,[98 19] ; [90 25],[94.81034483 22.18965517] ; [93.18965517 21.81034483],0
s3,1,0.347263,0.883435,[83 33] ; [73 38],[79.71806167 36.28193833] ; [76.28193833 34.71806167],0
b3,1,0.4635,0.53743,[34 40] ; [30 45],[31.7852349 42.2147651] ; [32.2147651 42.7852349],0
b2,1,0.4635,0.53743,[34 40] ; [30 45],[31.7852349 42.2147651] ; [32.2147651 42.7852349],0
a7,1,0.484177,0.48944,[82 35] ; [75 39],[79.51948052 37.48051948] ; [77.48051948 36.51948052],0
a4,1,0.515282,0.423327,[64 53] ; [58 57],[61.52586207 55.47413793] ; [60.47413793 54.52586207],0
p2,1,0.518796,0.416287,[104  13] ; [99 16],[102.375  14.625] ; [100.625  14.375],0
v3,1,0.559857,0.339951,[52 64] ; [55 58],[54.20087336 61.79912664] ; [52.79912664 60.20087336],0
v2,1,0.56987,0.3229,[67 48] ; [70 43],[69.10087719 45.89912281] ; [67.89912281 45.10087719],0
u2,1,0.570176,0.322389,[14 11] ; [ 9 10],[13.06818182 11.93181818] ; [9.93181818 9.06818182],0
u4,1,0.571318,0.320483,[  2 115] ; [  1 114],[  1.51293103 115.48706897] ; [  1.48706897 113.51293103],0
a8,1,0.577614,0.310108,[16 92] ; [18 84],[17.48571429 90.51428571] ; [16.51428571 85.48571429],0
a6,1,0.581865,0.30323,[72 43] ; [76 39],[74. 41.] ; [74. 41.],0
u1,1,0.589439,0.291222,[30 87] ; [26 89],[28.24137931 88.75862069] ; [27.75862069 87.24137931],0
b5,1,0.591232,0.288425,[61 56] ; [64 51],[63.0387931 53.9612069] ; [61.9612069 53.0387931],0
r1,1,0.633692,0.227087,[104  13] ; [99 15],[102.81818182  14.18181818] ; [100.18181818  13.81818182],0
a3,1,0.641197,0.21718,[92 24] ; [94 21],[93.4025974 22.5974026] ; [92.5974026 22.4025974],0
d1,1,0.710245,0.138032,[78 39] ; [74 41],[76.65517241 40.34482759] ; [75.34482759 39.65517241],0
a2,1,0.725636,0.123157,[35 82] ; [32 83],[33.7887931 83.2112069] ; [33.2112069 81.7887931],0
n5,1,0.743978,0.106661,[109   8] ; [104   9],[108.35217391   8.64782609] ; [104.64782609   8.35217391],0
b1,1,0.806909,0.059739,[48 69] ; [49 66],[48.91810345 68.08189655] ; [48.08189655 66.91810345],0
b4,1,0.81036,0.057582,[72 45] ; [69 46],[71.10775862 45.89224138] ; [69.89224138 45.10775862],0
a5,1,0.814521,0.055036,[98 19] ; [95 20],[97.33189655 19.66810345] ; [95.66810345 19.33189655],0
d4,1,0.867363,0.027892,[99 16] ; [99 15],[99.43231441 15.56768559] ; [98.56768559 15.43231441],0
n1,1,0.886887,0.020233,[12 10] ; [11 10],[11.76744186 10.23255814] ; [11.23255814  9.76744186],0
s1,1,0.932154,0.007248,[  5 112] ; [  5 106],[  5.13157895 111.86842105] ; [  4.86842105 106.13157895],0
v4,1,0.960062,0.002508,[113   4] ; [109   4],[112.93043478   4.06956522] ; [109.06956522   3.93043478],0
d5,1,1.0,0.0,[98 17] ; [98 17],[98. 17.] ; [98. 17.],0
