Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000387,12.594701,[67 28] ; [239 233],[51.26984127 43.73015873] ; [254.73015873 217.26984127],1
s5,1,0.000669,11.572151,[46 42] ; [155 311],[31.92779783 56.07220217] ; [169.07220217 296.92779783],1
v2,1,0.001096,10.657796,[41 54] ; [282 178],[55.28828829 39.71171171] ; [267.71171171 192.28828829],0
s6,1,0.001568,9.997525,[78 14] ; [321 148],[65.43315508 26.56684492] ; [333.56684492 135.43315508],0
s3,1,0.001624,9.932244,[70 25] ; [265 206],[56.22791519 38.77208481] ; [278.77208481 192.22791519],0
n4,1,0.002529,9.119385,[77 19] ; [433  44],[85.44502618 10.55497382] ; [424.55497382  52.44502618],0
v3,1,0.004515,8.064328,[28 66] ; [212 252],[40.43010753 53.56989247] ; [199.56989247 264.43010753],0
a8,1,0.005954,7.564263,[ 6 85] ; [ 78 348],[14.78529981 76.21470019] ; [ 69.21470019 356.78529981],0
b3,1,0.00699,7.275409,[11 38] ; [128 171],[19.57183908 29.42816092] ; [119.42816092 179.57183908],0
b2,1,0.00699,7.275409,[11 38] ; [128 171],[19.57183908 29.42816092] ; [119.42816092 179.57183908],0
r3,1,0.007311,7.194903,[85  9] ; [459  16],[89.86994728  4.13005272] ; [454.13005272  20.86994728],0
r1,1,0.033824,4.503602,[71 25] ; [395  80],[78.34676007 17.65323993] ; [387.65323993  87.34676007],0
r4,1,0.054456,3.698673,[83 13] ; [442  36],[87.80487805  8.19512195] ; [437.19512195  40.80487805],0
s7,1,0.073761,3.197278,[60 35] ; [239 211],[52.11926606 42.88073394] ; [246.88073394 203.11926606],0
v1,1,0.091158,2.853813,[50 45] ; [288 177],[57.33928571 37.66071429] ; [280.66071429 184.33928571],0
p8,1,0.109282,2.564576,[63 30] ; [276 193],[56.09786477 36.90213523] ; [282.90213523 186.09786477],0
p6,1,0.120661,2.408725,[46 48] ; [191 283],[39.22183099 54.77816901] ; [197.77816901 276.22183099],0
r2,1,0.132437,2.263703,[87  8] ; [452  22],[89.99121265  5.00878735] ; [449.00878735  24.99121265],0
u2,1,0.142864,2.146832,[12 17] ; [70 54],[15.54248366 13.45751634] ; [66.45751634 57.54248366],0
n1,1,0.15691,2.003752,[ 6 16] ; [39 50],[ 8.91891892 13.08108108] ; [36.08108108 52.91891892],0
s1,1,0.175917,1.831786,[ 4 91] ; [  9 459],[ 2.19360568 92.80639432] ; [ 10.80639432 457.19360568],0
a5,1,0.188653,1.728105,[67 29] ; [364 114],[72.08362369 23.91637631] ; [358.91637631 119.08362369],0
p4,1,0.213935,1.544596,[71 25] ; [322 155],[65.84293194 30.15706806] ; [327.15706806 149.84293194],0
p7,1,0.257246,1.283518,[69 23] ; [324 145],[64.44919786 27.55080214] ; [328.55080214 140.44919786],0
p10,1,0.260142,1.268,[80 15] ; [418  55],[83.29225352 11.70774648] ; [414.70774648  58.29225352],0
p1,1,0.290914,1.115388,[ 6 90] ; [ 46 431],[ 8.71204188 87.28795812] ; [ 43.28795812 433.71204188],0
p12,1,0.309923,1.031004,[ 6 90] ; [ 45 429],[ 8.58947368 87.41052632] ; [ 42.41052632 431.58947368],0
u3,1,0.313164,1.017284,[13 16] ; [69 56],[15.44155844 13.55844156] ; [66.55844156 58.44155844],0
u4,1,0.330747,0.945972,[ 1 95] ; [ 13 465],[ 2.34146341 93.65853659] ; [ 11.65853659 466.34146341],0
d3,1,0.355546,0.853564,[70 26] ; [325 152],[66.17801047 29.82198953] ; [328.82198953 148.17801047],0
a6,1,0.37647,0.782199,[62 34] ; [330 147],[65.67539267 30.32460733] ; [326.32460733 150.67539267],0
a3,1,0.376783,0.781171,[67 29] ; [353 123],[70.48951049 25.51048951] ; [349.51048951 126.48951049],0
d2,1,0.391166,0.735313,[44 52] ; [241 235],[47.83216783 48.16783217] ; [237.16783217 238.83216783],0
p3,1,0.402418,0.701088,[56 40] ; [256 221],[52.27225131 43.72774869] ; [259.72774869 217.27225131],0
d4,1,0.40489,0.693756,[76 20] ; [393  82],[78.85113835 17.14886165] ; [390.14886165  84.85113835],0
s8,1,0.474804,0.510773,[49 47] ; [223 251],[45.81052632 50.18947368] ; [226.18947368 247.81052632],0
p9,1,0.506089,0.442145,[84 11] ; [426  44],[85.75221239  9.24778761] ; [424.24778761  45.75221239],0
d5,1,0.565987,0.329443,[78 18] ; [399  78],[79.91623037 16.08376963] ; [397.08376963  79.91623037],0
a7,1,0.56875,0.324779,[66 30] ; [341 135],[68.30769231 27.69230769] ; [338.69230769 137.30769231],0
a2,1,0.590885,0.288964,[22 74] ; [122 356],[24.08362369 71.91637631] ; [119.91637631 358.08362369],0
n6,1,0.594084,0.284012,[85 10] ; [435  42],[86.36363636  8.63636364] ; [433.63636364  43.36363636],0
p5,1,0.608898,0.261783,[12 84] ; [ 69 407],[13.59440559 82.40559441] ; [ 67.40559441 408.59440559],0
n2,1,0.61962,0.246402,[18  4] ; [70 21],[17.13274336  4.86725664] ; [70.86725664 20.13274336],0
a1,1,0.62921,0.233134,[ 3 93] ; [ 20 458],[ 3.8466899 92.1533101] ; [ 19.1533101 458.8466899],0
a4,1,0.630959,0.230763,[42 54] ; [221 255],[44.13986014 51.86013986] ; [218.86013986 257.13986014],0
b4,1,0.64713,0.209538,[53 43] ; [276 202],[55.02439024 40.97560976] ; [273.97560976 204.02439024],0
b1,1,0.650918,0.204745,[34 62] ; [181 297],[35.95818815 60.04181185] ; [179.04181185 298.95818815],0
v4,1,0.684547,0.165052,[93  3] ; [456  19],[92.30122592  3.69877408] ; [456.69877408  18.30122592],0
d1,1,0.726413,0.122431,[56 40] ; [288 190],[57.53310105 38.46689895] ; [286.46689895 191.53310105],0
p11,1,0.738001,0.111891,[79 17] ; [400  78],[80.11149826 15.88850174] ; [398.88850174  79.11149826],0
n3,1,0.824356,0.04926,[16  6] ; [64 27],[15.57522124  6.42477876] ; [64.42477876 26.57522124],0
u1,1,0.873003,0.02555,[18 78] ; [ 93 385],[18.56445993 77.43554007] ; [ 92.43554007 385.56445993],0
b5,1,0.933502,0.006962,[57 39] ; [286 192],[57.36585366 38.63414634] ; [285.63414634 192.36585366],0
