Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,74.371548,[126  14] ; [11 33],[104.23913043  35.76086957] ; [32.76086957 11.23913043],1
v4,1,0.0,29.460564,[134   5] ; [29 14],[124.48901099  14.51098901] ; [38.51098901  4.48901099],1
p11,1,0.0,28.410752,[115  25] ; [18 26],[101.19565217  38.80434783] ; [31.80434783 12.19565217],1
p2,1,0.0,25.654463,[121  19] ; [22 22],[108.80434783  31.19565217] ; [34.19565217  9.80434783],1
r4,1,2e-06,23.124522,[123  17] ; [24 20],[111.84782609  28.15217391] ; [35.15217391  8.84782609],1
r3,1,4e-06,21.315379,[132   7] ; [30 13],[123.72527473  15.27472527] ; [38.27472527  4.72527473],1
p8,1,0.000102,15.106124,[75 64] ; [ 9 35],[63.80327869 75.19672131] ; [20.19672131 23.80327869],1
p4,1,0.000316,12.975146,[83 57] ; [12 31],[72.67759563 67.32240437] ; [22.32240437 20.67759563],1
v1,1,0.006082,7.525971,[73 64] ; [13 31],[65.09392265 71.90607735] ; [20.90607735 23.09392265],0
r2,1,0.010152,6.607974,[127  12] ; [33 10],[122.1978022  16.8021978] ; [37.8021978  5.1978022],0
n2,1,0.012221,6.278535,[28  7] ; [5 7],[24.57446809 10.42553191] ; [8.42553191 3.57446809],0
n3,1,0.019147,5.48805,[25 10] ; [4 8],[21.59574468 13.40425532] ; [7.40425532 4.59574468],0
s7,1,0.028335,4.80758,[59 74] ; [10 30],[53.04624277 79.95375723] ; [15.95375723 24.04624277],0
d5,1,0.031774,4.610646,[95 45] ; [22 22],[89.02173913 50.97826087] ; [27.97826087 16.02173913],0
b1,1,0.050186,3.835232,[50 90] ; [23 21],[55.54347826 84.45652174] ; [17.45652174 26.54347826],0
a1,1,0.055113,3.678665,[  2 138] ; [ 3 41],[  3.80434783 136.19565217] ; [ 1.19565217 42.80434783],0
d2,1,0.05721,3.616473,[ 29 111] ; [15 28],[ 33.66120219 106.33879781] ; [10.33879781 32.66120219],0
p3,1,0.057901,3.59651,[64 76] ; [13 31],[58.58695652 81.41304348] ; [18.41304348 25.58695652],0
p6,1,0.062103,3.480317,[55 84] ; [10 32],[49.91712707 89.08287293] ; [15.08287293 26.91712707],0
