Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.154064,2.031543,[11 28] ; [11 13],[13.61904762 25.38095238] ; [ 8.38095238 15.61904762],0
p2,1,0.273221,1.200502,[27 13] ; [20  5],[28.92307692 11.07692308] ; [18.07692308  6.92307692],0
p11,1,0.326284,0.963591,[21 19] ; [10 15],[19.07692308 20.92307692] ; [11.92307692 13.07692308],0
b1,1,0.526293,0.401544,[24 16] ; [13 12],[22.76923077 17.23076923] ; [14.23076923 10.76923077],0
p8,1,0.934624,0.006729,[14 26] ; [ 9 16],[14.15384615 25.84615385] ; [ 8.84615385 16.15384615],0
