Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.012524,6.235105,[ 3 20] ; [5 4],[ 5.75 17.25] ; [2.25 6.75],0
d3,1,0.019902,5.420443,[10 13] ; [8 1],[12.9375 10.0625] ; [5.0625 3.9375],0
b3,1,0.022121,5.236218,[ 2 11] ; [3 1],[3.82352941 9.17647059] ; [1.17647059 2.82352941],0
b2,1,0.022121,5.236218,[ 2 11] ; [3 1],[3.82352941 9.17647059] ; [1.17647059 2.82352941],0
a6,1,0.028427,4.80197,[ 8 15] ; [7 2],[10.78125 12.21875] ; [4.21875 4.78125],0
s7,1,0.046366,3.968254,[ 8 13] ; [7 2],[10.5 10.5] ; [4.5 4.5],0
v2,1,0.063515,3.443127,[ 5 18] ; [5 4],[ 7.1875 15.8125] ; [2.8125 6.1875],0
r4,1,0.083053,3.00412,[13 10] ; [8 1],[15.09375  7.90625] ; [5.90625 3.09375],0
a4,1,0.102116,2.672188,[ 8 15] ; [6 3],[10.0625 12.9375] ; [3.9375 5.0625],0
s3,1,0.107184,2.595262,[13  9] ; [8 1],[14.90322581  7.09677419] ; [6.09677419 2.90322581],0
d4,1,0.124178,2.363812,[14  9] ; [8 1],[15.8125  7.1875] ; [6.1875 2.8125],0
a3,1,0.124634,2.358101,[11 12] ; [7 2],[12.9375 10.0625] ; [5.0625 3.9375],0
s5,1,0.147569,2.097198,[ 6 16] ; [4 3],[ 7.5862069 14.4137931] ; [2.4137931 4.5862069],0
s2,1,0.154833,2.023979,[11 11] ; [7 2],[12.77419355  9.22580645] ; [5.22580645 3.77419355],0
v1,1,0.18055,1.793087,[ 8 15] ; [1 8],[ 6.46875 16.53125] ; [2.53125 6.46875],0
r3,1,0.18055,1.793087,[15  8] ; [8 1],[16.53125  6.46875] ; [6.46875 2.53125],0
a7,1,0.184866,1.758063,[12 11] ; [7 2],[13.65625  9.34375] ; [5.34375 3.65625],0
n6,1,0.186923,1.741707,[16  7] ; [4 5],[14.375  8.625] ; [5.625 3.375],0
s8,1,0.199,1.6497,[ 5 18] ; [4 5],[ 6.46875 16.53125] ; [2.53125 6.46875],0
a5,1,0.238185,1.391304,[10 13] ; [6 3],[11.5 11.5] ; [4.5 4.5],0
b4,1,0.282041,1.15723,[15  8] ; [4 5],[13.65625  9.34375] ; [5.34375 3.65625],0
a2,1,0.298223,1.082126,[ 2 21] ; [2 7],[ 2.875 20.125] ; [1.125 7.875],0
p3,1,0.336929,0.92208,[12 11] ; [3 6],[10.78125 12.21875] ; [4.21875 4.78125],0
p8,1,0.356859,0.848916,[ 6 17] ; [1 8],[ 5.03125 17.96875] ; [1.96875 7.03125],0
b5,1,0.365241,0.819792,[14  9] ; [7 2],[15.09375  7.90625] ; [5.90625 3.09375],0
d2,1,0.457459,0.552105,[11 12] ; [3 6],[10.0625 12.9375] ; [3.9375 5.0625],0
r1,1,0.457459,0.552105,[12 11] ; [6 3],[12.9375 10.0625] ; [5.0625 3.9375],0
v4,1,0.488593,0.479623,[18  5] ; [8 1],[18.6875  4.3125] ; [7.3125 1.6875],0
n1,1,0.550985,0.355556,[4 8] ; [2 2],[4.5 7.5] ; [1.5 2.5],0
v3,1,0.568855,0.324601,[ 5 18] ; [1 7],[ 4.4516129 18.5483871] ; [1.5483871 6.4516129],0
p7,1,0.61174,0.257649,[ 8 15] ; [4 5],[ 8.625 14.375] ; [3.375 5.625],0
u3,1,0.648807,0.207407,[8 4] ; [1 1],[7.71428571 4.28571429] ; [1.28571429 0.71428571],0
s6,1,0.681867,0.168032,[17  6] ; [6 3],[16.53125  6.46875] ; [6.46875 2.53125],0
p4,1,0.694188,0.154589,[11 12] ; [5 4],[11.5 11.5] ; [4.5 4.5],0
b1,1,0.694188,0.154589,[12 11] ; [4 5],[11.5 11.5] ; [4.5 4.5],0
n5,1,0.760705,0.092754,[14  9] ; [6 3],[14.375  8.625] ; [5.625 3.375],0
p11,1,0.78317,0.07573,[ 9 14] ; [4 5],[ 9.34375 13.65625] ; [3.65625 5.34375],0
p1,1,0.83307,0.044422,[ 2 21] ; [1 8],[ 2.15625 20.84375] ; [0.84375 8.15625],0
d5,1,0.873631,0.025296,[16  7] ; [6 3],[15.8125  7.1875] ; [6.1875 2.8125],0
u1,1,0.881863,0.022084,[ 3 20] ; [1 8],[ 2.875 20.125] ; [1.125 7.875],0
p2,1,0.93814,0.006023,[15  8] ; [6 3],[15.09375  7.90625] ; [5.90625 3.09375],0
d1,1,0.93814,0.006023,[ 8 15] ; [3 6],[ 7.90625 15.09375] ; [3.09375 5.90625],0
n4,1,0.960492,0.002454,[13 10] ; [5 4],[12.9375 10.0625] ; [5.0625 3.9375],0
