Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000582,11.833556,[10 22] ; [18  5],[16.29090909 15.70909091] ; [11.70909091 11.29090909],1
b1,1,0.01898,5.503347,[16 19] ; [19  6],[20.41666667 14.58333333] ; [14.58333333 10.41666667],0
p2,1,0.039514,4.238619,[19 16] ; [20  5],[22.75 12.25] ; [16.25  8.75],0
v2,1,0.040778,4.18522,[12 22] ; [15  9],[15.82758621 18.17241379] ; [11.17241379 12.82758621],0
v4,1,0.072267,3.230769,[28  7] ; [24  1],[30.33333333  4.66666667] ; [21.66666667  3.33333333],0
r2,1,0.072267,3.230769,[28  7] ; [24  1],[30.33333333  4.66666667] ; [21.66666667  3.33333333],0
d5,1,0.073168,3.210475,[22 13] ; [21  4],[25.08333333  9.91666667] ; [17.91666667  7.08333333],0
r4,1,0.079397,3.077196,[24 11] ; [22  3],[26.83333333  8.16666667] ; [19.16666667  5.83333333],0
p10,1,0.082617,3.012654,[ 8 27] ; [11 14],[11.08333333 23.91666667] ; [ 7.91666667 17.08333333],0
u3,1,0.086768,2.933333,[4 7] ; [8 3],[6. 5.] ; [6. 5.],0
n5,1,0.108809,2.571429,[18 17] ; [18  7],[21. 14.] ; [15. 10.],0
v3,1,0.150775,2.064389,[11 24] ; [12 12],[13.6440678 21.3559322] ; [ 9.3559322 14.6440678],0
p5,1,0.161601,1.959184,[ 1 34] ; [ 3 22],[ 2.33333333 32.66666667] ; [ 1.66666667 23.33333333],0
s6,1,0.173617,1.851429,[24 11] ; [21  4],[26.25  8.75] ; [18.75  6.25],0
r3,1,0.19043,1.714286,[30  5] ; [24  1],[31.5  3.5] ; [22.5  2.5],0
p4,1,0.19043,1.714286,[15 20] ; [15 10],[17.5 17.5] ; [12.5 12.5],0
u2,1,0.193297,1.692308,[5 6] ; [8 3],[6.5 4.5] ; [6.5 4.5],0
a8,1,0.198458,1.653685,[ 5 28] ; [ 1 22],[ 3.53571429 29.46428571] ; [ 2.46428571 20.53571429],0
b4,1,0.199276,1.647673,[18 17] ; [17  8],[20.41666667 14.58333333] ; [14.58333333 10.41666667],0
s5,1,0.247927,1.334949,[ 7 28] ; [ 8 16],[ 8.89830508 26.10169492] ; [ 6.10169492 17.89830508],0
r1,1,0.256347,1.288376,[25 10] ; [21  4],[26.83333333  8.16666667] ; [19.16666667  5.83333333],0
n4,1,0.280611,1.16413,[22 13] ; [19  6],[23.91666667 11.08333333] ; [17.08333333  7.91666667],0
p1,1,0.304701,1.053506,[ 4 31] ; [ 1 24],[ 2.91666667 32.08333333] ; [ 2.08333333 22.91666667],0
a3,1,0.319137,0.992481,[24 11] ; [14 11],[22.16666667 12.83333333] ; [15.83333333  9.16666667],0
n1,1,0.394344,0.725505,[4 7] ; [1 5],[3.23529412 7.76470588] ; [1.76470588 4.23529412],0
p11,1,0.451771,0.566204,[19 16] ; [16  9],[20.41666667 14.58333333] ; [14.58333333 10.41666667],0
p3,1,0.45323,0.562562,[13 21] ; [12 13],[14.40677966 19.59322034] ; [10.59322034 14.40677966],0
n3,1,0.514584,0.424735,[7 5] ; [3 4],[6.31578947 5.68421053] ; [3.68421053 3.31578947],0
a7,1,0.537555,0.38009,[21 14] ; [13 12],[19.83333333 15.16666667] ; [14.16666667 10.83333333],0
n2,1,0.605242,0.267161,[9 2] ; [5 2],[8.55555556 2.44444444] ; [5.44444444 1.55555556],0
s3,1,0.605897,0.266193,[26  9] ; [20  5],[26.83333333  8.16666667] ; [19.16666667  5.83333333],0
d1,1,0.630981,0.230733,[16 19] ; [13 12],[16.91666667 18.08333333] ; [12.08333333 12.91666667],0
b3,1,0.658725,0.195076,[ 4 13] ; [ 6 14],[ 4.59459459 12.40540541] ; [ 5.40540541 14.59459459],0
b2,1,0.658725,0.195076,[ 4 13] ; [ 6 14],[ 4.59459459 12.40540541] ; [ 5.40540541 14.59459459],0
s4,1,0.6915,0.157466,[ 7 27] ; [ 6 18],[ 7.62068966 26.37931034] ; [ 5.37931034 18.62068966],0
a6,1,0.726393,0.122449,[18 17] ; [14 11],[18.66666667 16.33333333] ; [13.33333333 11.66666667],0
a1,1,0.726393,0.122449,[ 2 33] ; [ 2 23],[ 2.33333333 32.66666667] ; [ 1.66666667 23.33333333],0
a5,1,0.756684,0.096,[21 14] ; [14 11],[20.41666667 14.58333333] ; [14.58333333 10.41666667],0
p6,1,0.769511,0.085858,[ 9 26] ; [ 7 17],[ 9.49152542 25.50847458] ; [ 6.50847458 17.49152542],0
n6,1,0.775097,0.081633,[24 11] ; [18  7],[24.5 10.5] ; [17.5  7.5],0
s1,1,0.797351,0.065934,[ 5 30] ; [ 3 22],[ 4.66666667 30.33333333] ; [ 3.33333333 21.66666667],0
a2,1,0.854531,0.033613,[ 5 30] ; [ 4 21],[ 5.25 29.75] ; [ 3.75 21.25],0
d2,1,0.861108,0.030612,[16 19] ; [12 13],[16.33333333 18.66666667] ; [11.66666667 13.33333333],0
u1,1,0.906774,0.013714,[ 6 29] ; [ 4 21],[ 5.83333333 29.16666667] ; [ 4.16666667 20.83333333],0
d4,1,0.917814,0.010648,[27  8] ; [19  6],[26.83333333  8.16666667] ; [19.16666667  5.83333333],0
d3,1,0.927837,0.008202,[22 13] ; [16  9],[22.16666667 12.83333333] ; [15.83333333  9.16666667],0
b5,1,0.929818,0.007757,[20 15] ; [14 11],[19.83333333 15.16666667] ; [14.16666667 10.83333333],0
p8,1,0.929818,0.007757,[15 20] ; [11 14],[15.16666667 19.83333333] ; [10.83333333 14.16666667],0
v1,1,0.929818,0.007757,[15 20] ; [11 14],[15.16666667 19.83333333] ; [10.83333333 14.16666667],0
a4,1,0.962584,0.002201,[11 24] ; [ 8 17],[11.08333333 23.91666667] ; [ 7.91666667 17.08333333],0
p7,1,0.97022,0.001394,[20 14] ; [14 10],[19.93103448 14.06896552] ; [14.06896552  9.93103448],0
