Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,50.362273,[ 44 680] ; [26 67],[ 62.03182375 661.96817625] ; [ 7.96817625 85.03182375],1
p12,1,0.0,49.868302,[ 41 682] ; [25 68],[ 58.47794118 664.52205882] ; [ 7.52205882 85.47794118],1
s5,1,0.0,46.880148,[213 490] ; [58 28],[241.46134347 461.53865653] ; [29.53865653 56.46134347],1
p4,1,0.0,38.855646,[407 318] ; [82  9],[434.46691176 290.53308824] ; [54.53308824 36.46691176],1
p3,1,0.0,35.40527,[338 390] ; [73 19],[364.88780488 363.11219512] ; [46.11219512 45.88780488],1
p8,1,0.0,30.262412,[354 364] ; [74 19],[378.91985203 339.08014797] ; [49.08014797 43.91985203],1
p6,1,0.0,30.10155,[242 476] ; [58 34],[265.92592593 452.07407407] ; [34.07407407 57.92592593],1
a1,1,2e-06,23.072343,[ 23 706] ; [13 80],[ 31.9270073 697.0729927] ; [ 4.0729927 88.9270073],1
s7,1,1.4e-05,18.840378,[320 377] ; [62 26],[339.17707006 357.82292994] ; [42.82292994 45.17707006],1
s6,1,3.7e-05,17.032012,[471 245] ; [77 11],[488.0199005 227.9800995] ; [59.9800995 28.0199005],1
v3,1,7.1e-05,15.793433,[267 433] ; [54 36],[284.43037975 415.56962025] ; [36.56962025 53.43037975],1
p7,1,0.000198,13.850861,[446 266] ; [75 16],[461.95765878 250.04234122] ; [59.04234122 31.95765878],1
n5,1,0.000383,12.611665,[522 202] ; [83 10],[536.13219094 187.86780906] ; [68.86780906 24.13219094],1
s8,1,0.000443,12.342865,[309 416] ; [57 35],[324.78580171 400.21419829] ; [41.21419829 50.78580171],1
r2,1,0.00075,11.361173,[712  13] ; [86  7],[707.27383863  17.72616137] ; [90.72616137  2.27383863],1
b5,1,0.001117,10.622102,[457 272] ; [42 51],[442.54379562 286.45620438] ; [56.45620438 36.54379562],0
n4,1,0.001124,10.61141,[546 180] ; [84  9],[558.46153846 167.53846154] ; [71.53846154 21.46153846],0
v1,1,0.004351,8.131266,[373 340] ; [62 29],[385.76492537 327.23507463] ; [49.23507463 41.76492537],0
n6,1,0.005768,7.621361,[607 119] ; [87  5],[615.94621027 110.05378973] ; [78.05378973 13.94621027],0
p10,1,0.007851,7.067057,[576 146] ; [84  8],[585.40540541 136.59459459] ; [74.59459459 17.40540541],0
p9,1,0.010287,6.584508,[599 120] ; [87  6],[607.43103448 111.56896552] ; [78.56896552 14.43103448],0
u4,1,0.036738,4.362513,[ 14 715] ; [ 5 88],[ 16.85036496 712.14963504] ; [ 2.14963504 90.85036496],0
a2,1,0.053398,3.731431,[184 545] ; [15 78],[176.48540146 552.51459854] ; [22.51459854 70.48540146],0
s1,1,0.059856,3.541376,[ 20 696] ; [ 6 87],[ 23.01112485 692.98887515] ; [ 2.98887515 90.01112485],0
b3,1,0.062038,3.482043,[153 271] ; [33 36],[159.96754564 264.03245436] ; [26.03245436 42.96754564],0
b2,1,0.062038,3.482043,[153 271] ; [33 36],[159.96754564 264.03245436] ; [26.03245436 42.96754564],0
a6,1,0.078791,3.089671,[508 219] ; [56 36],[500.64468864 226.35531136] ; [63.35531136 28.64468864],0
s2,1,0.085035,2.965941,[358 363] ; [55 38],[365.81449631 355.18550369] ; [47.18550369 45.81449631],0
p2,1,0.108258,2.579473,[601 126] ; [83 10],[606.42439024 120.57560976] ; [77.57560976 15.42439024],0
a3,1,0.145929,2.114301,[510 217] ; [72 21],[515.99268293 211.00731707] ; [66.00731707 26.99268293],0
p11,1,0.171533,1.869498,[575 154] ; [79 14],[580.00729927 148.99270073] ; [73.99270073 19.00729927],0
n3,1,0.183257,1.771009,[120  35] ; [10  6],[117.83625731  37.16374269] ; [12.16374269  3.83625731],0
s3,1,0.22742,1.456924,[401 318] ; [58 35],[406.42980296 312.57019704] ; [52.57019704 40.42980296],0
u2,1,0.367561,0.811893,[122  94] ; [14  7],[123.94936709  92.05063291] ; [12.05063291  8.94936709],0
d5,1,0.37079,0.801016,[596 130] ; [72 20],[592.87041565 133.12958435] ; [75.12958435 16.87041565],0
a7,1,0.414191,0.666738,[537 190] ; [65 28],[533.72439024 193.27560976] ; [68.27560976 24.72439024],0
a8,1,0.426178,0.633217,[ 95 565] ; [15 70],[ 97.44966443 562.55033557] ; [12.55033557 72.44966443],0
n1,1,0.461855,0.541396,[57 97] ; [7 8],[58.31952663 95.68047337] ; [5.68047337 9.31952663],0
a4,1,0.496012,0.463458,[332 395] ; [39 54],[328.92317073 398.07682927] ; [42.07682927 50.92317073],0
s4,1,0.500898,0.453032,[123 597] ; [13 78],[120.73982737 599.26017263] ; [15.26017263 75.73982737],0
n2,1,0.544358,0.367521,[118  38] ; [11  5],[117.  39.] ; [12.  4.],0
b1,1,0.587806,0.293784,[269 460] ; [37 56],[271.37956204 457.62043796] ; [34.62043796 58.37956204],0
d3,1,0.606006,0.266031,[509 218] ; [62 30],[506.85836386 220.14163614] ; [64.14163614 27.85836386],0
d1,1,0.633818,0.226918,[428 301] ; [57 36],[430.12773723 298.87226277] ; [54.87226277 38.12773723],0
d2,1,0.638067,0.22128,[352 374] ; [47 45],[354.12469438 371.87530562] ; [44.87530562 47.12469438],0
v2,1,0.705711,0.142599,[397 302] ; [53 37],[398.66920152 300.33079848] ; [51.33079848 38.66920152],0
r1,1,0.726891,0.121985,[618 107] ; [78 15],[616.87041565 108.12958435] ; [79.12958435 13.87041565],0
v4,1,0.735776,0.113874,[707  20] ; [91  2],[707.49512195  19.50487805] ; [90.50487805  2.49512195],0
d4,1,0.752311,0.099599,[598 128] ; [77 15],[599.08312958 126.91687042] ; [75.91687042 16.08312958],0
a5,1,0.761097,0.092441,[538 191] ; [70 23],[539.21167883 189.78832117] ; [68.78832117 24.21167883],0
u3,1,0.923178,0.009299,[132  85] ; [13  8],[132.20588235  84.79411765] ; [12.79411765  8.20588235],0
u1,1,0.980957,0.00057,[134 595] ; [17 76],[133.91605839 595.08394161] ; [17.08394161 75.91605839],0
b4,1,0.994153,5.4e-05,[423 306] ; [54 39],[423.03284672 305.96715328] ; [53.96715328 39.03284672],0
