Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,40.283242,[194  61] ; [48 66],[167.23577236  87.76422764] ; [74.76422764 39.23577236],1
a6,1,0.0,34.905875,[196  59] ; [52 62],[171.38211382  83.61788618] ; [76.61788618 37.38211382],1
r4,1,3e-06,22.076144,[233  22] ; [83 31],[218.37398374  36.62601626] ; [97.62601626 16.37398374],1
a2,1,6e-06,20.587357,[ 81 174] ; [ 11 103],[ 63.57723577 191.42276423] ; [28.42276423 85.57723577],1
u1,1,8e-06,19.919785,[ 67 188] ; [  7 107],[ 51.13821138 203.86178862] ; [22.86178862 91.13821138],1
r3,1,1.3e-05,19.074092,[248   6] ; [98 16],[238.81521739  15.18478261] ; [107.18478261   6.81521739],1
d1,1,0.000271,13.263217,[155 100] ; [46 68],[138.90243902 116.09756098] ; [62.09756098 51.90243902],1
u2,1,0.001165,10.545527,[45 31] ; [ 8 24],[37.2962963 38.7037037] ; [15.7037037 16.2962963],0
v4,1,0.00184,9.703135,[242  12] ; [98 16],[234.67391304  19.32608696] ; [105.32608696   8.67391304],0
v2,1,0.002498,9.142422,[140 102] ; [45 66],[126.82719547 115.17280453] ; [58.17280453 52.82719547],0
p10,1,0.00368,8.435361,[200  51] ; [74 39],[188.93956044  62.06043956] ; [85.06043956 27.93956044],0
u3,1,0.005183,7.814493,[48 29] ; [11 22],[41.3 35.7] ; [17.7 15.3],0
r2,1,0.007945,7.045928,[238  13] ; [99 15],[231.74520548  19.25479452] ; [105.25479452   8.74520548],0
d4,1,0.008414,6.943249,[210  45] ; [80 34],[200.40650407  54.59349593] ; [89.59349593 24.40650407],0
b5,1,0.008449,6.93582,[177  78] ; [63 51],[165.85365854  89.14634146] ; [74.14634146 39.85365854],0
r1,1,0.014192,6.014093,[199  54] ; [76 38],[189.57765668  63.42234332] ; [85.42234332 28.57765668],0
p4,1,0.02752,4.857892,[125 129] ; [42 72],[115.26630435 138.73369565] ; [51.73369565 62.26630435],0
d5,1,0.035187,4.436089,[212  43] ; [84 30],[204.55284553  50.44715447] ; [91.44715447 22.55284553],0
p9,1,0.037472,4.328817,[203  47] ; [80 32],[195.44198895  54.55801105] ; [87.55801105 24.44198895],0
s3,1,0.072406,3.227619,[141 110] ; [52 61],[133.08516484 117.91483516] ; [59.91483516 53.08516484],0
p2,1,0.090782,2.860459,[189  66] ; [74 39],[182.24184783  72.75815217] ; [80.75815217 32.24184783],0
b1,1,0.119588,2.422711,[ 88 167] ; [49 65],[ 94.67479675 160.32520325] ; [42.32520325 71.67479675],0
s6,1,0.121357,2.399716,[171  83] ; [66 46],[164.47540984  89.52459016] ; [72.52459016 39.47540984],0
s2,1,0.142063,2.155473,[129 123] ; [48 64],[122.53846154 129.46153846] ; [54.46153846 57.53846154],0
s4,1,0.206002,1.5993,[ 47 205] ; [15 98],[ 42.80547945 209.19452055] ; [19.19452055 93.80547945],0
n5,1,0.223721,1.480342,[183  71] ; [89 25],[187.73913043  66.26086957] ; [84.26086957 29.73913043],0
a1,1,0.255183,1.294703,[  9 246] ; [  7 107],[ 11.05691057 243.94308943] ; [  4.94308943 109.05691057],0
p5,1,0.271466,1.209323,[ 11 241] ; [  8 104],[ 13.15384615 238.84615385] ; [  5.84615385 106.15384615],0
p6,1,0.304809,1.053035,[ 64 189] ; [23 90],[ 60.13934426 192.86065574] ; [26.86065574 86.13934426],0
p3,1,0.318608,0.99465,[ 95 160] ; [36 77],[ 90.77445652 164.22554348] ; [40.22554348 72.77445652],0
s1,1,0.321366,0.983379,[  8 243] ; [  6 106],[  9.68044077 241.31955923] ; [  4.31955923 107.68044077],0
