Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,161.112083,[426  42] ; [67 88],[370.3434992  97.6565008] ; [122.6565008  32.3434992],1
n6,1,0.0,90.343367,[423  43] ; [88 66],[384.07419355  81.92580645] ; [126.92580645  27.07419355],1
p10,1,0.0,37.942522,[394  68] ; [95 58],[367.34634146  94.65365854] ; [121.65365854  31.34634146],1
s7,1,2e-06,22.821094,[240 202] ; [ 46 100],[214.98639456 227.01360544] ; [71.01360544 74.98639456],1
p9,1,2e-06,22.700861,[395  65] ; [105  48],[375.20391517  84.79608483] ; [124.79608483  28.20391517],1
p4,1,1.6e-05,18.597204,[293 170] ; [67 87],[270.1458671 192.8541329] ; [89.8541329 64.1458671],1
s2,1,2.1e-05,18.063586,[240 222] ; [ 50 105],[217.14748784 244.85251216] ; [72.85251216 82.14748784],1
v3,1,2.4e-05,17.872338,[218 233] ; [ 40 102],[196.21922428 254.78077572] ; [61.78077572 80.21922428],1
s6,1,2.6e-05,17.653817,[317 144] ; [77 77],[295.3398374 165.6601626] ; [98.6601626 55.3398374],1
v1,1,0.000123,14.7398,[276 182] ; [63 86],[255.78583196 202.21416804] ; [83.21416804 65.78583196],1
s8,1,0.000237,13.508741,[226 237] ; [ 49 105],[206.36142626 256.63857374] ; [68.63857374 85.36142626],1
p6,1,0.001054,10.730315,[174 287] ; [ 35 116],[157.43300654 303.56699346] ; [51.56699346 99.43300654],0
p5,1,0.001288,10.360342,[ 66 396] ; [  7 146],[ 54.83902439 407.16097561] ; [ 18.16097561 134.83902439],0
u1,1,0.001581,9.981425,[102 366] ; [ 16 139],[ 88.64205457 379.35794543] ; [ 29.35794543 125.64205457],0
d2,1,0.002037,9.515595,[249 215] ; [61 94],[232.37479806 231.62520194] ; [77.62520194 77.37479806],0
p7,1,0.002315,9.281389,[303 149] ; [81 71],[287.36423841 164.63576159] ; [96.63576159 55.36423841],0
p3,1,0.003367,8.596881,[241 223] ; [59 95],[225.24271845 238.75728155] ; [74.75728155 79.24271845],0
a2,1,0.003402,8.578442,[134 334] ; [ 26 129],[120.19261637 347.80738363] ; [ 39.80738363 115.19261637],0
s5,1,0.005847,7.596769,[155 303] ; [ 32 115],[141.56363636 316.43636364] ; [ 45.43636364 101.56363636],0
v4,1,0.006813,7.321574,[451  15] ; [141  13],[444.95483871  21.04516129] ; [147.04516129   6.95483871],0
p11,1,0.007068,7.255554,[380  88] ; [110  45],[368.08988764  99.91011236] ; [121.91011236  33.08988764],0
a8,1,0.007149,7.235133,[ 77 337] ; [ 13 131],[ 66.77419355 347.22580645] ; [ 23.22580645 120.77419355],0
