Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,83.238084,[121  16] ; [25 62],[89.29464286 47.70535714] ; [56.70535714 30.29464286],1
p11,1,0.0,26.500661,[111  27] ; [43 47],[93.21052632 44.78947368] ; [60.78947368 29.21052632],1
p8,1,2.8e-05,17.563036,[65 71] ; [18 71],[50.16888889 85.83111111] ; [32.83111111 56.16888889],1
n6,1,0.000149,14.379559,[108  29] ; [49 40],[95.17256637 41.82743363] ; [61.82743363 27.17256637],1
v4,1,0.000257,13.362941,[123  14] ; [63 26],[112.75221239  24.24778761] ; [73.24778761 15.75221239],1
p2,1,0.000321,12.946569,[107  30] ; [50 40],[94.75330396 42.24669604] ; [62.24669604 27.75330396],1
p4,1,0.001037,10.759985,[63 74] ; [22 68],[51.29955947 85.70044053] ; [33.70044053 56.29955947],0
n5,1,0.002265,9.321087,[94 42] ; [44 46],[83.04424779 52.95575221] ; [54.95575221 35.04424779],0
d5,1,0.002305,9.289537,[104  33] ; [51 39],[93.54625551 43.45374449] ; [61.45374449 28.54625551],0
r2,1,0.002611,9.060977,[122  15] ; [64 23],[113.75892857  23.24107143] ; [72.24107143 14.75892857],0
r3,1,0.006305,7.461115,[120  17] ; [66 24],[112.25550661  24.74449339] ; [73.74449339 16.25550661],0
u3,1,0.006704,7.350679,[29 22] ; [11 28],[22.66666667 28.33333333] ; [17.33333333 21.66666667],0
n3,1,0.007109,7.245133,[29  7] ; [21 20],[23.37662338 12.62337662] ; [26.62337662 14.37662338],0
n2,1,0.008205,6.988267,[28  9] ; [19 22],[22.29487179 14.70512821] ; [24.70512821 16.29487179],0
v1,1,0.011305,6.41681,[53 83] ; [20 68],[44.32142857 91.67857143] ; [28.67857143 59.32142857],0
r4,1,0.012398,6.253078,[103  35] ; [53 37],[94.42105263 43.57894737] ; [61.57894737 28.42105263],0
p3,1,0.014645,5.95866,[52 85] ; [20 69],[43.6460177 93.3539823] ; [28.3539823 60.6460177],0
a7,1,0.022612,5.198051,[95 42] ; [49 41],[86.90748899 50.09251101] ; [57.09251101 32.90748899],0
d4,1,0.02381,5.108418,[106  32] ; [56 33],[98.4845815 39.5154185] ; [63.5154185 25.4845815],0
d3,1,0.027862,4.83657,[88 48] ; [45 45],[80.03539823 55.96460177] ; [52.96460177 37.03539823],0
n4,1,0.032687,4.562085,[93 45] ; [48 42],[85.34210526 52.65789474] ; [55.65789474 34.34210526],0
s7,1,0.040103,4.213513,[ 31 102] ; [10 73],[ 25.24537037 107.75462963] ; [15.75462963 67.24537037],0
n1,1,0.053564,3.726224,[17 19] ; [11 31],[12.92307692 23.07692308] ; [15.07692308 26.92307692],0
s2,1,0.056981,3.623142,[ 27 111] ; [ 9 80],[ 21.88546256 116.11453744] ; [14.11453744 74.88546256],0
a5,1,0.064894,3.407662,[89 49] ; [47 43],[82.31578947 55.68421053] ; [53.68421053 36.31578947],0
v2,1,0.076258,3.142903,[50 83] ; [23 65],[43.9321267 89.0678733] ; [29.0678733 58.9321267],0
a1,1,0.088581,2.89998,[  3 135] ; [ 6 84],[  5.44736842 132.55263158] ; [ 3.55263158 86.44736842],0
s8,1,0.093449,2.813937,[ 19 119] ; [ 6 84],[ 15.13157895 122.86842105] ; [ 9.86842105 80.13157895],0
s5,1,0.165819,1.920343,[ 17 118] ; [ 6 82],[ 13.92376682 121.07623318] ; [ 9.07623318 78.92376682],0
p5,1,0.16745,1.905622,[  6 131] ; [ 1 88],[  4.24336283 132.75663717] ; [ 2.75663717 86.24336283],0
s1,1,0.168359,1.897497,[  4 134] ; [ 6 83],[  6.07929515 131.92070485] ; [ 3.92070485 85.07929515],0
p7,1,0.172611,1.860119,[68 67] ; [37 53],[63. 72.] ; [42. 48.],0
r1,1,0.230594,1.437191,[87 51] ; [49 40],[82.6784141 55.3215859] ; [53.3215859 35.6784141],0
d2,1,0.247743,1.335986,[51 86] ; [40 49],[55.16371681 81.83628319] ; [35.83628319 53.16371681],0
u2,1,0.281375,1.160435,[26 25] ; [15 23],[23.49438202 27.50561798] ; [17.50561798 20.49438202],0
d1,1,0.291358,1.113334,[65 73] ; [36 54],[61.13157895 76.86842105] ; [39.86842105 50.13157895],0
s4,1,0.349641,0.874759,[ 16 122] ; [ 7 83],[ 13.92105263 124.07894737] ; [ 9.07894737 80.92105263],0
a3,1,0.444251,0.585278,[87 51] ; [51 37],[84.26548673 53.73451327] ; [53.73451327 34.26548673],0
b4,1,0.523709,0.406582,[78 60] ; [47 43],[75.65789474 62.34210526] ; [49.34210526 40.65789474],0
a6,1,0.528777,0.396741,[90 48] ; [55 35],[87.76315789 50.23684211] ; [57.23684211 32.76315789],0
p6,1,0.564147,0.332574,[ 31 105] ; [17 70],[ 29.2735426 106.7264574] ; [18.7264574 68.2735426],0
s3,1,0.701968,0.146433,[ 37 100] ; [22 67],[ 35.76548673 101.23451327] ; [23.23451327 65.76548673],0
b2,1,0.708737,0.139542,[26 43] ; [20 38],[24.99212598 44.00787402] ; [21.00787402 36.99212598],0
b3,1,0.708737,0.139542,[26 43] ; [20 38],[24.99212598 44.00787402] ; [21.00787402 36.99212598],0
a4,1,0.719398,0.12907,[51 87] ; [35 54],[52.28193833 85.71806167] ; [33.71806167 55.28193833],0
u1,1,0.739202,0.110829,[ 12 126] ; [ 9 81],[ 12.71052632 125.28947368] ; [ 8.28947368 81.71052632],0
p1,1,0.782285,0.076365,[  9 129] ; [ 5 84],[  8.51101322 129.48898678] ; [ 5.48898678 83.51101322],0
b5,1,0.805469,0.060651,[82 56] ; [52 38],[81.10526316 56.89473684] ; [52.89473684 37.10526316],0
b1,1,0.885731,0.020652,[60 78] ; [40 50],[60.52631579 77.47368421] ; [39.47368421 50.52631579],0
a8,1,0.894606,0.017551,[ 13 116] ; [ 8 76],[ 12.71830986 116.28169014] ; [ 8.28169014 75.71830986],0
a2,1,0.9448,0.004794,[ 21 117] ; [14 76],[ 21.18421053 116.81578947] ; [13.81578947 76.18421053],0
