Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,92.158212,[ 51 215] ; [218 165],[110.25269646 155.74730354] ; [158.74730354 224.25269646],1
v1,1,0.0,50.809447,[104 163] ; [261 128],[148.55945122 118.44054878] ; [216.44054878 172.55945122],1
p10,1,0.003644,8.452995,[209  62] ; [335  55],[223.03177005  47.96822995] ; [320.96822995  69.03177005],0
a5,1,0.0043,8.152467,[195  77] ; [322  75],[210.20029895  61.79970105] ; [306.79970105  90.20029895],0
a3,1,0.008528,6.919146,[190  81] ; [313  83],[204.36731634  66.63268366] ; [298.63268366  97.36731634],0
p3,1,0.011368,6.406899,[123 149] ; [218 177],[139.05847076 132.94152924] ; [201.94152924 193.05847076],0
d5,1,0.015958,5.807517,[230  42] ; [360  37],[239.88041854  32.11958146] ; [350.11958146  46.88041854],0
p7,1,0.018947,5.506359,[161 106] ; [265 118],[174.98769231  92.01230769] ; [251.01230769 131.98769231],0
s7,1,0.021017,5.325423,[116 143] ; [205 174],[130.31191223 128.68808777] ; [190.68808777 188.31191223],0
p9,1,0.023924,5.10013,[221  48] ; [343  45],[230.92237443  38.07762557] ; [333.07762557  54.92237443],0
s8,1,0.030013,4.708562,[112 159] ; [196 197],[125.70481928 145.29518072] ; [182.29518072 210.70481928],0
d1,1,0.031161,4.644052,[179  93] ; [292 105],[191.49775785  80.50224215] ; [279.50224215 117.49775785],0
r1,1,0.040422,4.200089,[226  45] ; [352  44],[234.83958021  36.16041979] ; [343.16041979  52.83958021],0
u1,1,0.043393,4.080018,[ 48 224] ; [ 96 301],[ 58.5470852 213.4529148] ; [ 85.4529148 311.5470852],0
b1,1,0.055459,3.668235,[113 159] ; [136 261],[101.23766816 170.76233184] ; [147.76233184 249.23766816],0
d2,1,0.09129,2.851483,[136 135] ; [225 171],[146.67316342 124.32683658] ; [214.32683658 181.67316342],0
p12,1,0.095064,2.786457,[ 17 253] ; [ 39 352],[ 22.87443268 247.12556732] ; [ 33.12556732 357.87443268],0
p4,1,0.101051,2.688884,[157 113] ; [252 139],[167.06505295 102.93494705] ; [241.93494705 149.06505295],0
