Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.001102,10.648229,[ 6 29] ; [31 30],[13.48958333 21.51041667] ; [23.51041667 37.48958333],0
p6,1,0.006008,7.547801,[ 9 25] ; [34 27],[15.38947368 18.61052632] ; [27.61052632 33.38947368],0
p7,1,0.011178,6.436734,[20 15] ; [48 11],[25.31914894  9.68085106] ; [42.68085106 16.31914894],0
a5,1,0.012557,6.230456,[15 20] ; [42 19],[20.78125 14.21875] ; [36.21875 24.78125],0
r2,1,0.016982,5.698241,[26  8] ; [57  4],[29.70526316  4.29473684] ; [53.29473684  7.70526316],0
u3,1,0.019504,5.455756,[ 5 16] ; [15 11],[ 8.93617021 12.06382979] ; [11.06382979 14.93617021],0
r1,1,0.020558,5.3639,[19 16] ; [47 14],[24.0625 10.9375] ; [41.9375 19.0625],0
v3,1,0.031005,4.652689,[ 9 25] ; [30 31],[13.95789474 20.04210526] ; [25.04210526 35.95789474],0
p4,1,0.037823,4.312954,[17 18] ; [42 18],[21.73684211 13.26315789] ; [37.26315789 22.73684211],0
b5,1,0.049396,3.86185,[17 18] ; [42 19],[21.51041667 13.48958333] ; [37.48958333 23.51041667],0
a3,1,0.084566,2.974896,[14 21] ; [35 25],[18.05263158 16.94736842] ; [30.94736842 29.05263158],0
a6,1,0.126149,2.339265,[18 17] ; [41 20],[21.51041667 13.48958333] ; [37.48958333 23.51041667],0
n2,1,0.145729,2.116402,[4 3] ; [8 1],[5.25 1.75] ; [6.75 2.25],0
s2,1,0.158373,1.989694,[14 21] ; [33 27],[17.31578947 17.68421053] ; [29.68421053 30.31578947],0
s7,1,0.165809,1.920432,[15 20] ; [34 25],[18.24468085 16.75531915] ; [30.75531915 28.24468085],0
v2,1,0.166105,1.917748,[13 19] ; [34 27],[16.17204301 15.82795699] ; [30.82795699 30.17204301],0
r4,1,0.185421,1.75363,[26  9] ; [52  9],[28.4375  6.5625] ; [49.5625 11.4375],0
s8,1,0.190747,1.711836,[18 17] ; [23 38],[14.94791667 20.05208333] ; [26.05208333 34.94791667],0
a4,1,0.20919,1.577022,[ 4 31] ; [13 47],[ 6.26315789 28.73684211] ; [10.73684211 49.26315789],0
s5,1,0.226475,1.462867,[ 8 26] ; [21 38],[10.60215054 23.39784946] ; [18.39784946 40.60215054],0
d4,1,0.253638,1.303153,[13 22] ; [30 31],[15.67708333 19.32291667] ; [27.32291667 33.67708333],0
p12,1,0.255346,1.293813,[ 3 32] ; [10 49],[ 4.84042553 30.15957447] ; [ 8.15957447 50.84042553],0
p5,1,0.296881,1.08815,[ 4 31] ; [12 49],[ 5.83333333 29.16666667] ; [10.16666667 50.83333333],0
d2,1,0.307939,1.039495,[ 6 29] ; [16 45],[ 8.02083333 26.97916667] ; [13.97916667 47.02083333],0
v1,1,0.345738,0.889037,[14 21] ; [30 30],[16.21052632 18.78947368] ; [27.78947368 32.21052632],0
n4,1,0.347615,0.882143,[26  9] ; [39 21],[23.94736842 11.05263158] ; [41.05263158 18.94736842],0
v4,1,0.380951,0.767632,[30  4] ; [57  4],[31.13684211  2.86315789] ; [55.86315789  5.13684211],0
s3,1,0.437336,0.603261,[21 13] ; [31 27],[19.2173913 14.7826087] ; [32.7826087 25.2173913],0
b2,1,0.453842,0.561039,[ 8 16] ; [13 17],[ 9.33333333 14.66666667] ; [11.66666667 18.33333333],0
