Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,148.188873,[ 18 135] ; [146  41],[73.8 79.2] ; [90.2 96.8],1
s6,1,0.0,49.763163,[64 90] ; [146  39],[95.39823009 58.60176991] ; [114.60176991  70.39823009],1
s7,1,0.0,38.421393,[ 41 106] ; [111  67],[68.75076923 78.24923077] ; [83.24923077 94.75076923],1
s8,1,2e-06,22.412717,[ 38 116] ; [93 94],[59.16129032 94.83870968] ; [ 71.83870968 115.16129032],1
p10,1,0.0008,11.242192,[95 57] ; [147  39],[108.82840237  43.17159763] ; [133.17159763  52.82840237],1
p7,1,0.002466,9.165477,[ 49 104] ; [88 94],[62.57014925 90.42985075] ; [ 74.42985075 107.57014925],0
r2,1,0.003817,8.368664,[132  20] ; [175   8],[139.29552239  12.70447761] ; [167.70447761  15.29552239],0
r4,1,0.004783,7.959851,[116  38] ; [163  24],[126.  28.] ; [153.  34.],0
s5,1,0.005585,7.679552,[ 29 121] ; [ 58 118],[ 40.03067485 109.96932515] ; [ 46.96932515 129.03067485],0
p9,1,0.008013,7.030588,[103  48] ; [151  36],[113.47337278  37.52662722] ; [140.52662722  46.47337278],0
r1,1,0.008245,6.979472,[105  49] ; [150  36],[115.5  38.5] ; [139.5  46.5],0
p11,1,0.013302,6.128533,[98 56] ; [142  45],[108.38709677  45.61290323] ; [131.61290323  55.38709677],0
v4,1,0.01362,6.086774,[128  26] ; [170  15],[135.37463127  18.62536873] ; [162.62536873  22.37463127],0
r3,1,0.01472,5.949682,[130  22] ; [174  12],[136.71005917  15.28994083] ; [167.28994083  18.71005917],0
s4,1,0.018855,5.514883,[ 13 139] ; [ 32 153],[ 20.29673591 131.70326409] ; [ 24.70326409 160.29673591],0
n2,1,0.020387,5.378449,[28 20] ; [37  9],[33.19148936 14.80851064] ; [31.80851064 14.19148936],0
s1,1,0.027484,4.860174,[  3 150] ; [ 13 170],[  7.28571429 145.71428571] ; [  8.71428571 174.28571429],0
b2,1,0.031063,4.649478,[49 50] ; [44 81],[41.10267857 57.89732143] ; [51.89732143 73.10267857],0
b3,1,0.031063,4.649478,[49 50] ; [44 81],[41.10267857 57.89732143] ; [51.89732143 73.10267857],0
u3,1,0.0336,4.514939,[19 28] ; [31 19],[24.22680412 22.77319588] ; [25.77319588 24.22680412],0
p2,1,0.037457,4.329494,[98 54] ; [140  47],[106.71386431  45.28613569] ; [131.28613569  55.71386431],0
a1,1,0.04093,4.178922,[ 14 140] ; [  7 180],[  9.48387097 144.51612903] ; [ 11.51612903 175.48387097],0
d3,1,0.083877,2.988136,[93 61] ; [129  57],[100.55294118  53.44705882] ; [121.44705882  64.55294118],0
u2,1,0.103369,2.652773,[20 25] ; [30 19],[23.93617021 21.06382979] ; [26.06382979 22.93617021],0
b5,1,0.117088,2.455845,[92 62] ; [127  60],[98.90322581 55.09677419] ; [120.09677419  66.90322581],0
p6,1,0.143966,2.135044,[ 32 120] ; [ 52 134],[ 37.77514793 114.22485207] ; [ 46.22485207 139.77514793],0
n5,1,0.196012,1.671842,[119  34] ; [155  31],[123.66371681  29.33628319] ; [150.33628319  35.66371681],0
d1,1,0.196509,1.668132,[79 75] ; [109  78],[84.90322581 69.09677419] ; [103.09677419  83.90322581],0
p3,1,0.198243,1.655271,[ 51 102] ; [ 75 112],[56.7 96.3] ; [ 69.3 117.7],0
n1,1,0.216445,1.527784,[18 29] ; [23 22],[20.94565217 26.05434783] ; [20.05434783 24.94565217],0
n3,1,0.241274,1.373134,[31 15] ; [36 10],[33.5 12.5] ; [33.5 12.5],0
