Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,86.769051,[58 74] ; [366  69],[98.70899471 33.29100529] ; [325.29100529 109.70899471],1
p9,1,0.0,56.900782,[71 59] ; [374  63],[102.02821869  27.97178131] ; [342.97178131  94.02821869],1
r3,1,0.0,38.722801,[109  25] ; [425  14],[124.87958115   9.12041885] ; [409.12041885  29.87958115],1
p2,1,0.0,33.730251,[83 51] ; [370  65],[106.68189807  27.31810193] ; [346.31810193  88.68189807],1
r4,1,0.0,28.280776,[104  31] ; [409  30],[120.6533101  14.3466899] ; [392.3466899  46.6533101],1
n6,1,2e-06,22.39589,[88 47] ; [367  70],[107.38636364  27.61363636] ; [347.61363636  89.38636364],1
v4,1,1e-05,19.500943,[117  17] ; [425  13],[126.97202797   7.02797203] ; [415.02797203  22.97202797],1
n4,1,1.3e-05,19.055967,[81 54] ; [345  93],[100.36649215  34.63350785] ; [325.63350785 112.36649215],1
p4,1,0.000112,14.920689,[51 83] ; [249 187],[70.52631579 63.47368421] ; [229.47368421 206.52631579],1
s1,1,0.000143,14.467996,[ 11 123] ; [  7 426],[  4.25396825 129.74603175] ; [ 13.74603175 419.25396825],1
p7,1,0.000371,12.673408,[59 74] ; [264 163],[76.7125 56.2875] ; [246.2875 180.7125],1
p8,1,0.000714,11.451963,[45 88] ; [218 213],[62.01950355 70.98049645] ; [200.98049645 230.01950355],1
a8,1,0.002085,9.473035,[  5 119] ; [ 57 343],[ 14.67175573 109.32824427] ; [ 47.32824427 352.67175573],0
s8,1,0.002087,9.47149,[ 32 103] ; [167 271],[46.88481675 88.11518325] ; [152.11518325 285.88481675],0
b1,1,0.003337,8.613224,[65 70] ; [150 289],[50.56620209 84.43379791] ; [164.43379791 274.56620209],0
p3,1,0.004671,8.002453,[44 90] ; [204 233],[58.19964974 75.80035026] ; [189.80035026 247.19964974],0
v2,1,0.005339,7.760911,[54 75] ; [233 184],[67.80769231 61.19230769] ; [219.19230769 197.80769231],0
n5,1,0.006476,7.412917,[84 50] ; [326 110],[96.38596491 37.61403509] ; [313.61403509 122.38596491],0
v1,1,0.006686,7.355479,[52 82] ; [221 202],[65.67684022 68.32315978] ; [207.32315978 215.67684022],0
d4,1,0.01733,5.662623,[94 39] ; [353  86],[103.93531469  29.06468531] ; [343.06468531  95.93531469],0
p12,1,0.017556,5.639903,[  1 134] ; [ 24 409],[  5.94190141 129.05809859] ; [ 19.05809859 413.94190141],0
a6,1,0.026927,4.895501,[83 51] ; [316 123],[93.30890052 40.69109948] ; [305.69109948 133.30890052],0
a5,1,0.031071,4.649056,[82 53] ; [310 129],[92.19512195 42.80487805] ; [299.80487805 139.19512195],0
a1,1,0.032237,4.585848,[ 10 125] ; [ 14 425],[  5.6445993 129.3554007] ; [ 18.3554007 420.6445993],0
u2,1,0.043856,4.062083,[21 28] ; [81 55],[27.01621622 21.98378378] ; [74.98378378 61.01621622],0
r1,1,0.055803,3.657932,[98 36] ; [354  84],[105.88811189  28.11188811] ; [346.11188811  91.88811189],0
p6,1,0.076255,3.142976,[ 31 102] ; [135 296],[39.14539007 93.85460993] ; [126.85460993 304.14539007],0
d3,1,0.079672,3.07158,[80 52] ; [302 137],[88.30823117 43.69176883] ; [293.69176883 145.30823117],0
d5,1,0.085112,2.964476,[97 36] ; [351  88],[104.16783217  28.83216783] ; [343.83216783  95.16783217],0
d1,1,0.107678,2.587979,[65 70] ; [246 193],[73.1445993 61.8554007] ; [237.8554007 201.1445993],0
s7,1,0.111336,2.535154,[42 84] ; [174 248],[49.66423358 76.33576642] ; [166.33576642 255.66423358],0
