Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,1.4e-05,18.807191,[162 318] ; [54 40],[180.6271777 299.3728223] ; [35.3728223 58.6271777],1
s6,1,2.7e-05,17.598302,[330 157] ; [87 11],[347.14358974 139.85641026] ; [69.85641026 28.14358974],1
s2,1,0.000629,11.688806,[249 240] ; [69 30],[264.45918367 224.54081633] ; [53.54081633 45.45918367],1
s3,1,0.000904,11.014878,[272 213] ; [74 26],[286.85470085 198.14529915] ; [59.14529915 40.85470085],1
b3,1,0.002185,9.38714,[126 175] ; [11 44],[115.83426966 185.16573034] ; [21.16573034 33.83426966],0
b2,1,0.002185,9.38714,[126 175] ; [11 44],[115.83426966 185.16573034] ; [21.16573034 33.83426966],0
a8,1,0.006521,7.400404,[ 71 374] ; [ 5 90],[ 62.62962963 382.37037037] ; [13.37037037 81.62962963],0
p6,1,0.014008,6.037094,[177 309] ; [50 51],[187.94207836 298.05792164] ; [39.05792164 61.94207836],0
v3,1,0.01801,5.595222,[216 257] ; [32 66],[205.43607706 267.56392294] ; [42.56392294 55.43607706],0
v2,1,0.018834,5.516826,[302 168] ; [50 47],[291.78130511 178.21869489] ; [60.21869489 36.78130511],0
n4,1,0.022594,5.199433,[405  88] ; [73 28],[396.72390572  96.27609428] ; [81.27609428 19.72390572],0
n5,1,0.037054,4.347927,[394  95] ; [72 29],[386.22711864 102.77288136] ; [79.77288136 21.22711864],0
p2,1,0.057937,3.595487,[432  58] ; [82 19],[426.15905245  63.84094755] ; [87.84094755 13.15905245],0
a7,1,0.095343,2.781767,[375 117] ; [69 32],[368.3777403 123.6222597] ; [75.6222597 25.3777403],0
d3,1,0.106084,2.611604,[351 141] ; [80 21],[357.59190556 134.40809444] ; [73.40809444 27.59190556],0
v1,1,0.121112,2.402885,[284 194] ; [51 49],[277.04152249 200.95847751] ; [57.95847751 42.04152249],0
s7,1,0.146263,2.110797,[250 220] ; [60 38],[256.51408451 213.48591549] ; [53.48591549 44.51408451],0
p11,1,0.148672,2.085822,[419  74] ; [80 21],[414.15319865  78.84680135] ; [84.84680135 16.15319865],0
u2,1,0.222943,1.485324,[79 45] ; [11 11],[76.43835616 47.56164384] ; [13.56164384  8.43835616],0
n1,1,0.243151,1.362234,[36 58] ; [ 4 13],[33.87387387 60.12612613] ; [ 6.12612613 10.87387387],0
p4,1,0.274891,1.192177,[311 178] ; [70 31],[315.7779661 173.2220339] ; [65.2220339 35.7779661],0
u1,1,0.327972,0.956888,[ 96 397] ; [24 77],[ 99.5959596 393.4040404] ; [20.4040404 80.5959596],0
d4,1,0.32994,0.949132,[422  69] ; [83 18],[418.84290541  72.15709459] ; [86.15709459 14.84290541],0
p9,1,0.363296,0.826467,[461  31] ; [97  4],[462.96121417  29.03878583] ; [95.03878583  5.96121417],0
r3,1,0.401023,0.705256,[473  18] ; [98  2],[474.38409475  16.61590525] ; [96.61590525  3.38409475],0
n3,1,0.421567,0.645944,[68 25] ; [14  3],[69.32727273 23.67272727] ; [12.67272727  4.32727273],0
s8,1,0.422259,0.64402,[240 249] ; [54 47],[243.67118644 245.32881356] ; [50.32881356 50.67118644],0
n6,1,0.425262,0.635729,[426  63] ; [90 10],[428.39388795  60.60611205] ; [87.60611205 12.39388795],0
r2,1,0.434624,0.610434,[470  17] ; [99  2],[471.26360544  15.73639456] ; [97.73639456  3.26360544],0
r4,1,0.448115,0.575415,[470  23] ; [98  3],[471.42087542  21.57912458] ; [96.57912458  4.42087542],0
a3,1,0.460935,0.543622,[367 124] ; [79 22],[369.90878378 121.09121622] ; [76.09121622 24.90878378],0
p7,1,0.467293,0.528369,[330 148] ; [72 27],[333.02599653 144.97400347] ; [68.97400347 30.02599653],0
d5,1,0.469373,0.523452,[413  78] ; [82 19],[410.54898649  80.45101351] ; [84.45101351 16.54898649],0
u4,1,0.48073,0.497208,[ 10 483] ; [  1 100],[  9.12962963 483.87037037] ; [ 1.87037037 99.12962963],0
b1,1,0.487005,0.483137,[184 309] ; [34 67],[180.93265993 312.06734007] ; [37.06734007 63.93265993],0
a1,1,0.496244,0.46296,[ 22 471] ; [ 3 98],[ 20.74915825 472.25084175] ; [ 4.25084175 96.74915825],0
d1,1,0.535765,0.383445,[311 182] ; [67 34],[313.72727273 179.27272727] ; [64.27272727 36.72727273],0
a6,1,0.659795,0.193772,[351 140] ; [70 31],[349.17398649 141.82601351] ; [71.82601351 29.17398649],0
u3,1,0.6792,0.171028,[79 45] ; [13  9],[78.1369863 45.8630137] ; [13.8630137  8.1369863],0
p12,1,0.697442,0.151147,[ 50 441] ; [ 9 92],[ 48.93412162 442.06587838] ; [10.06587838 90.93412162],0
