Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.002596,9.07139,[11 16] ; [19  4],[16.2 10.8] ; [13.8  9.2],0
u2,1,0.80725,0.059524,[ 3 11] ; [1 5],[ 2.8 11.2] ; [1.2 4.8],0
p8,1,0.8152,0.054627,[ 4 22] ; [ 3 20],[ 3.71428571 22.28571429] ; [ 3.28571429 19.71428571],0
n3,1,0.827435,0.047521,[5 6] ; [6 6],[5.26086957 5.73913043] ; [5.73913043 6.26086957],0
p1,1,0.857225,0.032367,[ 4 23] ; [ 3 20],[ 3.78 23.22] ; [ 3.22 19.78],0
d3,1,0.868533,0.027398,[10 17] ; [ 8 15],[ 9.72 17.28] ; [ 8.28 14.72],0
u3,1,0.891305,0.018674,[ 2 12] ; [1 5],[ 2.1 11.9] ; [0.9 5.1],0
p6,1,0.898137,0.016388,[ 2 24] ; [ 2 21],[ 2.12244898 23.87755102] ; [ 1.87755102 21.12244898],0
n5,1,0.907778,0.013419,[16 11] ; [14  9],[16.2 10.8] ; [13.8  9.2],0
p2,1,0.950627,0.003834,[ 8 19] ; [ 7 16],[ 8.1 18.9] ; [ 6.9 16.1],0
n2,1,0.972671,0.001174,[5 6] ; [6 7],[5.04166667 5.95833333] ; [5.95833333 7.04166667],0
s3,1,0.990208,0.000151,[ 9 17] ; [ 8 15],[ 9.02040816 16.97959184] ; [ 7.97959184 15.02040816],0
