Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.001875,9.667834,[1 5] ; [19  4],[4.13793103 1.86206897] ; [15.86206897  7.13793103],0
n6,1,0.004701,7.991037,[1 5] ; [18  5],[3.93103448 2.06896552] ; [15.06896552  7.93103448],0
p9,1,0.006265,7.472426,[2 4] ; [20  3],[4.55172414 1.44827586] ; [17.44827586  5.55172414],0
p10,1,0.062548,3.468497,[2 4] ; [17  6],[3.93103448 2.06896552] ; [15.06896552  7.93103448],0
d5,1,0.096451,2.763269,[3 3] ; [19  4],[4.55172414 1.44827586] ; [17.44827586  5.55172414],0
n4,1,0.103332,2.653345,[2 4] ; [16  7],[3.72413793 2.27586207] ; [14.27586207  8.72413793],0
a5,1,0.103332,2.653345,[2 4] ; [16  7],[3.72413793 2.27586207] ; [14.27586207  8.72413793],0
p2,1,0.119088,2.429275,[4 2] ; [21  2],[5.17241379 0.82758621] ; [19.82758621  3.17241379],0
a4,1,0.119355,2.425759,[1 5] ; [12 11],[2.68965517 3.31034483] ; [10.31034483 12.68965517],0
b4,1,0.119355,2.425759,[1 5] ; [12 11],[2.68965517 3.31034483] ; [10.31034483 12.68965517],0
a7,1,0.119355,2.425759,[5 1] ; [11 12],[3.31034483 2.68965517] ; [12.68965517 10.31034483],0
v2,1,0.142781,2.147727,[2 4] ; [14  7],[3.55555556 2.44444444] ; [12.44444444  8.55555556],0
s8,1,0.143606,2.138889,[1 5] ; [11 11],[2.57142857 3.42857143] ; [ 9.42857143 12.57142857],0
u3,1,0.157299,2.0,[2 2] ; [1 7],[1. 3.] ; [2. 6.],0
a3,1,0.15789,1.994317,[2 4] ; [15  8],[3.51724138 2.48275862] ; [13.48275862  9.51724138],0
p11,1,0.167792,1.902562,[3 3] ; [18  5],[4.34482759 1.65517241] ; [16.65517241  6.34482759],0
s4,1,0.189927,1.718182,[3 3] ; [ 5 17],[1.71428571 4.28571429] ; [ 6.28571429 15.71428571],0
d4,1,0.228052,1.452972,[5 1] ; [13 10],[3.72413793 2.27586207] ; [14.27586207  8.72413793],0
s3,1,0.410214,0.678179,[4 2] ; [10 11],[3.11111111 2.88888889] ; [10.88888889 10.11111111],0
s6,1,0.410214,0.678179,[2 4] ; [11 10],[2.88888889 3.11111111] ; [10.11111111 10.88888889],0
r3,1,0.430412,0.621711,[5 1] ; [14  7],[4.22222222 1.77777778] ; [14.77777778  6.22222222],0
v3,1,0.466479,0.530303,[1 5] ; [ 7 15],[1.71428571 4.28571429] ; [ 6.28571429 15.71428571],0
b5,1,0.501594,0.451561,[5 1] ; [16  7],[4.34482759 1.65517241] ; [16.65517241  6.34482759],0
n1,1,0.505985,0.442361,[1 3] ; [4 5],[1.53846154 2.46153846] ; [3.46153846 5.53846154],0
p8,1,0.524967,0.404125,[4 2] ; [12 11],[3.31034483 2.68965517] ; [12.68965517 10.31034483],0
v4,1,0.638729,0.220408,[4 2] ; [16  5],[4.44444444 1.55555556] ; [15.55555556  5.44444444],0
d2,1,0.653188,0.201904,[2 4] ; [10 13],[2.48275862 3.51724138] ; [ 9.51724138 13.48275862],0
d1,1,0.653188,0.201904,[2 4] ; [10 13],[2.48275862 3.51724138] ; [ 9.51724138 13.48275862],0
s2,1,0.675422,0.175325,[4 2] ; [12  9],[3.55555556 2.44444444] ; [12.44444444  8.55555556],0
v1,1,0.675422,0.175325,[2 4] ; [ 9 12],[2.44444444 3.55555556] ; [ 8.55555556 12.44444444],0
r1,1,0.770831,0.084848,[2 4] ; [ 6 16],[1.71428571 4.28571429] ; [ 6.28571429 15.71428571],0
p3,1,0.774826,0.081835,[3 3] ; [13 10],[3.31034483 2.68965517] ; [12.68965517 10.31034483],0
p7,1,0.775732,0.081159,[4 1] ; [17  6],[3.75 1.25] ; [17.25  5.75],0
a2,1,0.78473,0.074617,[1 5] ; [ 5 18],[1.24137931 4.75862069] ; [ 4.75862069 18.24137931],0
a6,1,0.794381,0.067926,[4 2] ; [14  9],[3.72413793 2.27586207] ; [14.27586207  8.72413793],0
r2,1,0.82176,0.050752,[4 2] ; [15  6],[4.22222222 1.77777778] ; [14.77777778  6.22222222],0
n3,1,0.852876,0.034392,[2 2] ; [5 4],[2.15384615 1.84615385] ; [4.84615385 4.15384615],0
s7,1,0.896743,0.016842,[3 2] ; [12  7],[3.125 1.875] ; [11.875  7.125],0
n2,1,0.912637,0.012037,[3 1] ; [7 2],[3.07692308 0.92307692] ; [6.92307692 2.07692308],0
b1,1,0.946969,0.004424,[4 2] ; [15  8],[3.93103448 2.06896552] ; [15.06896552  7.93103448],0
s5,1,0.958873,0.002659,[1 4] ; [ 4 15],[1.04166667 3.95833333] ; [ 3.95833333 15.04166667],0
u2,1,1.0,0.0,[3 1] ; [6 2],[3. 1.] ; [6. 2.],0
d3,1,1.0,0.0,[3 3] ; [11 11],[3. 3.] ; [11. 11.],0
