Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000587,11.817495,[3 3] ; [ 2 41],[0.6122449 5.3877551] ; [ 4.3877551 38.6122449],1
v3,1,0.005588,7.678684,[4 2] ; [ 7 36],[1.34693878 4.65306122] ; [ 9.65306122 33.34693878],0
r4,1,0.01033,6.577135,[4 2] ; [ 8 35],[1.46938776 4.53061224] ; [10.53061224 32.46938776],0
n4,1,0.027454,4.862016,[2 4] ; [33 10],[4.28571429 1.71428571] ; [30.71428571 12.28571429],0
p4,1,0.032672,4.562888,[3 3] ; [ 6 37],[1.10204082 4.89795918] ; [ 7.89795918 35.10204082],0
p9,1,0.047321,3.933953,[4 1] ; [14 27],[1.95652174 3.04347826] ; [16.04347826 24.95652174],0
p2,1,0.057883,3.597017,[4 2] ; [12 31],[1.95918367 4.04081633] ; [14.04081633 28.95918367],0
a7,1,0.072345,3.228999,[5 1] ; [19 24],[2.93877551 3.06122449] ; [21.06122449 21.93877551],0
v2,1,0.087076,2.927623,[4 2] ; [13 29],[2.125 3.875] ; [14.875 27.125],0
s3,1,0.087233,2.924715,[3 2] ; [10 32],[1.38297872 3.61702128] ; [11.61702128 30.38297872],0
p12,1,0.096287,2.765999,[1 5] ; [ 1 42],[0.24489796 5.75510204] ; [ 1.75510204 41.24489796],0
n5,1,0.104481,2.63577,[2 4] ; [29 14],[3.79591837 2.20408163] ; [27.20408163 15.79591837],0
v1,1,0.13057,2.285714,[3 3] ; [ 9 33],[1.5 4.5] ; [10.5 31.5],0
r3,1,0.152823,2.04384,[5 1] ; [22 20],[3.375 2.625] ; [23.625 18.375],0
s6,1,0.164529,1.932096,[3 3] ; [10 33],[1.59183673 4.40816327] ; [11.40816327 31.59183673],0
p11,1,0.169048,1.891366,[4 2] ; [16 27],[2.44897959 3.55102041] ; [17.55102041 25.44897959],0
r1,1,0.169048,1.891366,[4 2] ; [16 27],[2.44897959 3.55102041] ; [17.55102041 25.44897959],0
b5,1,0.235429,1.407759,[1 5] ; [18 25],[2.32653061 3.67346939] ; [16.67346939 26.32653061],0
u2,1,0.24122,1.373452,[1 1] ; [ 3 16],[0.38095238 1.61904762] ; [ 3.61904762 15.38095238],0
a6,1,0.252461,1.309634,[4 2] ; [18 25],[2.69387755 3.30612245] ; [19.30612245 23.69387755],0
p6,1,0.259796,1.269841,[1 5] ; [ 2 40],[0.375 5.625] ; [ 2.625 39.375],0
d3,1,0.301309,1.068393,[4 2] ; [19 24],[2.81632653 3.18367347] ; [20.18367347 22.81632653],0
b4,1,0.32203,0.980684,[5 1] ; [27 16],[3.91836735 2.08163265] ; [28.08163265 14.91836735],0
d4,1,0.372719,0.794581,[5 1] ; [28 15],[4.04081633 1.95918367] ; [28.95918367 14.04081633],0
s1,1,0.416753,0.659453,[1 5] ; [ 3 40],[0.48979592 5.51020408] ; [ 3.51020408 39.48979592],0
d2,1,0.444613,0.584348,[2 4] ; [21 21],[2.875 3.125] ; [20.125 21.875],0
a8,1,0.458598,0.549313,[1 4] ; [ 4 39],[0.52083333 4.47916667] ; [ 4.47916667 38.52083333],0
d1,1,0.61481,0.25323,[2 4] ; [19 24],[2.57142857 3.42857143] ; [18.42857143 24.57142857],0
r2,1,0.624803,0.239175,[4 2] ; [23 18],[3.44680851 2.55319149] ; [23.55319149 17.44680851],0
a3,1,0.658036,0.195918,[4 2] ; [24 18],[3.5 2.5] ; [24.5 17.5],0
p10,1,0.681606,0.168323,[2 3] ; [13 29],[1.59574468 3.40425532] ; [13.40425532 28.59574468],0
a2,1,0.724303,0.124407,[1 5] ; [ 5 38],[0.73469388 5.26530612] ; [ 5.26530612 37.73469388],0
b3,1,0.750709,0.100936,[1 2] ; [12 16],[1.25806452 1.74193548] ; [11.74193548 16.25806452],0
b2,1,0.750709,0.100936,[1 2] ; [12 16],[1.25806452 1.74193548] ; [11.74193548 16.25806452],0
d5,1,0.85363,0.034036,[4 2] ; [27 16],[3.79591837 2.20408163] ; [27.20408163 15.79591837],0
p3,1,0.85879,0.031654,[1 5] ; [ 6 37],[0.85714286 5.14285714] ; [ 6.14285714 36.85714286],0
a4,1,0.909183,0.013012,[2 4] ; [15 27],[2.125 3.875] ; [14.875 27.125],0
n6,1,0.913041,0.011925,[3 3] ; [20 22],[2.875 3.125] ; [20.125 21.875],0
a5,1,0.957434,0.002849,[3 3] ; [22 21],[3.06122449 2.93877551] ; [21.93877551 21.06122449],0
s2,1,0.961336,0.00235,[1 4] ; [ 9 34],[1.04166667 3.95833333] ; [ 8.95833333 34.04166667],0
p1,1,0.980802,0.000579,[1 5] ; [ 7 36],[0.97959184 5.02040816] ; [ 7.02040816 35.97959184],0
