Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,29.877289,[17 64] ; [106  79],[37.45488722 43.54511278] ; [85.54511278 99.45488722],1
a3,1,0.0,25.55689,[34 46] ; [139  47],[52.03007519 27.96992481] ; [120.96992481  65.03007519],1
n4,1,1.5e-05,18.728643,[44 37] ; [149  37],[58.5505618 22.4494382] ; [134.4494382  51.5505618],1
a4,1,1.8e-05,18.347988,[19 61] ; [97 89],[34.88721805 45.11278195] ; [ 81.11278195 104.88721805],1
d1,1,0.000124,14.737303,[29 52] ; [114  72],[43.38202247 37.61797753] ; [99.61797753 86.38202247],1
d5,1,0.000338,12.849378,[49 32] ; [151  35],[60.6741573 20.3258427] ; [139.3258427  46.6741573],1
d4,1,0.001062,10.716198,[54 27] ; [157  29],[64.01123596 16.98876404] ; [146.98876404  39.01123596],0
v2,1,0.001775,9.768635,[26 49] ; [100  78],[37.35177866 37.64822134] ; [88.64822134 89.35177866],0
r1,1,0.001934,9.610748,[47 34] ; [142  43],[57.55263158 23.44736842] ; [131.44736842  53.55263158],0
u1,1,0.003158,8.714087,[ 4 77] ; [ 35 151],[11.83146067 69.16853933] ; [ 27.16853933 158.83146067],0
s7,1,0.003159,8.713385,[21 58] ; [83 97],[31.72200772 47.27799228] ; [ 72.27799228 107.72200772],0
n5,1,0.006671,7.359382,[49 32] ; [142  43],[58.16165414 22.83834586] ; [132.83834586  52.16165414],0
r2,1,0.006986,7.276579,[70 11] ; [177   8],[75.21428571  5.78571429] ; [171.78571429  13.21428571],0
p11,1,0.010208,6.598209,[53 28] ; [149  37],[61.28089888 19.71910112] ; [140.71910112  45.28089888],0
a6,1,0.010886,6.483761,[44 37] ; [131  55],[53.08988764 27.91011236] ; [121.91011236  64.08988764],0
s2,1,0.022952,5.172111,[30 50] ; [97 87],[38.48484848 41.51515152] ; [88.51515152 95.48484848],0
r4,1,0.028685,4.786422,[63 18] ; [164  22],[68.86516854 12.13483146] ; [158.13483146  27.86516854],0
s6,1,0.035559,4.418107,[43 38] ; [122  61],[50.625 30.375] ; [114.375  68.625],0
n6,1,0.036683,4.365049,[60 21] ; [157  28],[66.07894737 14.92105263] ; [150.92105263  34.07894737],0
p10,1,0.069558,3.29341,[64 17] ; [163  23],[68.86516854 12.13483146] ; [158.13483146  27.86516854],0
p4,1,0.081425,3.036228,[29 52] ; [88 98],[35.49438202 45.50561798] ; [ 81.50561798 104.49438202],0
p3,1,0.090191,2.870968,[21 60] ; [ 68 118],[27. 54.] ; [ 62. 124.],0
v4,1,0.093819,2.807602,[72  9] ; [176  10],[75.23595506  5.76404494] ; [172.76404494  13.23595506],0
a7,1,0.118193,2.441106,[52 29] ; [137  49],[57.33707865 23.66292135] ; [131.66292135  54.33707865],0
s8,1,0.133762,2.248292,[25 56] ; [ 75 110],[30.45112782 50.54887218] ; [ 69.54887218 115.45112782],0
