Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2e-06,22.587368,[44  6] ; [24 31],[32.38095238 17.61904762] ; [35.61904762 19.38095238],1
v1,1,0.00105,10.737614,[38 12] ; [24 30],[29.80769231 20.19230769] ; [32.19230769 21.80769231],0
b5,1,0.004571,8.041678,[38 12] ; [27 28],[30.95238095 19.04761905] ; [34.04761905 20.95238095],0
b1,1,0.008976,6.827692,[13 37] ; [28 27],[19.52380952 30.47619048] ; [21.47619048 33.52380952],0
s2,1,0.012282,6.269628,[19 31] ; [ 9 46],[13.33333333 36.66666667] ; [14.66666667 40.33333333],0
s5,1,0.020865,5.338024,[22 26] ; [13 41],[16.47058824 31.52941176] ; [18.52941176 35.47058824],0
s4,1,0.021352,5.297853,[10 39] ; [ 3 52],[ 6.125 42.875] ; [ 6.875 48.125],0
p9,1,0.024662,5.047458,[47  2] ; [45 10],[43.34615385  5.65384615] ; [48.65384615  6.34615385],0
p1,1,0.036714,4.363636,[ 6 44] ; [ 1 54],[ 3.33333333 46.66666667] ; [ 3.66666667 51.33333333],0
p8,1,0.041682,4.148066,[31 17] ; [24 30],[25.88235294 22.11764706] ; [29.11764706 24.88235294],0
s7,1,0.043341,4.08207,[34 14] ; [26 25],[29.09090909 18.90909091] ; [30.90909091 20.09090909],0
p3,1,0.053402,3.731309,[33 17] ; [26 29],[28.0952381 21.9047619] ; [30.9047619 24.0952381],0
p7,1,0.054908,3.68489,[38 11] ; [33 22],[33.45192308 15.54807692] ; [37.54807692 17.45192308],0
n2,1,0.067362,3.346168,[3 6] ; [12  5],[5.19230769 3.80769231] ; [9.80769231 7.19230769],0
r2,1,0.070785,3.264712,[47  2] ; [47  8],[44.28846154  4.71153846] ; [49.71153846  5.28846154],0
n5,1,0.074749,3.175527,[41  9] ; [36 18],[37.01923077 12.98076923] ; [39.98076923 14.01923077],0
n4,1,0.079516,3.074759,[44  6] ; [41 14],[40.47619048  9.52380952] ; [44.52380952 10.47619048],0
s6,1,0.088109,2.908597,[37 13] ; [32 23],[32.85714286 17.14285714] ; [36.14285714 18.85714286],0
v2,1,0.115966,2.470972,[34 16] ; [28 25],[30.09708738 19.90291262] ; [31.90291262 21.09708738],0
n6,1,0.15445,2.027739,[45  5] ; [44 11],[42.38095238  7.61904762] ; [46.61904762  8.38095238],0
a8,1,0.157304,1.999951,[ 5 39] ; [11 38],[ 7.56989247 36.43010753] ; [ 8.43010753 40.56989247],0
b4,1,0.158129,1.992032,[34 16] ; [30 25],[30.47619048 19.52380952] ; [33.52380952 21.47619048],0
a1,1,0.205119,1.605545,[ 1 49] ; [ 4 51],[ 2.38095238 47.61904762] ; [ 2.61904762 52.38095238],0
v4,1,0.205119,1.605545,[49  1] ; [51  4],[47.61904762  2.38095238] ; [52.38095238  2.61904762],0
d2,1,0.222841,1.485982,[25 25] ; [34 21],[28.0952381 21.9047619] ; [30.9047619 24.0952381],0
a3,1,0.23867,1.38843,[34 16] ; [43 12],[36.66666667 13.33333333] ; [40.33333333 14.66666667],0
p10,1,0.247706,1.336196,[44  5] ; [45 10],[41.93269231  7.06730769] ; [47.06730769  7.93269231],0
d4,1,0.298665,1.080144,[43  7] ; [43 12],[40.95238095  9.04761905] ; [45.04761905  9.95238095],0
p12,1,0.308802,1.035791,[ 2 47] ; [ 5 50],[ 3.29807692 45.70192308] ; [ 3.70192308 51.29807692],0
u1,1,0.336427,0.924,[14 36] ; [11 44],[11.9047619 38.0952381] ; [13.0952381 41.9047619],0
b2,1,0.357856,0.845403,[18 16] ; [16 22],[16.05555556 17.94444444] ; [17.94444444 20.05555556],0
b3,1,0.357856,0.845403,[18 16] ; [16 22],[16.05555556 17.94444444] ; [17.94444444 20.05555556],0
r4,1,0.369484,0.805398,[47  3] ; [49  6],[45.71428571  4.28571429] ; [50.28571429  4.71428571],0
d5,1,0.415224,0.663793,[43  7] ; [44 11],[41.42857143  8.57142857] ; [45.57142857  9.42857143],0
a6,1,0.417414,0.657584,[27 23] ; [34 21],[29.04761905 20.95238095] ; [31.95238095 23.04761905],0
p5,1,0.443421,0.587413,[ 8 42] ; [ 6 49],[ 6.66666667 43.33333333] ; [ 7.33333333 47.66666667],0
a5,1,0.448289,0.574973,[42  8] ; [43 12],[40.47619048  9.52380952] ; [44.52380952 10.47619048],0
p2,1,0.478463,0.502365,[41  9] ; [42 13],[39.52380952 10.47619048] ; [43.47619048 11.52380952],0
n1,1,0.49205,0.472041,[2 7] ; [ 6 11],[2.76923077 6.23076923] ; [ 5.23076923 11.76923077],0
a2,1,0.506198,0.441919,[10 40] ; [14 41],[11.42857143 38.57142857] ; [12.57142857 42.42857143],0
d1,1,0.557483,0.34408,[31 19] ; [31 24],[29.52380952 20.47619048] ; [32.47619048 22.52380952],0
n3,1,0.609834,0.260417,[6 3] ; [9 7],[5.4 3.6] ; [9.6 6.4],0
v3,1,0.692005,0.156923,[24 26] ; [27 25],[25. 25.] ; [26. 26.],0
a4,1,0.751453,0.100314,[23 27] ; [27 28],[23.80952381 26.19047619] ; [26.19047619 28.80952381],0
d3,1,0.800103,0.064117,[33 17] ; [35 20],[32.38095238 17.61904762] ; [35.61904762 19.38095238],0
u3,1,0.819872,0.051852,[10  6] ; [8 4],[10.28571429  5.71428571] ; [7.71428571 4.28571429],0
r1,1,0.835912,0.042901,[42  8] ; [47  8],[42.38095238  7.61904762] ; [46.61904762  8.38095238],0
a7,1,0.919493,0.010216,[35 15] ; [38 17],[34.76190476 15.23809524] ; [38.23809524 16.76190476],0
p11,1,0.965149,0.001909,[38 12] ; [42 13],[38.0952381 11.9047619] ; [41.9047619 13.0952381],0
u2,1,1.0,0.0,[12  4] ; [9 3],[12.  4.] ; [9. 3.],0
