Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,279.983541,[288  30] ; [ 69 222],[186.4137931 131.5862069] ; [170.5862069 120.4137931],1
s7,1,0.0,124.408767,[229  80] ; [ 78 200],[161.60647359 147.39352641] ; [145.39352641 132.60647359],1
s6,1,0.0,115.499939,[282  35] ; [140 147],[221.48013245  95.51986755] ; [200.51986755  86.48013245],1
s8,1,0.0,83.254132,[205 114] ; [ 80 212],[148.79705401 170.20294599] ; [136.20294599 155.79705401],1
s5,1,0.0,54.013004,[154 154] ; [ 61 228],[110.92127303 197.07872697] ; [104.07872697 184.92127303],1
s4,1,1.5e-05,18.77327,[ 68 246] ; [ 26 266],[ 48.70627063 265.29372937] ; [ 45.29372937 246.70627063],1
d1,1,0.000135,14.570348,[223  97] ; [161 133],[200.13029316 119.86970684] ; [183.86970684 110.13029316],1
n5,1,0.0002,13.831304,[262  55] ; [204  88],[242.56486043  74.43513957] ; [223.43513957  68.56486043],1
p12,1,0.000351,12.777904,[ 39 281] ; [ 12 277],[ 26.79802956 293.20197044] ; [ 24.20197044 264.79802956],1
p6,1,0.000504,12.100033,[147 170] ; [ 94 195],[126.06765677 190.93234323] ; [114.93234323 174.06765677],1
d2,1,0.000515,12.059535,[182 137] ; [126 167],[160.54248366 158.45751634] ; [147.45751634 145.54248366],1
d4,1,0.00139,10.219152,[286  33] ; [235  57],[272.01145663  46.98854337] ; [248.98854337  43.01145663],0
a2,1,0.002386,9.225737,[101 219] ; [ 61 233],[ 84.42996743 235.57003257] ; [ 77.57003257 216.42996743],0
u1,1,0.003136,8.726665,[ 81 239] ; [ 46 248],[ 66.18892508 253.81107492] ; [ 60.81107492 233.18892508],0
p4,1,0.003816,8.369144,[224  95] ; [173 120],[206.93300654 112.06699346] ; [190.06699346 102.93300654],0
n6,1,0.003889,8.334717,[282  33] ; [239  55],[269.48275862  45.51724138] ; [251.51724138  42.48275862],0
u4,1,0.00561,7.671361,[ 11 309] ; [  1 293],[  6.25407166 313.74592834] ; [  5.74592834 288.25407166],0
r2,1,0.005728,7.633839,[314   4] ; [276  15],[308.07881773   9.92118227] ; [281.92118227   9.07881773],0
a3,1,0.005916,7.575831,[253  66] ; [204  89],[238.20751634  80.79248366] ; [218.79248366  74.20751634],0
p10,1,0.006036,7.539459,[282  36] ; [234  56],[269.88157895  48.11842105] ; [246.11842105  43.88157895],0
v4,1,0.016024,5.800281,[315   4] ; [278  13],[310.10983607   8.89016393] ; [282.89016393   8.10983607],0
v3,1,0.018343,5.563112,[140 168] ; [102 182],[125.90540541 182.09459459] ; [116.09459459 167.90540541],0
a4,1,0.019022,5.499525,[164 156] ; [122 170],[149.54248366 170.45751634] ; [136.45751634 155.54248366],0
n4,1,0.024836,5.035292,[266  53] ; [223  70],[254.8872549  64.1127451] ; [234.1127451  58.8872549],0
p9,1,0.026429,4.927737,[284  31] ; [244  46],[274.90909091  40.09090909] ; [253.09090909  36.90909091],0
r4,1,0.033863,4.501592,[313   7] ; [278  16],[308.01302932  11.98697068] ; [282.98697068  11.01302932],0
p3,1,0.036523,4.372537,[181 138] ; [142 152],[168.08646003 150.91353997] ; [154.91353997 139.08646003],0
s1,1,0.041696,4.147491,[ 13 303] ; [  4 286],[  8.86468647 307.13531353] ; [  8.13531353 281.86468647],0
d5,1,0.060377,3.527008,[277  42] ; [239  55],[268.52202284  50.47797716] ; [247.47797716  46.52202284],0
u3,1,0.084562,2.974959,[45 20] ; [50 40],[39.83870968 25.16129032] ; [55.16129032 34.83870968],0
a1,1,0.08776,2.914991,[ 16 304] ; [  7 287],[ 11.98697068 308.01302932] ; [ 11.01302932 282.98697068],0
r3,1,0.092792,2.825263,[312   5] ; [282  11],[308.6852459   8.3147541] ; [285.3147541   7.6852459],0
b3,1,0.099911,2.70696,[ 82 111] ; [ 59 114],[ 74.35245902 118.64754098] ; [ 66.64754098 106.35245902],0
b2,1,0.099911,2.70696,[ 82 111] ; [ 59 114],[ 74.35245902 118.64754098] ; [ 66.64754098 106.35245902],0
a6,1,0.136024,2.222374,[218 101] ; [217  77],[226.37030995  92.62969005] ; [208.62969005  85.37030995],0
p5,1,0.144952,2.124585,[ 45 274] ; [ 30 263],[ 39.09313725 279.90686275] ; [ 35.90686275 257.09313725],0
a8,1,0.14643,2.109048,[ 50 241] ; [ 33 226],[ 43.91454545 247.08545455] ; [ 39.08545455 219.91454545],0
n1,1,0.170225,1.880963,[23 33] ; [18 44],[19.45762712 36.54237288] ; [21.54237288 40.45762712],0
p7,1,0.18252,1.776988,[227  83] ; [198  92],[219.58333333  90.41666667] ; [205.41666667  84.58333333],0
b1,1,0.194607,1.682388,[125 195] ; [100 194],[117.26384365 202.73615635] ; [107.73615635 186.26384365],0
d3,1,0.238536,1.389223,[242  78] ; [210  84],[235.57003257  84.42996743] ; [216.42996743  77.57003257],0
p11,1,0.23901,1.386426,[256  64] ; [246  48],[261.6286645  58.3713355] ; [240.3713355  53.6286645],0
a7,1,0.28547,1.140863,[247  72] ; [216  77],[241.33496732  77.66503268] ; [221.66503268  71.33496732],0
p1,1,0.35327,0.861676,[ 33 285] ; [ 24 269],[ 29.66612111 288.33387889] ; [ 27.33387889 265.66612111],0
n2,1,0.364584,0.822041,[43 13] ; [43 19],[40.81355932 15.18644068] ; [45.18644068 16.81355932],0
u2,1,0.422304,0.643895,[39 25] ; [49 41],[36.57142857 27.42857143] ; [51.42857143 38.57142857],0
a5,1,0.450409,0.569623,[253  67] ; [225  69],[249.12052117  70.87947883] ; [228.87947883  65.12052117],0
b5,1,0.486645,0.483936,[186 134] ; [179 115],[190.22801303 129.77198697] ; [174.77198697 119.22801303],0
v2,1,0.574435,0.315318,[186 120] ; [165 117],[182.66326531 123.33673469] ; [168.33673469 113.66326531],0
n3,1,0.582667,0.301943,[43 14] ; [44 18],[41.67226891 15.32773109] ; [45.32773109 16.67226891],0
p8,1,0.642251,0.215811,[191 126] ; [167 119],[188.20232172 128.79767828] ; [169.79767828 116.20232172],0
b4,1,0.724999,0.123753,[186 134] ; [175 119],[188.14332248 131.85667752] ; [172.85667752 121.14332248],0
v1,1,0.834274,0.043774,[179 131] ; [165 125],[177.73333333 132.26666667] ; [166.26666667 123.73333333],0
