Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,7.3e-05,15.735095,[21 16] ; [22 80],[11.44604317 25.55395683] ; [31.55395683 70.44604317],1
v3,1,0.001865,9.67823,[22 14] ; [33 71],[14.14285714 21.85714286] ; [40.85714286 63.14285714],0
b3,1,0.00557,7.684257,[20 12] ; [21 43],[13.66666667 18.33333333] ; [27.33333333 36.66666667],0
b2,1,0.00557,7.684257,[20 12] ; [21 43],[13.66666667 18.33333333] ; [27.33333333 36.66666667],0
s2,1,0.007656,7.112112,[13 24] ; [16 92],[ 7.4 29.6] ; [21.6 86.4],0
a3,1,0.01135,6.409616,[33  6] ; [67 40],[26.71232877 12.28767123] ; [73.28767123 33.71232877],0
s3,1,0.020906,5.334643,[16 21] ; [25 82],[10.53472222 26.46527778] ; [30.46527778 76.53472222],0
v1,1,0.044145,4.050989,[27 12] ; [53 52],[21.66666667 17.33333333] ; [58.33333333 46.66666667],0
s5,1,0.051466,3.793039,[ 9 28] ; [12 95],[ 5.39583333 31.60416667] ; [15.60416667 91.39583333],0
p12,1,0.060135,3.533654,[ 4 35] ; [  3 105],[ 1.85714286 37.14285714] ; [  5.14285714 102.85714286],0
v2,1,0.063745,3.437177,[26 12] ; [53 51],[21.14084507 16.85915493] ; [57.85915493 46.14084507],0
d1,1,0.073245,3.208769,[26 13] ; [54 54],[21.2244898 17.7755102] ; [58.7755102 49.2244898],0
d2,1,0.073669,3.199308,[22 17] ; [43 65],[17.24489796 21.75510204] ; [47.75510204 60.24489796],0
p9,1,0.093484,2.813333,[34  4] ; [83 25],[30.45205479  7.54794521] ; [86.54794521 21.45205479],0
n5,1,0.106253,2.609089,[32  7] ; [74 34],[28.12244898 10.87755102] ; [77.87755102 30.12244898],0
a5,1,0.106253,2.609089,[32  7] ; [74 34],[28.12244898 10.87755102] ; [77.87755102 30.12244898],0
p8,1,0.118166,2.441463,[28 11] ; [61 45],[23.93793103 15.06206897] ; [65.06206897 40.93793103],0
n6,1,0.149885,2.073418,[35  4] ; [85 22],[32.05479452  6.94520548] ; [87.94520548 19.05479452],0
p3,1,0.154134,2.03085,[28 11] ; [63 44],[24.30821918 14.69178082] ; [66.69178082 40.30821918],0
b1,1,0.191988,1.702293,[13 26] ; [49 59],[16.44897959 22.55102041] ; [45.55102041 62.44897959],0
p7,1,0.19371,1.689174,[31  8] ; [74 34],[27.85714286 11.14285714] ; [77.14285714 30.85714286],0
a2,1,0.203709,1.615584,[11 28] ; [20 88],[ 8.2244898 30.7755102] ; [22.7755102 85.2244898],0
p1,1,0.22181,1.492622,[ 2 37] ; [13 95],[ 3.97959184 35.02040816] ; [11.02040816 96.97959184],0
n4,1,0.22539,1.469722,[32  7] ; [78 30],[29.18367347  9.81632653] ; [80.81632653 27.18367347],0
p6,1,0.242072,1.368484,[18 21] ; [38 69],[14.95890411 24.04109589] ; [41.04109589 65.95890411],0
a1,1,0.281059,1.16196,[ 2 37] ; [  2 106],[ 1.06122449 37.93877551] ; [  2.93877551 105.06122449],0
d5,1,0.314838,1.010271,[28 11] ; [86 22],[30.24489796  8.75510204] ; [83.75510204 24.24489796],0
r1,1,0.320665,0.986231,[31  8] ; [77 31],[28.65306122 10.34693878] ; [79.34693878 28.65306122],0
r4,1,0.352752,0.863532,[34  5] ; [87 21],[32.10204082  6.89795918] ; [88.89795918 19.10204082],0
p5,1,0.366508,0.815471,[ 5 32] ; [ 9 98],[ 3.59722222 33.40277778] ; [10.40277778 96.59722222],0
r2,1,0.472077,0.51711,[35  3] ; [94 13],[33.80689655  4.19310345] ; [95.19310345 11.80689655],0
a7,1,0.484251,0.489275,[27 12] ; [81 27],[28.65306122 10.34693878] ; [79.34693878 28.65306122],0
d4,1,0.500433,0.454018,[31  8] ; [80 28],[29.44897959  9.55102041] ; [81.55102041 26.44897959],0
b4,1,0.505413,0.443553,[23 16] ; [57 51],[21.2244898 17.7755102] ; [58.7755102 49.2244898],0
n2,1,0.535724,0.383523,[5 1] ; [17  7],[4.4 1.6] ; [17.6  6.4],0
r3,1,0.545467,0.365501,[36  3] ; [96 12],[35.02040816  3.97959184] ; [96.97959184 11.02040816],0
a4,1,0.570563,0.321741,[16 23] ; [50 58],[17.51020408 21.48979592] ; [48.48979592 59.51020408],0
p11,1,0.570917,0.321151,[34  5] ; [90 18],[32.89795918  6.10204082] ; [91.10204082 16.89795918],0
u1,1,0.593247,0.285301,[ 6 33] ; [13 95],[ 5.04081633 33.95918367] ; [13.95918367 94.04081633],0
a8,1,0.677977,0.172412,[ 4 29] ; [ 9 85],[ 3.37795276 29.62204724] ; [ 9.62204724 84.37795276],0
p10,1,0.705965,0.142341,[31  7] ; [85 23],[30.19178082  7.80821918] ; [85.80821918 22.19178082],0
v4,1,0.762535,0.091297,[37  2] ; [101   7],[36.6122449  2.3877551] ; [101.3877551   6.6122449],0
s4,1,0.796863,0.06626,[ 3 36] ; [  7 101],[ 2.65306122 36.34693878] ; [  7.34693878 100.65306122],0
a6,1,0.850857,0.035353,[27 12] ; [73 35],[26.53061224 12.46938776] ; [73.46938776 34.53061224],0
n3,1,0.852765,0.034444,[5 1] ; [20  5],[4.83870968 1.16129032] ; [20.16129032  4.83870968],0
s1,1,0.875077,0.024716,[ 2 36] ; [  5 103],[ 1.82191781 36.17808219] ; [  5.17808219 102.82191781],0
u2,1,0.908987,0.013068,[3 3] ; [19 21],[2.86956522 3.13043478] ; [19.13043478 20.86956522],0
p2,1,0.913114,0.011905,[34  5] ; [94 13],[34.19178082  4.80821918] ; [93.80821918 13.19178082],0
b5,1,0.914108,0.011633,[22 17] ; [62 46],[22.28571429 16.71428571] ; [61.71428571 46.28571429],0
d3,1,0.916679,0.010945,[26 13] ; [71 37],[25.73469388 13.26530612] ; [71.26530612 36.73469388],0
u3,1,0.955491,0.003115,[3 3] ; [21 20],[3.06382979 2.93617021] ; [20.93617021 20.06382979],0
n1,1,1.0,0.0,[2 3] ; [10 15],[2. 3.] ; [10. 15.],0
