Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,46.037895,[132  15] ; [1 9],[124.52866242  22.47133758] ; [8.47133758 1.52866242],1
v4,1,0.0,26.934932,[139   7] ; [5 5],[134.76923077  11.23076923] ; [9.23076923 0.76923077],1
r1,1,1.4e-05,18.882817,[118  29] ; [2 8],[112.3566879  34.6433121] ; [7.6433121 2.3566879],1
b5,1,0.012257,6.273323,[101  46] ; [3 7],[97.37579618 49.62420382] ; [6.62420382 3.37579618],0
s1,1,0.01431,5.999543,[  5 141] ; [2 8],[  6.55128205 139.44871795] ; [0.44871795 9.55128205],0
p9,1,0.042817,4.102597,[120  25] ; [5 4],[117.69480519  27.30519481] ; [7.30519481 1.69480519],0
s3,1,0.071808,3.241193,[76 67] ; [2 7],[73.38157895 69.61842105] ; [4.61842105 4.38157895],0
n4,1,0.086095,2.94592,[110  37] ; [5 5],[107.67515924  39.32484076] ; [7.32484076 2.67515924],0
n2,1,0.09459,2.794472,[30  7] ; [3 3],[28.39534884  8.60465116] ; [4.60465116 1.39534884],0
b1,1,0.096921,2.755495,[50 97] ; [6 4],[52.43312102 94.56687898] ; [3.56687898 6.43312102],0
p3,1,0.110296,2.549971,[55 92] ; [1 8],[52.76923077 94.23076923] ; [3.23076923 5.76923077],0
a3,1,0.113814,2.500454,[96 50] ; [9 1],[98.26923077 47.73076923] ; [6.73076923 3.26923077],0
r3,1,0.120418,2.411874,[136  11] ; [7 2],[134.75  12.25] ; [8.25 0.75],0
n6,1,0.148149,2.091209,[113  34] ; [5 4],[111.19230769  35.80769231] ; [6.80769231 2.19230769],0
p8,1,0.186029,1.74879,[ 43 103] ; [1 9],[ 41.17948718 104.82051282] ; [2.82051282 7.17948718],0
b4,1,0.200797,1.636565,[89 58] ; [4 6],[87.07643312 59.92356688] ; [5.92356688 4.07643312],0
a1,1,0.204643,1.608927,[  4 143] ; [1 9],[  4.68152866 142.31847134] ; [0.31847134 9.68152866],0
s2,1,0.231918,1.42906,[77 66] ; [3 6],[75.26315789 67.73684211] ; [4.73684211 4.26315789],0
a4,1,0.25371,1.302759,[71 75] ; [3 7],[69.25641026 76.74358974] ; [4.74358974 5.25641026],0
s6,1,0.268808,1.222821,[96 47] ; [5 5],[94.39869281 48.60130719] ; [6.60130719 3.39869281],0
s8,1,0.272306,1.205093,[54 91] ; [2 8],[52.38709677 92.61290323] ; [3.61290323 6.38709677],0
p10,1,0.293924,1.10156,[105  41] ; [5 4],[103.61290323  42.38709677] ; [6.38709677 2.61290323],0
p2,1,0.301575,1.067219,[110  37] ; [6 4],[108.61146497  38.38853503] ; [7.38853503 2.61146497],0
n3,1,0.325659,0.966083,[26 11] ; [3 3],[24.95348837 12.04651163] ; [4.04651163 1.95348837],0
v3,1,0.415653,0.662574,[60 79] ; [3 7],[58.77181208 80.22818792] ; [4.22818792 5.77181208],0
v2,1,0.531704,0.391134,[84 56] ; [7 3],[84.93333333 55.06666667] ; [6.06666667 3.93333333],0
d5,1,0.54508,0.366206,[115  32] ; [7 3],[114.22929936  32.77070064] ; [7.77070064 2.22929936],0
s5,1,0.555691,0.34722,[39 97] ; [2 8],[38.19178082 97.80821918] ; [2.80821918 7.19178082],0
n5,1,0.59994,0.275087,[100  47] ; [6 4],[99.24840764 47.75159236] ; [6.75159236 3.24840764],0
p4,1,0.640471,0.218127,[70 77] ; [4 6],[69.2866242 77.7133758] ; [4.7133758 5.2866242],0
a6,1,0.66619,0.186091,[98 49] ; [6 4],[97.37579618 49.62420382] ; [6.62420382 3.37579618],0
d1,1,0.700735,0.147709,[79 68] ; [6 4],[79.58598726 67.41401274] ; [5.41401274 4.58598726],0
d3,1,0.762377,0.091422,[96 51] ; [7 3],[96.43949045 50.56050955] ; [6.56050955 3.43949045],0
a5,1,0.772529,0.08356,[109  38] ; [7 3],[108.61146497  38.38853503] ; [7.38853503 2.61146497],0
s7,1,0.78296,0.07588,[59 80] ; [3 5],[58.62585034 80.37414966] ; [3.37414966 4.62585034],0
a2,1,0.819822,0.051881,[ 34 113] ; [2 8],[ 33.70700637 113.29299363] ; [2.29299363 7.70700637],0
d2,1,0.833692,0.044087,[68 78] ; [5 5],[68.32051282 77.67948718] ; [4.67948718 5.32051282],0
d4,1,0.857118,0.032416,[114  33] ; [8 2],[114.22929936  32.77070064] ; [7.77070064 2.22929936],0
p5,1,0.912106,0.012184,[ 13 132] ; [1 9],[ 13.09677419 131.90322581] ; [0.90322581 9.09677419],0
a7,1,0.922988,0.009345,[105  42] ; [7 3],[104.86624204  42.13375796] ; [7.13375796 2.86624204],0
p1,1,0.960467,0.002457,[ 14 133] ; [1 9],[ 14.04458599 132.95541401] ; [0.95541401 9.04458599],0
b2,1,0.984102,0.000397,[36 53] ; [2 3],[35.9787234 53.0212766] ; [2.0212766 2.9787234],0
b3,1,0.984102,0.000397,[36 53] ; [2 3],[35.9787234 53.0212766] ; [2.0212766 2.9787234],0
p11,1,0.996374,2.1e-05,[103  44] ; [7 3],[102.99363057  44.00636943] ; [7.00636943 2.99363057],0
