Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,80.785737,[75 36] ; [ 13 110],[41.74358974 69.25641026] ; [46.25641026 76.74358974],1
s6,1,0.0,27.494912,[76 35] ; [42 81],[55.97435897 55.02564103] ; [62.02564103 60.97435897],1
s7,1,0.000746,11.369967,[46 57] ; [28 92],[34.1793722 68.8206278] ; [39.8206278 80.1793722],1
r4,1,0.001349,10.273984,[95 16] ; [84 40],[84.54893617 26.45106383] ; [94.45106383 29.54893617],0
s8,1,0.002963,8.830323,[41 70] ; [24 99],[30.83333333 80.16666667] ; [34.16666667 88.83333333],0
p7,1,0.005751,7.626618,[54 53] ; [40 83],[43.73043478 63.26956522] ; [50.26956522 72.73043478],0
n2,1,0.01013,6.611871,[29  3] ; [30 16],[24.20512821  7.79487179] ; [34.79487179 11.20512821],0
v4,1,0.011147,6.441669,[101   8] ; [100  23],[94.43534483 14.56465517] ; [106.56465517  16.43534483],0
r3,1,0.012353,6.259465,[101   9] ; [98 24],[94.35344828 15.64655172] ; [104.64655172  17.35344828],0
r2,1,0.013276,6.131948,[101   9] ; [99 24],[94.42060086 15.57939914] ; [105.57939914  17.42060086],0
b3,1,0.019644,5.443235,[16 49] ; [31 40],[22.46323529 42.53676471] ; [24.53676471 46.46323529],0
b2,1,0.019644,5.443235,[16 49] ; [31 40],[22.46323529 42.53676471] ; [24.53676471 46.46323529],0
p10,1,0.026596,4.916821,[75 34] ; [66 55],[66.82173913 42.17826087] ; [74.17826087 46.82173913],0
p2,1,0.040189,4.209894,[82 29] ; [76 48],[74.62978723 36.37021277] ; [83.37021277 40.62978723],0
p9,1,0.043789,4.064694,[81 29] ; [74 47],[73.80952381 36.19047619] ; [81.19047619 39.80952381],0
u3,1,0.047683,3.921113,[28 16] ; [24 31],[23.11111111 20.88888889] ; [28.88888889 26.11111111],0
s5,1,0.055443,3.668715,[30 80] ; [20 99],[24.01746725 85.98253275] ; [25.98253275 93.01746725],0
s4,1,0.070603,3.26894,[24 86] ; [ 16 108],[18.8034188 91.1965812] ; [ 21.1965812 102.8034188],0
r1,1,0.094686,2.792846,[77 32] ; [74 49],[70.94396552 38.05603448] ; [80.05603448 42.94396552],0
a1,1,0.099131,2.719476,[  4 107] ; [ 11 113],[  7.08510638 103.91489362] ; [  7.91489362 116.08510638],0
n4,1,0.110896,2.541413,[78 32] ; [75 48],[72.23175966 37.76824034] ; [80.76824034 42.23175966],0
b1,1,0.132021,2.268583,[42 69] ; [59 65],[47.70638298 63.29361702] ; [53.29361702 70.70638298],0
p11,1,0.138542,2.194079,[74 37] ; [71 53],[68.4893617 42.5106383] ; [76.5106383 47.4893617],0
n3,1,0.180488,1.793604,[25  6] ; [30 15],[22.43421053  8.56578947] ; [32.56578947 12.43421053],0
p4,1,0.194724,1.681511,[41 69] ; [36 87],[36.35193133 73.64806867] ; [40.64806867 82.35193133],0
v1,1,0.22763,1.455611,[51 55] ; [49 73],[46.49122807 59.50877193] ; [53.50877193 68.49122807],0
p6,1,0.320956,0.985047,[18 93] ; [26 96],[20.96137339 90.03862661] ; [23.03862661 98.96137339],0
a5,1,0.321727,0.981914,[60 51] ; [59 65],[56.20851064 54.79148936] ; [62.79148936 61.20851064],0
d3,1,0.330988,0.945028,[46 65] ; [43 79],[42.39914163 68.60085837] ; [46.60085837 75.39914163],0
v3,1,0.388422,0.743876,[28 81] ; [37 83],[30.93886463 78.06113537] ; [34.06113537 85.93886463],0
a8,1,0.461812,0.5415,[17 89] ; [ 15 104],[15.07555556 90.92444444] ; [ 16.92444444 102.07555556],0
a7,1,0.484241,0.489296,[66 45] ; [67 55],[63.36051502 47.63948498] ; [69.63948498 52.36051502],0
n6,1,0.50396,0.446588,[81 29] ; [85 37],[78.70689655 31.29310345] ; [87.29310345 34.70689655],0
b5,1,0.533113,0.388455,[68 43] ; [71 53],[65.65531915 45.34468085] ; [73.34468085 50.65531915],0
a3,1,0.54691,0.362883,[66 44] ; [69 54],[63.73390558 46.26609442] ; [71.26609442 51.73390558],0
u1,1,0.574717,0.314854,[  3 108] ; [  5 119],[  3.7787234 107.2212766] ; [  4.2212766 119.7787234],0
a6,1,0.587087,0.294917,[63 48] ; [66 58],[60.93191489 50.06808511] ; [68.06808511 55.93191489],0
d4,1,0.62153,0.243723,[60 51] ; [71 53],[61.87659574 49.12340426] ; [69.12340426 54.87659574],0
n5,1,0.628057,0.234705,[73 36] ; [78 44],[71.25108225 37.74891775] ; [79.74891775 42.25108225],0
p3,1,0.686124,0.163313,[34 77] ; [35 89],[32.59148936 78.40851064] ; [36.40851064 87.59148936],0
p1,1,0.723457,0.125204,[  6 105] ; [  8 115],[  6.64102564 104.35897436] ; [  7.35897436 115.64102564],0
n1,1,0.765866,0.088677,[10 21] ; [16 29],[10.60526316 20.39473684] ; [15.39473684 29.60526316],0
s1,1,0.828219,0.047083,[  6 102] ; [  6 116],[  5.63478261 102.36521739] ; [  6.36521739 115.63478261],0
d2,1,0.838599,0.041488,[21 90] ; [ 22 101],[20.3974359 90.6025641] ; [ 22.6025641 100.3974359],0
p5,1,0.846395,0.037527,[  5 105] ; [  5 119],[  4.7008547 105.2991453] ; [  5.2991453 118.7008547],0
b4,1,0.863867,0.029396,[63 48] ; [69 55],[62.34893617 48.65106383] ; [69.65106383 54.34893617],0
p12,1,0.881764,0.022121,[  3 107] ; [  3 121],[  2.82051282 107.17948718] ; [  3.17948718 120.82051282],0
d5,1,0.940868,0.005502,[61 50] ; [67 56],[60.71794872 50.28205128] ; [67.28205128 55.71794872],0
v2,1,0.944183,0.004902,[42 64] ; [47 73],[41.74336283 64.25663717] ; [47.25663717 72.74336283],0
a4,1,0.950937,0.003786,[28 82] ; [32 92],[28.20512821 81.79487179] ; [31.79487179 92.20512821],0
u2,1,0.958944,0.00265,[20 22] ; [26 28],[20.125 21.875] ; [25.875 28.125],0
a2,1,0.963715,0.00207,[  7 104] ; [  8 116],[  7.08510638 103.91489362] ; [  7.91489362 116.08510638],0
