Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.003813,8.370763,[1 4] ; [166  51],[3.76126126 1.23873874] ; [163.23873874  53.76126126],0
p2,1,0.051816,3.781713,[2 3] ; [167  49],[3.82352941 1.17647059] ; [165.17647059  50.82352941],0
p7,1,0.069915,3.285025,[1 4] ; [126  83],[2.96728972 2.03271028] ; [124.03271028  84.96728972],0
a6,1,0.132935,2.257894,[1 4] ; [117 100],[2.65765766 2.34234234] ; [115.34234234 101.65765766],0
p12,1,0.148941,2.083066,[1 4] ; [ 11 203],[0.2739726 4.7260274] ; [ 11.7260274 202.2739726],0
p4,1,0.18472,1.759234,[1 4] ; [107 107],[2.46575342 2.53424658] ; [105.53424658 108.46575342],0
d1,1,0.200756,1.636866,[3 2] ; [ 71 146],[1.66666667 3.33333333] ; [ 72.33333333 144.66666667],0
s3,1,0.200838,1.636271,[1 3] ; [122  92],[2.25688073 1.74311927] ; [120.74311927  93.25688073],0
n1,1,0.221406,1.495232,[3 1] ; [19 25],[1.83333333 2.16666667] ; [20.16666667 23.83333333],0
s2,1,0.255682,1.29199,[1 4] ; [ 98 117],[2.25 2.75] ; [ 96.75 118.25],0
v1,1,0.257254,1.283474,[1 4] ; [ 96 115],[2.24537037 2.75462963] ; [ 94.75462963 116.24537037],0
u3,1,0.32952,0.950782,[1 2] ; [71 45],[1.81512605 1.18487395] ; [70.18487395 45.81512605],0
d2,1,0.344012,0.895423,[2 3] ; [ 48 169],[1.12612613 3.87387387] ; [ 48.87387387 168.12612613],0
p3,1,0.351108,0.869449,[3 2] ; [ 85 131],[1.99095023 3.00904977] ; [ 86.00904977 129.99095023],0
d3,1,0.386996,0.74836,[2 3] ; [128  88],[2.94117647 2.05882353] ; [127.05882353  88.94117647],0
p1,1,0.387978,0.745269,[1 4] ; [ 19 197],[0.45248869 4.54751131] ; [ 19.54751131 196.45248869],0
v2,1,0.396293,0.719546,[1 3] ; [ 95 110],[1.83732057 2.16267943] ; [ 94.16267943 110.83732057],0
s6,1,0.402357,0.701271,[4 1] ; [130  81],[3.10185185 1.89814815] ; [130.89814815  80.10185185],0
u2,1,0.406313,0.689563,[1 2] ; [66 49],[1.70338983 1.29661017] ; [65.29661017 49.70338983],0
p8,1,0.481846,0.494682,[3 2] ; [ 95 120],[2.22727273 2.77272727] ; [ 95.77272727 119.22727273],0
p6,1,0.509338,0.435427,[1 4] ; [ 72 139],[1.68981481 3.31018519] ; [ 71.31018519 139.68981481],0
p10,1,0.549621,0.357997,[3 2] ; [153  59],[3.59447005 1.40552995] ; [152.40552995  59.59447005],0
a7,1,0.579584,0.306908,[4 1] ; [147  68],[3.43181818 1.56818182] ; [147.56818182  67.43181818],0
s7,1,0.611824,0.257528,[1 3] ; [ 77 129],[1.48571429 2.51428571] ; [ 76.51428571 129.48571429],0
d4,1,0.616431,0.250916,[3 2] ; [152  64],[3.50678733 1.49321267] ; [151.49321267  64.50678733],0
d5,1,0.70294,0.145431,[3 2] ; [147  69],[3.39366516 1.60633484] ; [146.60633484  69.39366516],0
n5,1,0.731595,0.117652,[3 2] ; [144  70],[3.35616438 1.64383562] ; [143.64383562  70.35616438],0
s5,1,0.793862,0.068277,[1 4] ; [ 52 155],[1.25 3.75] ; [ 51.75 155.25],0
s8,1,0.800599,0.063792,[2 3] ; [ 75 142],[1.73423423 3.26576577] ; [ 75.26576577 141.73423423],0
n4,1,0.806558,0.05996,[3 2] ; [141  75],[3.25791855 1.74208145] ; [140.74208145  75.25791855],0
b1,1,0.817721,0.053119,[2 3] ; [ 76 141],[1.75675676 3.24324324] ; [ 76.24324324 140.75675676],0
s4,1,0.874302,0.025026,[1 4] ; [ 37 177],[0.86757991 4.13242009] ; [ 37.13242009 176.86757991],0
a3,1,0.882986,0.021663,[2 2] ; [100 116],[1.85454545 2.14545455] ; [100.14545455 115.85454545],0
b5,1,0.885865,0.020603,[3 2] ; [137  80],[3.15315315 1.84684685] ; [136.84684685  80.15315315],0
p9,1,0.899452,0.015965,[4 1] ; [163  47],[3.88372093 1.11627907] ; [163.11627907  46.88372093],0
n2,1,0.901061,0.015456,[3 1] ; [31 12],[2.89361702 1.10638298] ; [31.10638298 11.89361702],0
n3,1,0.917531,0.010721,[3 1] ; [34 10],[3.08333333 0.91666667] ; [33.91666667 10.08333333],0
n6,1,0.936866,0.006274,[4 1] ; [175  40],[4.06818182 0.93181818] ; [174.93181818  40.06818182],0
