Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.039142,[114  11] ; [26 21],[101.74418605  23.25581395] ; [38.25581395  8.74418605],1
p1,1,0.000345,12.807423,[  5 120] ; [10 37],[ 10.90116279 114.09883721] ; [ 4.09883721 42.90116279],1
r3,1,0.000989,10.848352,[113  12] ; [33 14],[106.10465116  18.89534884] ; [39.89534884  7.10465116],1
s6,1,0.004901,7.915471,[76 46] ; [18 29],[67.85798817 54.14201183] ; [26.14201183 20.85798817],0
u2,1,0.010402,6.564706,[27 18] ; [ 4 13],[22.5 22.5] ; [8.5 8.5],0
v4,1,0.010601,6.531023,[114  11] ; [36 11],[109.01162791  15.98837209] ; [40.98837209  6.01162791],0
s8,1,0.014119,6.023256,[51 72] ; [10 37],[44.13529412 78.86470588] ; [16.86470588 30.13529412],0
s3,1,0.021185,5.311513,[63 59] ; [15 32],[56.30769231 65.69230769] ; [21.69230769 25.30769231],0
d4,1,0.030719,4.668604,[96 27] ; [29 18],[90.44117647 32.55882353] ; [34.55882353 12.44117647],0
s7,1,0.038158,4.297959,[52 65] ; [12 33],[46.22222222 70.77777778] ; [17.77777778 27.22222222],0
v2,1,0.047238,3.93688,[63 57] ; [15 28],[57.42331288 62.57668712] ; [20.57668712 22.42331288],0
n3,1,0.059517,3.550794,[30 13] ; [ 9 11],[26.61904762 16.38095238] ; [12.38095238  7.61904762],0
v1,1,0.064285,3.423224,[54 69] ; [13 33],[48.76331361 74.23668639] ; [18.23668639 27.76331361],0
a1,1,0.078509,3.0955,[  8 117] ; [ 7 40],[ 10.90116279 114.09883721] ; [ 4.09883721 42.90116279],0
u1,1,0.078915,3.087098,[ 21 104] ; [ 3 44],[ 17.44186047 107.55813953] ; [ 6.55813953 40.44186047],0
u3,1,0.085354,2.959882,[30 16] ; [ 7 10],[27.01587302 18.98412698] ; [9.98412698 7.01587302],0
p11,1,0.098617,2.727762,[76 49] ; [22 25],[71.22093023 53.77906977] ; [26.77906977 20.22093023],0
a7,1,0.099708,2.710214,[81 44] ; [24 23],[76.30813953 48.69186047] ; [28.69186047 18.30813953],0
s2,1,0.123025,2.378381,[58 65] ; [16 31],[53.54117647 69.45882353] ; [20.45882353 26.54117647],0
p12,1,0.123283,2.375108,[ 11 113] ; [ 1 46],[  8.70175439 115.29824561] ; [ 3.29824561 43.70175439],0
p10,1,0.123896,2.367366,[75 48] ; [22 24],[70.59763314 52.40236686] ; [26.40236686 19.59763314],0
v3,1,0.145721,2.116486,[46 70] ; [12 32],[42.05 73.95] ; [15.95 28.05],0
n4,1,0.162196,1.953628,[86 39] ; [27 20],[82.12209302 42.87790698] ; [30.87790698 16.12209302],0
p9,1,0.182029,1.780984,[79 45] ; [23 21],[75.28571429 48.71428571] ; [26.71428571 17.28571429],0
a2,1,0.189796,1.719201,[27 98] ; [ 6 41],[ 23.98255814 101.01744186] ; [ 9.01744186 37.98255814],0
a4,1,0.215805,1.532051,[59 65] ; [17 29],[55.43529412 68.56470588] ; [20.56470588 25.43529412],0
b3,1,0.229278,1.445336,[27 52] ; [14 16],[29.71559633 49.28440367] ; [11.28440367 18.71559633],0
b2,1,0.229278,1.445336,[27 52] ; [14 16],[29.71559633 49.28440367] ; [11.28440367 18.71559633],0
a5,1,0.233463,1.419636,[84 41] ; [27 20],[80.66860465 44.33139535] ; [30.33139535 16.66860465],0
n6,1,0.296119,1.091591,[91 33] ; [30 16],[88.25882353 35.74117647] ; [32.74117647 13.25882353],0
s5,1,0.313087,1.017609,[35 81] ; [10 35],[32.42236025 83.57763975] ; [12.57763975 32.42236025],0
n1,1,0.333124,0.936717,[23 23] ; [ 7 12],[21.23076923 24.76923077] ; [ 8.76923077 10.23076923],0
d1,1,0.374371,0.789103,[68 57] ; [22 25],[65.40697674 59.59302326] ; [24.59302326 22.40697674],0
d3,1,0.379438,0.772521,[72 51] ; [24 23],[69.45882353 53.54117647] ; [26.54117647 20.45882353],0
p5,1,0.387716,0.746094,[ 10 112] ; [ 2 44],[  8.71428571 113.28571429] ; [ 3.28571429 42.71428571],0
p6,1,0.446401,0.579774,[25 99] ; [12 35],[26.83040936 97.16959064] ; [10.16959064 36.83040936],0
p8,1,0.470648,0.520454,[28 97] ; [13 34],[29.79651163 95.20348837] ; [11.20348837 35.79651163],0
p4,1,0.519759,0.414371,[40 82] ; [13 34],[38.26035503 83.73964497] ; [14.73964497 32.26035503],0
n2,1,0.547947,0.361008,[34 13] ; [13  7],[32.97014925 14.02985075] ; [14.02985075  5.97014925],0
u4,1,0.550921,0.355669,[  5 120] ; [ 1 46],[  4.36046512 120.63953488] ; [ 1.63953488 45.36046512],0
a6,1,0.674451,0.17644,[75 48] ; [27 20],[73.8 49.2] ; [28.2 18.8],0
p3,1,0.682098,0.167773,[41 83] ; [14 33],[39.88304094 84.11695906] ; [15.11695906 31.88304094],0
d5,1,0.736277,0.113426,[87 36] ; [32 15],[86.1 36.9] ; [32.9 14.1],0
n5,1,0.784134,0.075041,[79 45] ; [31 16],[79.76608187 44.23391813] ; [30.23391813 16.76608187],0
b4,1,0.861451,0.03046,[71 54] ; [26 21],[70.49418605 54.50581395] ; [26.50581395 20.49418605],0
s4,1,0.863843,0.029407,[25 98] ; [ 9 38],[24.6 98.4] ; [ 9.4 37.6],0
b5,1,0.910092,0.012752,[73 52] ; [27 20],[72.6744186 52.3255814] ; [27.3255814 19.6744186],0
s1,1,0.929153,0.007905,[ 11 112] ; [ 4 43],[ 10.85294118 112.14705882] ; [ 4.14705882 42.85294118],0
d2,1,0.935527,0.006544,[61 62] ; [22 23],[60.76785714 62.23214286] ; [22.23214286 22.76785714],0
p7,1,0.94205,0.005284,[39 81] ; [15 32],[38.80239521 81.19760479] ; [15.19760479 31.80239521],0
b1,1,0.963439,0.002101,[59 66] ; [22 25],[58.86627907 66.13372093] ; [22.13372093 24.86627907],0
a3,1,0.988363,0.000213,[79 45] ; [30 17],[79.04093567 44.95906433] ; [29.95906433 17.04093567],0
