Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.008648,6.894093,[ 9 17] ; [9 2],[12.64864865 13.35135135] ; [5.35135135 5.64864865],0
s7,1,0.021288,5.30303,[ 5 20] ; [6 4],[ 7.85714286 17.14285714] ; [3.14285714 6.85714286],0
v2,1,0.033486,4.520742,[ 9 17] ; [8 3],[11.94594595 14.05405405] ; [5.05405405 5.94594595],0
p6,1,0.038198,4.296198,[ 5 20] ; [6 5],[ 7.63888889 17.36111111] ; [3.36111111 7.63888889],0
p3,1,0.062719,3.463997,[ 8 18] ; [7 4],[10.54054054 15.45945946] ; [4.45945946 6.54054054],0
s6,1,0.068139,3.327303,[ 9 16] ; [7 3],[11.42857143 13.57142857] ; [4.57142857 5.42857143],0
n5,1,0.074011,3.191745,[16 10] ; [10  1],[18.27027027  7.72972973] ; [7.72972973 3.27027027],0
s5,1,0.12663,2.333333,[ 4 21] ; [4 6],[ 5.71428571 19.28571429] ; [2.28571429 7.71428571],0
r4,1,0.284984,1.143166,[12 14] ; [3 8],[10.54054054 15.45945946] ; [4.45945946 6.54054054],0
n6,1,0.292584,1.107692,[16 10] ; [8 2],[17.33333333  8.66666667] ; [6.66666667 3.33333333],0
a5,1,0.317497,0.99923,[17  9] ; [9 2],[18.27027027  7.72972973] ; [7.72972973 3.27027027],0
n2,1,0.345779,0.888889,[5 1] ; [1 1],[4.5 1.5] ; [1.5 0.5],0
n1,1,0.345779,0.888889,[5 1] ; [1 1],[4.5 1.5] ; [1.5 0.5],0
a2,1,0.347635,0.882072,[ 2 24] ; [2 9],[ 2.81081081 23.18918919] ; [1.18918919 9.81081081],0
d1,1,0.392416,0.731442,[ 8 18] ; [5 6],[ 9.13513514 16.86486486] ; [3.86486486 7.13513514],0
d3,1,0.49478,0.466115,[11 15] ; [6 5],[11.94594595 14.05405405] ; [5.05405405 5.94594595],0
p4,1,0.49478,0.466115,[11 15] ; [6 5],[11.94594595 14.05405405] ; [5.05405405 5.94594595],0
b5,1,0.49478,0.466115,[15 11] ; [5 6],[14.05405405 11.94594595] ; [5.94594595 5.05405405],0
a4,1,0.51465,0.424601,[10 16] ; [3 8],[ 9.13513514 16.86486486] ; [3.86486486 7.13513514],0
v1,1,0.534355,0.386103,[ 9 17] ; [5 6],[ 9.83783784 16.16216216] ; [4.16216216 6.83783784],0
p12,1,0.539038,0.377326,[ 1 24] ; [ 1 10],[ 1.38888889 23.61111111] ; [ 0.61111111 10.38888889],0
d4,1,0.565801,0.329759,[19  7] ; [7 4],[18.27027027  7.72972973] ; [7.72972973 3.27027027],0
s8,1,0.565801,0.329759,[ 7 19] ; [4 7],[ 7.72972973 18.27027027] ; [3.27027027 7.72972973],0
p5,1,0.608766,0.261976,[ 4 22] ; [ 1 10],[ 3.51351351 22.48648649] ; [1.48648649 9.51351351],0
v3,1,0.628745,0.233766,[ 5 20] ; [3 8],[ 5.55555556 19.44444444] ; [2.44444444 8.55555556],0
a6,1,0.640654,0.217887,[12 14] ; [6 5],[12.64864865 13.35135135] ; [5.35135135 5.64864865],0
a3,1,0.662771,0.190175,[17  9] ; [8 3],[17.56756757  8.43243243] ; [7.43243243 3.56756757],0
b4,1,0.662771,0.190175,[17  9] ; [8 3],[17.56756757  8.43243243] ; [7.43243243 3.56756757],0
p11,1,0.662771,0.190175,[17  9] ; [8 3],[17.56756757  8.43243243] ; [7.43243243 3.56756757],0
r2,1,0.668576,0.183273,[14 11] ; [7 4],[14.58333333 10.41666667] ; [6.41666667 4.58333333],0
b1,1,0.736421,0.113297,[15 11] ; [7 4],[15.45945946 10.54054054] ; [6.54054054 4.45945946],0
r1,1,0.736421,0.113297,[11 15] ; [4 7],[10.54054054 15.45945946] ; [4.45945946 6.54054054],0
p8,1,0.79246,0.069231,[ 9 17] ; [3 7],[ 8.66666667 17.33333333] ; [3.33333333 6.66666667],0
a7,1,0.800391,0.063929,[13 13] ; [6 5],[13.35135135 12.64864865] ; [5.64864865 5.35135135],0
p7,1,0.800391,0.063929,[13 13] ; [5 6],[12.64864865 13.35135135] ; [5.35135135 5.64864865],0
n4,1,0.831573,0.045234,[18  8] ; [8 3],[18.27027027  7.72972973] ; [7.72972973 3.27027027],0
d5,1,0.831573,0.045234,[18  8] ; [8 3],[18.27027027  7.72972973] ; [7.72972973 3.27027027],0
s4,1,0.832899,0.044515,[ 4 22] ; [2 9],[ 4.21621622 21.78378378] ; [1.78378378 9.21621622],0
a8,1,0.85554,0.033144,[ 5 19] ; [2 9],[ 4.8 19.2] ; [2.2 8.8],0
s1,1,0.886721,0.020293,[ 2 24] ; [ 1 10],[ 2.10810811 23.89189189] ; [ 0.89189189 10.10810811],0
u1,1,0.886721,0.020293,[ 2 24] ; [ 1 10],[ 2.10810811 23.89189189] ; [ 0.89189189 10.10810811],0
a1,1,0.886721,0.020293,[ 2 24] ; [ 1 10],[ 2.10810811 23.89189189] ; [ 0.89189189 10.10810811],0
b2,1,0.946434,0.004514,[ 7 11] ; [3 5],[ 6.92307692 11.07692308] ; [3.07692308 4.92307692],0
b3,1,0.946434,0.004514,[ 7 11] ; [3 5],[ 6.92307692 11.07692308] ; [3.07692308 4.92307692],0
d2,1,0.96888,0.001522,[12 14] ; [5 6],[11.94594595 14.05405405] ; [5.05405405 5.94594595],0
u2,1,1.0,0.0,[3 6] ; [1 2],[3. 6.] ; [1. 2.],0
