Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.204396,[ 5 21] ; [54 11],[16.85714286  9.14285714] ; [42.14285714 22.85714286],1
r3,1,1e-06,23.1801,[10 16] ; [57  8],[19.14285714  6.85714286] ; [47.85714286 17.14285714],1
p2,1,0.000157,14.283043,[ 5 21] ; [41 24],[13.14285714 12.85714286] ; [32.85714286 32.14285714],1
r2,1,0.001235,10.43787,[17  8] ; [61  4],[21.66666667  3.33333333] ; [56.33333333  8.66666667],0
p9,1,0.001341,10.285062,[ 7 18] ; [42 22],[13.76404494 11.23595506] ; [35.23595506 28.76404494],0
p10,1,0.001461,10.127194,[ 4 21] ; [34 30],[10.6741573 14.3258427] ; [27.3258427 36.6741573],0
a1,1,0.002336,9.264458,[ 6 20] ; [ 2 63],[ 2.28571429 23.71428571] ; [ 5.71428571 59.28571429],0
u2,1,0.002462,9.168592,[ 2 10] ; [15  6],[6.18181818 5.81818182] ; [10.81818182 10.18181818],0
p11,1,0.002855,8.897778,[ 4 22] ; [32 33],[10.28571429 15.71428571] ; [25.71428571 39.28571429],0
s2,1,0.004133,8.224247,[ 3 23] ; [28 37],[ 8.85714286 17.14285714] ; [22.14285714 42.85714286],0
r1,1,0.005169,7.819351,[11 15] ; [47 17],[16.75555556  9.24444444] ; [41.24444444 22.75555556],0
n3,1,0.008831,6.8566,[4 9] ; [20  7],[7.8 5.2] ; [16.2 10.8],0
s3,1,0.011591,6.372338,[ 5 20] ; [32 33],[10.27777778 14.72222222] ; [26.72222222 38.27777778],0
b5,1,0.028438,4.801308,[ 9 17] ; [39 26],[13.71428571 12.28571429] ; [34.28571429 30.71428571],0
s6,1,0.052877,3.747792,[ 5 21] ; [26 38],[ 8.95555556 17.04444444] ; [22.04444444 41.95555556],0
d4,1,0.067148,3.351407,[16 10] ; [52 13],[19.42857143  6.57142857] ; [48.57142857 16.42857143],0
n4,1,0.073423,3.204783,[17  9] ; [29 36],[13.14285714 12.85714286] ; [32.85714286 32.14285714],0
d5,1,0.095102,2.785822,[15 11] ; [49 16],[18.28571429  7.71428571] ; [45.71428571 19.28571429],0
p4,1,0.098479,2.73,[ 3 23] ; [18 47],[ 6. 20.] ; [15. 50.],0
a6,1,0.105297,2.623423,[12 14] ; [42 23],[15.42857143 10.57142857] ; [38.57142857 26.42857143],0
s7,1,0.160908,1.965668,[ 3 21] ; [16 44],[ 5.42857143 18.57142857] ; [13.57142857 46.42857143],0
a5,1,0.197719,1.659141,[13 13] ; [42 23],[15.71428571 10.28571429] ; [39.28571429 25.71428571],0
v1,1,0.203754,1.61526,[ 8 18] ; [29 35],[10.68888889 15.31111111] ; [26.31111111 37.68888889],0
n5,1,0.214552,1.540439,[12 14] ; [21 44],[ 9.42857143 16.57142857] ; [23.57142857 41.42857143],0
p6,1,0.214847,1.538462,[ 1 25] ; [ 8 56],[ 2.6 23.4] ; [ 6.4 57.6],0
d2,1,0.251263,1.316266,[13 13] ; [24 41],[10.57142857 15.42857143] ; [26.42857143 38.57142857],0
a7,1,0.27291,1.202064,[14 12] ; [43 22],[16.28571429  9.71428571] ; [40.71428571 24.28571429],0
a2,1,0.281155,1.161498,[ 5 21] ; [ 7 58],[ 3.42857143 22.57142857] ; [ 8.57142857 56.42857143],0
d3,1,0.286416,1.13639,[12 14] ; [38 27],[14.28571429 11.71428571] ; [35.71428571 29.28571429],0
p3,1,0.319984,0.989011,[ 4 22] ; [16 48],[ 5.77777778 20.22222222] ; [14.22222222 49.77777778],0
n2,1,0.335284,0.928382,[6 7] ; [18 11],[7.42857143 5.57142857] ; [16.57142857 12.42857143],0
a3,1,0.37061,0.801619,[14 11] ; [43 22],[15.83333333  9.16666667] ; [41.16666667 23.83333333],0
b1,1,0.383851,0.758333,[13 13] ; [26 39],[11.14285714 14.85714286] ; [27.85714286 37.14285714],0
b3,1,0.3864,0.750239,[10  9] ; [12 18],[ 8.53061224 10.46938776] ; [13.46938776 16.53061224],0
b2,1,0.3864,0.750239,[10  9] ; [12 18],[ 8.53061224 10.46938776] ; [13.46938776 16.53061224],0
v2,1,0.404706,0.694299,[ 8 17] ; [25 35],[ 9.70588235 15.29411765] ; [23.29411765 36.70588235],0
v3,1,0.45546,0.557029,[ 6 20] ; [18 40],[ 7.42857143 18.57142857] ; [16.57142857 41.42857143],0
p8,1,0.461287,0.542769,[ 3 22] ; [12 53],[ 4.16666667 20.83333333] ; [10.83333333 54.16666667],0
n1,1,0.511426,0.431148,[7 6] ; [12 16],[6.02439024 6.97560976] ; [12.97560976 15.02439024],0
p1,1,0.559353,0.340826,[ 4 22] ; [ 7 57],[ 3.17777778 22.82222222] ; [ 7.82222222 56.17777778],0
s1,1,0.572718,0.318156,[ 2 24] ; [ 3 61],[ 1.44444444 24.55555556] ; [ 3.55555556 60.44444444],0
b4,1,0.590749,0.289176,[14 12] ; [39 26],[15.14285714 10.85714286] ; [37.85714286 27.14285714],0
s4,1,0.695131,0.153586,[ 4 22] ; [ 8 57],[ 3.42857143 22.57142857] ; [ 8.57142857 56.42857143],0
a4,1,0.787199,0.072873,[10 16] ; [27 38],[10.57142857 15.42857143] ; [26.42857143 38.57142857],0
s5,1,0.832811,0.044562,[ 4 22] ; [10 48],[ 4.33333333 21.66666667] ; [ 9.66666667 48.33333333],0
a8,1,0.936891,0.006269,[ 2 24] ; [ 5 56],[ 2.09195402 23.90804598] ; [ 4.90804598 56.09195402],0
d1,1,0.946593,0.004487,[11 15] ; [28 37],[11.14285714 14.85714286] ; [27.85714286 37.14285714],0
