Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,6.4e-05,15.969859,[36 13] ; [12 27],[26.72727273 22.27272727] ; [21.27272727 17.72727273],1
p1,1,0.005454,7.722515,[11 37] ; [ 1 39],[ 6.54545455 41.45454545] ; [ 5.45454545 34.54545455],0
s6,1,0.046835,3.951296,[38  9] ; [24 15],[33.88372093 13.11627907] ; [28.11627907 10.88372093],0
a4,1,0.050582,3.822061,[18 31] ; [23 17],[22.57303371 26.42696629] ; [18.42696629 21.57303371],0
a8,1,0.051222,3.800991,[ 8 39] ; [ 1 32],[ 5.2875 41.7125] ; [ 3.7125 29.2875],0
s7,1,0.055412,3.66964,[26 16] ; [14 21],[21.81818182 20.18181818] ; [18.18181818 16.81818182],0
a2,1,0.073846,3.195393,[ 8 41] ; [13 27],[11.56179775 37.43820225] ; [ 9.43820225 30.56179775],0
p5,1,0.092358,2.83278,[ 8 41] ; [ 2 38],[ 5.50561798 43.49438202] ; [ 4.49438202 35.50561798],0
v1,1,0.128897,2.305736,[21 27] ; [24 16],[24.54545455 23.45454545] ; [20.45454545 19.54545455],0
u3,1,0.139657,2.181734,[13  4] ; [6 6],[11.13793103  5.86206897] ; [7.86206897 4.13793103],0
s8,1,0.139661,2.181687,[24 25] ; [13 26],[20.60227273 28.39772727] ; [16.39772727 22.60227273],0
p9,1,0.1923,1.699906,[34 14] ; [23 17],[31.09090909 16.90909091] ; [25.90909091 14.09090909],0
n1,1,0.195626,1.674729,[10  4] ; [4 5],[8.52173913 5.47826087] ; [5.47826087 3.52173913],0
v4,1,0.208194,1.58394,[41  8] ; [37  3],[42.94382022  6.05617978] ; [35.05617978  4.94382022],0
s5,1,0.21083,1.565719,[19 24] ; [12 27],[16.25609756 26.74390244] ; [14.74390244 24.25609756],0
a7,1,0.235659,1.406377,[31 18] ; [30 10],[33.58426966 15.41573034] ; [27.41573034 12.58426966],0
s4,1,0.245503,1.348714,[14 35] ; [ 7 32],[11.69318182 37.30681818] ; [ 9.30681818 29.69318182],0
p12,1,0.248435,1.332081,[ 4 45] ; [ 1 39],[ 2.75280899 46.24719101] ; [ 2.24719101 37.75280899],0
d2,1,0.288405,1.127054,[30 19] ; [20 20],[27.52808989 21.47191011] ; [22.47191011 17.52808989],0
r4,1,0.317516,0.999153,[43  6] ; [32  8],[41.29213483  7.70786517] ; [33.70786517  6.29213483],0
d4,1,0.321503,0.982821,[39 10] ; [35  5],[40.74157303  8.25842697] ; [33.25842697  6.74157303],0
b4,1,0.322116,0.980336,[32 17] ; [22 18],[29.73033708 19.26966292] ; [24.26966292 15.73033708],0
n6,1,0.327474,0.958862,[32 15] ; [31  9],[34.03448276 12.96551724] ; [28.96551724 11.03448276],0
v3,1,0.344258,0.894511,[14 31] ; [16 23],[16.07142857 28.92857143] ; [13.92857143 25.07142857],0
p4,1,0.387278,0.747472,[36 13] ; [26 14],[34.13483146 14.86516854] ; [27.86516854 12.13483146],0
b1,1,0.429352,0.624576,[31 18] ; [22 18],[29.17977528 19.82022472] ; [23.82022472 16.17977528],0
d3,1,0.429661,0.623739,[33 16] ; [30 10],[34.68539326 14.31460674] ; [28.31460674 11.68539326],0
u2,1,0.483522,0.490909,[8 8] ; [4 7],[7.11111111 8.88888889] ; [4.88888889 6.11111111],0
d5,1,0.508661,0.43682,[39 10] ; [34  6],[40.19101124  8.80898876] ; [32.80898876  7.19101124],0
a3,1,0.51621,0.42146,[32 17] ; [28 11],[33.40909091 15.59090909] ; [26.59090909 12.40909091],0
n3,1,0.524052,0.405911,[11  3] ; [8 1],[11.56521739  2.43478261] ; [7.43478261 1.56521739],0
n4,1,0.579202,0.307527,[35 13] ; [27 13],[33.81818182 14.18181818] ; [28.18181818 11.81818182],0
b5,1,0.638369,0.220882,[32 17] ; [28 12],[33.03370787 15.96629213] ; [26.96629213 13.03370787],0
u1,1,0.672928,0.178196,[ 9 40] ; [ 6 34],[ 8.25842697 40.74157303] ; [ 6.74157303 33.25842697],0
p7,1,0.713757,0.134554,[30 19] ; [26 14],[30.83146067 18.16853933] ; [25.16853933 14.83146067],0
n5,1,0.737492,0.112343,[30 18] ; [23 16],[29.24137931 18.75862069] ; [23.75862069 15.24137931],0
v2,1,0.740376,0.109797,[24 23] ; [19 21],[23.22988506 23.77011494] ; [19.77011494 20.22988506],0
d1,1,0.752478,0.099461,[31 18] ; [24 16],[30.28089888 18.71910112] ; [24.71910112 15.28089888],0
p6,1,0.753954,0.098238,[23 26] ; [17 22],[22.27272727 26.72727273] ; [17.72727273 21.27272727],0
p10,1,0.784769,0.074589,[25 23] ; [22 18],[25.63636364 22.36363636] ; [21.36363636 18.63636364],0
s1,1,0.814878,0.05482,[ 2 47] ; [ 2 37],[ 2.22727273 46.77272727] ; [ 1.77272727 37.22727273],0
p8,1,0.820577,0.051439,[22 27] ; [17 23],[21.47191011 27.52808989] ; [17.52808989 22.47191011],0
p2,1,0.825932,0.048365,[37 12] ; [31  9],[37.43820225 11.56179775] ; [30.56179775  9.43820225],0
a1,1,0.835215,0.043271,[ 2 47] ; [ 2 38],[ 2.20224719 46.79775281] ; [ 1.79775281 38.20224719],0
a6,1,0.83939,0.041077,[28 21] ; [22 18],[27.52808989 21.47191011] ; [22.47191011 17.52808989],0
r2,1,0.907949,0.013369,[45  4] ; [37  3],[45.14606742  3.85393258] ; [36.85393258  3.14606742],0
