Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.716354,[2 9] ; [74  8],[8.98924731 2.01075269] ; [67.01075269 14.98924731],1
r2,1,0.0,28.572278,[4 7] ; [77  5],[9.58064516 1.41935484] ; [71.41935484 10.58064516],1
v4,1,0.0,28.365205,[5 6] ; [78  3],[9.92391304 1.07608696] ; [73.07608696  7.92391304],1
r1,1,0.002486,9.150593,[3 8] ; [59 22],[7.41304348 3.58695652] ; [54.58695652 26.41304348],0
d5,1,0.011564,6.376487,[3 8] ; [54 27],[6.81521739 4.18478261] ; [50.18478261 30.81521739],0
n2,1,0.028877,4.774908,[2 3] ; [22  4],[3.87096774 1.12903226] ; [20.12903226  5.87096774],0
d1,1,0.03173,4.613009,[ 1 10] ; [35 47],[4.25806452 6.74193548] ; [31.74193548 50.25806452],0
s1,1,0.046871,3.950029,[2 9] ; [ 3 78],[ 0.59782609 10.40217391] ; [ 4.40217391 76.59782609],0
n6,1,0.053921,3.715143,[4 6] ; [57 24],[6.7032967 3.2967033] ; [54.2967033 26.7032967],0
d4,1,0.068418,3.320581,[5 6] ; [58 22],[7.61538462 3.38461538] ; [55.38461538 24.61538462],0
v2,1,0.07777,3.11089,[2 9] ; [37 43],[4.71428571 6.28571429] ; [34.28571429 45.71428571],0
p5,1,0.117482,2.450568,[2 8] ; [ 5 77],[0.76086957 9.23913043] ; [ 6.23913043 75.76086957],0
p6,1,0.152487,2.047195,[2 9] ; [32 47],[4.15555556 6.84444444] ; [29.84444444 49.15555556],0
p3,1,0.164276,1.934413,[7 4] ; [34 48],[4.84946237 6.15053763] ; [36.15053763 45.84946237],0
s6,1,0.192245,1.700327,[3 7] ; [42 39],[4.94505495 5.05494505] ; [40.05494505 40.94505495],0
d2,1,0.247889,1.335164,[3 8] ; [37 44],[4.7826087 6.2173913] ; [35.2173913 45.7826087],0
s7,1,0.249996,1.323326,[1 7] ; [26 55],[2.42696629 5.57303371] ; [24.57303371 56.42696629],0
p8,1,0.26074,1.264822,[3 6] ; [43 38],[4.6 4.4] ; [41.4 39.6],0
s8,1,0.267099,1.231584,[1 9] ; [21 60],[2.41758242 7.58241758] ; [19.58241758 61.41758242],0
a4,1,0.287519,1.131201,[2 9] ; [28 54],[3.5483871 7.4516129] ; [26.4516129 55.5483871],0
p2,1,0.290883,1.115532,[7 4] ; [64 18],[8.39784946 2.60215054] ; [62.60215054 19.39784946],0
n1,1,0.317311,1.0,[3 2] ; [ 9 16],[2. 3.] ; [10. 15.],0
a3,1,0.374881,0.787421,[7 4] ; [40 41],[5.61956522 5.38043478] ; [41.38043478 39.61956522],0
b1,1,0.395437,0.722159,[7 4] ; [41 41],[5.67741935 5.32258065] ; [42.32258065 39.67741935],0
d3,1,0.430044,0.622706,[5 6] ; [47 34],[6.2173913 4.7826087] ; [45.7826087 35.2173913],0
s3,1,0.430044,0.622706,[5 6] ; [47 34],[6.2173913 4.7826087] ; [45.7826087 35.2173913],0
v1,1,0.478242,0.50287,[3 8] ; [31 50],[4.06521739 6.93478261] ; [29.93478261 51.06521739],0
s2,1,0.495823,0.463866,[3 8] ; [31 51],[4.02150538 6.97849462] ; [29.97849462 52.02150538],0
p11,1,0.505386,0.443608,[5 6] ; [46 36],[6.03225806 4.96774194] ; [44.96774194 37.03225806],0
a5,1,0.532357,0.38989,[7 4] ; [44 38],[6.03225806 4.96774194] ; [44.96774194 37.03225806],0
p9,1,0.540818,0.374026,[3 7] ; [32 48],[3.88888889 6.11111111] ; [31.11111111 48.88888889],0
v3,1,0.549535,0.358151,[2 9] ; [21 58],[2.81111111 8.18888889] ; [20.18888889 58.81111111],0
n5,1,0.611952,0.257343,[7 4] ; [45 36],[6.2173913 4.7826087] ; [45.7826087 35.2173913],0
b4,1,0.635344,0.224884,[7 4] ; [46 36],[6.2688172 4.7311828] ; [46.7311828 35.2688172],0
s4,1,0.67826,0.172091,[ 1 10] ; [11 70],[1.43478261 9.56521739] ; [10.56521739 70.43478261],0
s5,1,0.68109,0.168902,[2 9] ; [19 61],[2.53846154 8.46153846] ; [18.46153846 61.53846154],0
a7,1,0.682437,0.167395,[6 5] ; [50 32],[6.62365591 4.37634409] ; [49.37634409 32.62365591],0
a8,1,0.690555,0.158486,[1 9] ; [11 64],[1.41176471 8.58823529] ; [10.58823529 64.41176471],0
b3,1,0.710376,0.137901,[1 5] ; [11 36],[1.35849057 4.64150943] ; [10.64150943 36.35849057],0
b2,1,0.710376,0.137901,[1 5] ; [11 36],[1.35849057 4.64150943] ; [10.64150943 36.35849057],0
p4,1,0.747958,0.103255,[6 5] ; [40 41],[5.5 5.5] ; [40.5 40.5],0
u2,1,0.772783,0.083368,[2 2] ; [17 23],[1.72727273 2.27272727] ; [17.27272727 22.72727273],0
b5,1,0.827216,0.047643,[8 3] ; [57 25],[7.68817204 3.31182796] ; [57.31182796 24.68817204],0
n4,1,0.841179,0.040155,[7 4] ; [49 32],[6.69565217 4.30434783] ; [49.30434783 31.69565217],0
n3,1,0.880212,0.022711,[4 1] ; [20  6],[3.87096774 1.12903226] ; [20.12903226  5.87096774],0
a6,1,0.949572,0.004,[6 5] ; [45 36],[6.09782609 4.90217391] ; [44.90217391 36.09782609],0
