Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.006141,7.50833,[ 8 19] ; [52 35],[14.21052632 12.78947368] ; [45.78947368 41.21052632],0
a6,1,0.014161,6.017943,[22  5] ; [48 39],[16.57894737 10.42105263] ; [53.42105263 33.57894737],0
u1,1,0.02397,5.096797,[ 8 19] ; [10 77],[ 4.26315789 22.73684211] ; [13.73684211 73.26315789],0
r1,1,0.025372,4.99832,[16 11] ; [70 17],[20.36842105  6.63157895] ; [65.63157895 21.36842105],0
v3,1,0.048142,3.905031,[12 13] ; [23 62],[ 7.95454545 17.04545455] ; [27.04545455 57.95454545],0
b1,1,0.049136,3.870706,[ 5 22] ; [34 53],[ 9.23684211 17.76315789] ; [29.76315789 57.23684211],0
d1,1,0.056278,3.643821,[19  8] ; [43 44],[14.68421053 12.31578947] ; [47.31578947 39.68421053],0
a8,1,0.065158,3.400975,[ 1 25] ; [15 65],[ 3.9245283 22.0754717] ; [12.0754717 67.9245283],0
p4,1,0.082856,3.00797,[13 14] ; [58 29],[16.81578947 10.18421053] ; [54.18421053 32.81578947],0
p11,1,0.101155,2.687238,[18  9] ; [71 16],[21.07894737  5.92105263] ; [67.92105263 19.07894737],0
d2,1,0.127846,2.318469,[16 11] ; [37 50],[12.55263158 14.44736842] ; [40.44736842 46.55263158],0
a5,1,0.147817,2.094635,[20  7] ; [51 36],[16.81578947 10.18421053] ; [54.18421053 32.81578947],0
s7,1,0.149207,2.080344,[17 10] ; [39 44],[13.74545455 13.25454545] ; [42.25454545 40.74545455],0
a7,1,0.181751,1.783245,[21  6] ; [55 31],[18.15929204  8.84070796] ; [57.84070796 28.15929204],0
s2,1,0.1837,1.76743,[17  9] ; [44 43],[14.03539823 11.96460177] ; [46.96460177 40.03539823],0
d3,1,0.184407,1.761743,[22  5] ; [58 27],[19.28571429  7.71428571] ; [60.71428571 24.28571429],0
u3,1,0.201224,1.633466,[7 3] ; [15 17],[5.23809524 4.76190476] ; [16.76190476 15.23809524],0
s1,1,0.209759,1.573089,[ 3 23] ; [ 4 81],[ 1.63963964 24.36036036] ; [ 5.36036036 79.63963964],0
p2,1,0.222227,1.489931,[21  6] ; [76 11],[22.97368421  4.02631579] ; [74.02631579 12.97368421],0
b5,1,0.274191,1.19566,[21  6] ; [58 29],[18.71052632  8.28947368] ; [60.28947368 26.71052632],0
s8,1,0.293563,1.103209,[16 11] ; [41 45],[13.61946903 13.38053097] ; [43.38053097 42.61946903],0
r3,1,0.340489,0.908588,[24  3] ; [82  5],[25.10526316  1.89473684] ; [80.89473684  6.10526316],0
u4,1,0.377151,0.779967,[ 1 26] ; [ 1 86],[ 0.47368421 26.52631579] ; [ 1.52631579 85.47368421],0
d4,1,0.426887,0.631278,[23  4] ; [68 19],[21.55263158  5.44736842] ; [69.44736842 17.55263158],0
u2,1,0.439387,0.597882,[7 3] ; [18 14],[5.95238095 4.04761905] ; [19.04761905 12.95238095],0
p5,1,0.440329,0.595424,[ 1 26] ; [ 7 80],[ 1.89473684 25.10526316] ; [ 6.10526316 80.89473684],0
n1,1,0.445009,0.583333,[5 5] ; [ 9 16],[4. 6.] ; [10. 15.],0
s6,1,0.456458,0.554565,[17 10] ; [60 25],[18.5625  8.4375] ; [58.4375 26.5625],0
n3,1,0.490021,0.47648,[9 2] ; [17  7],[8.17142857 2.82857143] ; [17.82857143  6.17142857],0
p10,1,0.503343,0.447881,[19  8] ; [66 20],[20.30973451  6.69026549] ; [64.69026549 21.30973451],0
n4,1,0.543231,0.369584,[22  5] ; [66 21],[20.84210526  6.15789474] ; [67.15789474 19.84210526],0
n6,1,0.562701,0.335049,[22  5] ; [74 12],[22.9380531  4.0619469] ; [73.0619469 12.9380531],0
p12,1,0.567883,0.326238,[ 2 25] ; [ 4 83],[ 1.42105263 25.57894737] ; [ 4.57894737 82.42105263],0
p9,1,0.580039,0.306172,[23  4] ; [70 17],[22.02631579  4.97368421] ; [70.97368421 16.02631579],0
d5,1,0.604908,0.267657,[22  5] ; [66 20],[21.02654867  5.97345133] ; [66.97345133 19.02654867],0
v1,1,0.621306,0.244036,[14 12] ; [51 35],[15.08928571 10.91071429] ; [49.91071429 36.08928571],0
s4,1,0.633684,0.227098,[ 5 21] ; [13 72],[ 4.21621622 21.78378378] ; [13.78378378 71.21621622],0
v2,1,0.634049,0.22661,[14 11] ; [43 42],[12.95454545 12.04545455] ; [44.04545455 40.95454545],0
r2,1,0.704458,0.143876,[25  1] ; [82  5],[24.61946903  1.38053097] ; [82.38053097  4.61946903],0
a4,1,0.718157,0.130266,[13 14] ; [38 48],[12.18584071 14.81415929] ; [38.81415929 47.18584071],0
s5,1,0.760763,0.092707,[ 8 17] ; [30 55],[ 8.63636364 16.36363636] ; [29.36363636 55.63636364],0
p1,1,0.768364,0.08674,[ 3 24] ; [ 8 79],[ 2.60526316 24.39473684] ; [ 8.39473684 78.60526316],0
n2,1,0.776689,0.08045,[8 3] ; [17  8],[7.63888889 3.36111111] ; [17.36111111  7.63888889],0
s3,1,0.777967,0.079507,[14 12] ; [49 37],[14.625 11.375] ; [48.375 37.625],0
v4,1,0.842914,0.03927,[26  1] ; [83  4],[25.81578947  1.18421053] ; [83.18421053  3.81578947],0
a1,1,0.842914,0.03927,[ 1 26] ; [ 4 83],[ 1.18421053 25.81578947] ; [ 3.81578947 83.18421053],0
n5,1,0.864505,0.029119,[21  6] ; [69 18],[21.31578947  5.68421053] ; [68.68421053 18.31578947],0
r4,1,0.909759,0.012847,[24  3] ; [78  9],[24.15789474  2.84210526] ; [77.84210526  9.15789474],0
b4,1,0.9623,0.002234,[16 11] ; [52 35],[16.10526316 10.89473684] ; [51.89473684 35.10526316],0
a3,1,0.980823,0.000578,[17 10] ; [55 32],[17.05263158  9.94736842] ; [54.94736842 32.05263158],0
b3,1,0.985042,0.000351,[6 8] ; [22 29],[6.03076923 7.96923077] ; [21.96923077 29.03076923],0
b2,1,0.985042,0.000351,[6 8] ; [22 29],[6.03076923 7.96923077] ; [21.96923077 29.03076923],0
a2,1,0.988068,0.000224,[ 5 22] ; [16 71],[ 4.97368421 22.02631579] ; [16.02631579 70.97368421],0
